Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-0.076,44.104,0.000,0.000,-5103.000,-12000.000,-0.195,44.114
0.001,0.091,44.110,0.000,0.000,-5100.000,-12000.000,-0.022,44.107
0.002,0.271,44.108,0.000,0.000,-5097.000,-12000.000,0.144,44.107
0.003,0.438,44.114,0.000,0.000,-5094.000,-12000.000,0.318,44.110
0.004,0.605,44.111,0.000,0.000,-5091.000,-12000.000,0.489,44.112
0.005,0.685,44.107,0.000,0.000,-5089.000,-12000.000,0.629,44.111
0.006,0.865,44.113,0.000,0.000,-5086.000,-12000.000,0.748,44.109
0.007,1.032,44.111,0.000,0.000,-5083.000,-12000.000,0.902,44.111
0.008,1.199,44.117,0.000,0.000,-5080.000,-12000.000,1.081,44.114
0.009,1.380,44.115,0.000,0.000,-5077.000,-12000.000,1.254,44.116
0.010,1.525,44.121,0.000,0.000,-5074.000,-12000.000,1.421,44.118
0.011,1.692,44.105,0.000,0.000,-5071.000,-12000.000,1.578,44.115
0.012,1.851,44.103,0.000,0.000,-5068.000,-12000.000,1.736,44.107
0.013,1.974,44.107,0.000,0.000,-5066.000,-12000.000,1.887,44.102
0.014,2.141,44.126,0.000,0.000,-5063.000,-12000.000,2.027,44.111
0.015,2.220,44.122,0.000,0.000,-5061.000,-12000.000,2.159,44.124
0.016,2.343,44.126,0.000,0.000,-5059.000,-12000.000,2.266,44.127
0.017,2.510,44.124,0.000,0.000,-5056.000,-12000.000,2.388,44.125
0.018,2.612,44.128,0.000,0.000,-5054.000,-12000.000,2.533,44.126
0.019,2.792,44.112,0.000,0.000,-5051.000,-12000.000,2.673,44.123
0.020,2.959,44.132,0.000,0.000,-5048.000,-12000.000,2.833,44.120
0.021,3.118,44.116,0.000,0.000,-5045.000,-12000.000,3.006,44.123
0.022,3.241,44.120,0.000,0.000,-5043.000,-12000.000,3.157,44.121
0.023,3.329,44.138,0.000,0.000,-5041.000,-12000.000,3.271,44.123
0.024,3.452,44.120,0.000,0.000,-5039.000,-12000.000,3.369,44.130
0.025,3.531,44.138,-1.879,-1.875,-5037.000,-12000.000,3.470,44.130
0.026,3.655,44.141,-1.879,-1.875,-5035.000,-12000.000,3.572,44.135
0.027,3.778,44.137,-1.879,-1.875,-5033.000,-12000.000,3.686,44.141
0.028,3.835,44.139,-1.879,-1.875,-5032.000,-12000.000,3.794,44.140
0.029,3.937,44.121,-1.879,-1.875,-5030.000,-12000.000,3.874,44.133
0.030,4.038,44.125,-1.879,-1.875,-5028.000,-12000.000,3.961,44.125
0.031,4.161,44.143,-1.879,-1.875,-5026.000,-12000.000,4.073,44.128
0.032,4.262,44.125,-1.879,-1.875,-5024.000,-12000.000,4.189,44.136
0.033,4.306,44.127,-1.879,-1.875,-5023.000,-12000.000,4.278,44.131
