Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,17.756,45.095,0.000,0.000,-4776.000,-12012.000,17.860,45.085
0.001,17.517,45.060,0.000,0.000,-4780.000,-12012.000,17.686,45.081
0.002,17.358,45.076,0.000,0.000,-4783.000,-12012.000,17.482,45.070
0.003,17.177,45.098,0.000,0.000,-4786.000,-12013.000,17.296,45.076
0.004,17.019,45.092,0.000,0.000,-4789.000,-12013.000,17.132,45.094
0.005,16.874,45.072,0.000,0.000,-4792.000,-12013.000,16.975,45.090
0.006,16.736,45.054,0.000,0.000,-4794.000,-12013.000,16.832,45.069
0.007,16.534,45.068,0.000,0.000,-4797.000,-12013.000,16.676,45.057
0.008,16.411,45.050,0.000,0.000,-4800.000,-12013.000,16.506,45.059
0.009,16.238,45.086,0.000,0.000,-4803.000,-12014.000,16.351,45.065
0.010,16.093,45.066,0.000,0.000,-4806.000,-12014.000,16.200,45.075
0.011,15.912,45.047,0.000,0.000,-4809.000,-12014.000,16.038,45.067
0.012,15.753,45.063,0.000,0.000,-4812.000,-12014.000,15.869,45.052
0.013,15.586,45.043,0.000,0.000,-4815.000,-12014.000,15.702,45.051
0.014,15.449,45.059,-1.114,-0.037,-4818.000,-12014.000,15.546,45.052
0.015,15.326,45.041,-1.114,-0.037,-4820.000,-12014.000,15.410,45.050
0.016,15.145,45.035,-1.114,-0.037,-4823.000,-12014.000,15.271,45.043
0.017,14.986,45.015,-1.114,-0.037,-4826.000,-12014.000,15.106,45.028
0.018,14.827,44.996,-1.114,-0.037,-4829.000,-12014.000,14.937,45.011
0.019,14.682,45.012,-1.114,-0.037,-4832.000,-12014.000,14.784,45.000
0.020,14.444,44.990,-1.114,-0.037,-4836.000,-12014.000,14.611,45.001
0.021,14.299,44.992,-1.114,-0.037,-4839.000,-12014.000,14.413,44.995
0.022,14.118,45.014,-1.114,-0.037,-4842.000,-12015.000,14.235,44.996
0.023,13.937,45.008,-1.114,-0.037,-4845.000,-12015.000,14.067,45.009
0.024,13.858,45.026,-1.114,-0.037,-4847.000,-12015.000,13.916,45.017
0.025,13.735,45.008,-1.114,-0.037,-4849.000,-12015.000,13.809,45.018
0.026,13.554,45.002,-1.114,-0.037,-4852.000,-12015.000,13.687,45.010
0.027,13.395,44.983,-1.114,-0.037,-4855.000,-12015.000,13.516,44.995
0.028,13.294,44.963,-1.114,-0.037,-4857.000,-12015.000,13.362,44.978
0.029,13.113,44.959,-1.114,-0.037,-4860.000,-12015.000,13.232,44.962
0.030,12.968,44.961,-1.114,-0.037,-4863.000,-12015.000,13.081,44.957
0.031,12.787,44.955,-1.114,-0.037,-4866.000,-12015.000,12.912,44.958
0.032,12.708,44.973,-1.114,-0.037,-4868.000,-12015.000,12.766,44.962
0.033,12.527,44.953,-1.114,-0.037,-4871.000,-12015.000,12.643,44.964
0.034,12.360,44.933,-1.114,-0.037,-4874.000,-12015.000,12.490,44.952
0.035,12.245,44.951,-1.114,-0.037,-4876.000,-12015.000,12.326,44.939
0.036,12.201,44.949,-1.114,-0.037,-4877.000,-12015.000,12.224,44.946
0.037,12.020,44.930,-1.114,-0.037,-4880.000,-12015.000,12.139,44.946
0.038,11.941,44.968,-1.114,-0.037,-4882.000,-12016.000,12.015,44.944
0.039,11.760,44.970,-3.203,-0.106,-4885.000,-12016.000,11.877,44.961
0.040,11.637,44.966,-3.203,-0.106,-4887.000,-12016.000,11.733,44.972
0.041,11.478,44.960,-3.203,-0.106,-4890.000,-12016.000,11.585,44.966
0.042,11.311,44.926,-3.203,-0.106,-4893.000,-12016.000,11.432,44.950
0.043,11.210,44.922,-3.203,-0.106,-4895.000,-12016.000,11.283,44.928
0.044,11.094,44.940,-4.294,-0.142,-4897.000,-12016.000,11.167,44.924
0.045,10.927,44.920,-4.294,-0.142,-4900.000,-12016.000,11.047,44.931
0.046,10.826,44.917,-4.294,-0.142,-4902.000,-12016.000,10.906,44.924
0.047,10.725,44.934,-4.294,-0.142,-4904.000,-12016.000,10.788,44.920
0.048,10.667,44.919,-4.294,-0.142,-4905.000,-12016.000,10.707,44.926
0.049,10.544,44.915,-4.294,-0.142,-4907.000,-12016.000,10.627,44.922
0.050,10.443,44.911,-4.294,-0.142,-4909.000,-12016.000,10.523,44.913
0.051,10.341,44.915,-4.294,-0.142,-4911.000,-12016.000,10.411,44.911
0.052,10.218,44.897,-4.294,-0.142,-4913.000,-12016.000,10.304,44.909
0.053,10.117,44.893,-4.294,-0.142,-4915.000,-12016.000,10.192,44.899
0.054,9.994,44.889,-4.294,-0.142,-4917.000,-12016.000,10.078,44.890
0.055,9.914,44.893,-4.294,-0.142,-4919.000,-12016.000,9.973,44.890
0.056,9.791,44.889,-4.294,-0.142,-4921.000,-12016.000,9.873,44.891
0.057,9.654,44.927,-4.294,-0.142,-4923.000,-12017.000,9.756,44.901
0.058,9.575,44.945,-4.294,-0.142,-4924.000,-12017.000,9.633,44.927
0.059,9.509,44.929,-4.294,-0.142,-4926.000,-12017.000,9.548,44.943
0.060,9.394,44.925,-4.294,-0.142,-4928.000,-12017.000,9.473,44.933
0.061,9.350,44.923,-4.294,-0.142,-4929.000,-12017.000,9.388,44.923
0.062,9.227,44.906,-4.294,-0.142,-4931.000,-12017.000,9.306,44.917
0.063,9.169,44.925,-4.294,-0.142,-4932.000,-12017.000,9.218,44.914
0.064,9.126,44.910,-7.571,-0.250,-4933.000,-12017.000,9.150,44.916
0.065,9.068,44.908,-7.571,-0.250,-4934.000,-12017.000,9.106,44.913
0.066,8.945,44.904,-7.571,-0.250,-4936.000,-12017.000,9.035,44.906
0.067,8.901,44.902,-7.571,-0.250,-4937.000,-12017.000,8.941,44.903
0.068,8.844,44.900,-7.571,-0.250,-4938.000,-12017.000,8.874,44.901
0.069,8.800,44.920,-7.571,-0.250,-4939.000,-12017.000,8.831,44.906
0.070,8.698,44.902,-7.571,-0.250,-4941.000,-12017.000,8.770,44.912
0.071,8.619,44.900,-7.571,-0.250,-4942.000,-12017.000,8.682,44.906
0.072,8.575,44.898,-7.571,-0.250,-4943.000,-12017.000,8.604,44.898
0.073,8.518,44.896,-7.571,-0.250,-4944.000,-12017.000,8.553,44.897
0.074,8.474,44.894,-7.571,-0.250,-4945.000,-12017.000,8.507,44.896
0.075,8.416,44.914,-7.571,-0.250,-4946.000,-12017.000,8.456,44.900
0.076,8.373,44.898,-7.571,-0.250,-4947.000,-12017.000,8.405,44.907
0.077,8.315,44.896,-7.571,-0.250,-4948.000,-12017.000,8.354,44.902
0.078,8.250,44.894,-7.571,-0.250,-4949.000,-12017.000,8.297,44.894
0.079,8.192,44.892,-7.571,-0.250,-4950.000,-12017.000,8.234,44.893
0.080,8.148,44.890,-7.571,-0.250,-4951.000,-12017.000,8.178,44.892
0.081,8.069,44.874,-7.571,-0.250,-4952.000,-12017.000,8.123,44.886
0.082,8.033,44.894,-7.571,-0.250,-4952.000,-12017.000,8.063,44.882
0.083,8.033,44.894,-7.571,-0.250,-4953.000,-12017.000,8.028,44.890
0.084,7.989,44.878,-7.571,-0.250,-4954.000,-12017.000,8.015,44.892
0.085,7.924,44.876,-9.719,-0.321,-4955.000,-12017.000,7.976,44.881
0.086,7.924,44.876,-9.719,-0.321,-4955.000,-12017.000,7.927,44.874
0.087,7.866,44.875,-9.719,-0.321,-4956.000,-12017.000,7.898,44.875
0.088,7.808,44.873,-9.719,-0.321,-4957.000,-12017.000,7.856,44.875
0.089,7.808,44.873,-9.719,-0.321,-4957.000,-12017.000,7.810,44.873
0.090,7.743,44.871,-9.719,-0.321,-4958.000,-12017.000,7.781,44.872
0.091,7.743,44.871,-9.719,-0.321,-4958.000,-12017.000,7.751,44.871
0.092,7.685,44.869,-9.719,-0.321,-4959.000,-12017.000,7.719,44.870
0.093,7.685,44.869,-9.719,-0.321,-4959.000,-12017.000,7.691,44.869
0.094,7.642,44.867,-10.778,-0.356,-4960.000,-12017.000,7.667,44.868
0.095,7.642,44.867,-10.778,-0.356,-4960.000,-12017.000,7.646,44.867
0.096,7.598,44.873,-10.778,-0.356,-4961.000,-12017.000,7.625,44.868
0.097,7.598,44.873,-10.778,-0.356,-4961.000,-12017.000,7.602,44.872
0.098,7.598,44.873,-10.778,-0.356,-4961.000,-12017.000,7.593,44.873
0.099,7.540,44.871,-10.778,-0.356,-4962.000,-12017.000,7.580,44.872
0.100,7.540,44.871,-10.778,-0.356,-4962.000,-12017.000,7.548,44.871
0.101,7.483,44.869,-10.778,-0.356,-4963.000,-12017.000,7.517,44.870
0.102,7.483,44.869,-10.778,-0.356,-4963.000,-12017.000,7.488,44.869
0.103,7.439,44.867,-10.778,-0.356,-4964.000,-12017.000,7.464,44.868
0.104,7.439,44.867,-10.778,-0.356,-4964.000,-12017.000,7.443,44.867
0.105,7.359,44.865,-10.778,-0.356,-4965.000,-12017.000,7.411,44.866
0.106,7.359,44.865,-10.778,-0.356,-4965.000,-12017.000,7.368,44.865
0.107,7.316,44.863,-10.778,-0.356,-4966.000,-12017.000,7.338,44.864
0.108,7.316,44.863,-10.778,-0.356,-4966.000,-12017.000,7.320,44.863
0.109,7.316,44.863,-10.778,-0.356,-4966.000,-12017.000,7.312,44.863
0.110,7.316,44.863,-10.778,-0.356,-4966.000,-12017.000,7.315,44.863
0.111,7.258,44.861,-10.778,-0.356,-4967.000,-12017.000,7.300,44.862
0.112,7.258,44.861,-10.778,-0.356,-4967.000,-12017.000,7.265,44.861
0.113,7.214,44.867,-10.778,-0.356,-4968.000,-12017.000,7.238,44.862
0.114,7.214,44.867,-14.047,-0.464,-4968.000,-12017.000,7.219,44.866
0.115,7.214,44.867,-14.047,-0.464,-4968.000,-12017.000,7.210,44.868
0.116,7.157,44.865,-14.047,-0.464,-4969.000,-12017.000,7.197,44.867
0.117,7.157,44.865,-14.047,-0.464,-4969.000,-12017.000,7.165,44.865
0.118,7.113,44.863,-14.047,-0.464,-4970.000,-12017.000,7.137,44.864
0.119,7.113,44.863,-14.047,-0.464,-4970.000,-12017.000,7.117,44.863
0.120,7.034,44.861,-14.047,-0.464,-4971.000,-12017.000,7.086,44.862
0.121,7.034,44.861,-14.047,-0.464,-4971.000,-12017.000,7.043,44.861
0.122,6.990,44.859,-14.047,-0.464,-4972.000,-12017.000,7.012,44.860
0.123,6.990,44.859,-14.047,-0.464,-4972.000,-12017.000,6.994,44.859
0.124,6.990,44.859,-14.047,-0.464,-4972.000,-12017.000,6.986,44.859
0.125,6.990,44.859,-14.047,-0.464,-4972.000,-12017.000,6.989,44.859
0.126,6.932,44.857,-14.047,-0.464,-4973.000,-12017.000,6.974,44.859
0.127,6.932,44.857,-14.047,-0.464,-4973.000,-12017.000,6.939,44.857
0.128,6.867,44.841,-14.047,-0.464,-4974.000,-12017.000,6.906,44.852
0.129,6.867,44.841,-14.047,-0.464,-4974.000,-12017.000,6.874,44.843
0.130,6.831,44.847,-14.047,-0.464,-4975.000,-12017.000,6.850,44.841
0.131,6.787,44.845,-14.047,-0.464,-4976.000,-12017.000,6.821,44.846
0.132,6.787,44.845,-14.047,-0.464,-4976.000,-12017.000,6.789,44.847
0.133,6.708,44.843,-14.047,-0.464,-4977.000,-12017.000,6.758,44.845
0.134,6.708,44.843,-14.047,-0.464,-4977.000,-12017.000,6.717,44.843
0.135,6.664,44.841,-14.047,-0.464,-4978.000,-12017.000,6.686,44.843
0.136,6.664,44.841,-14.047,-0.464,-4978.000,-12017.000,6.668,44.842
0.137,6.607,44.839,-14.047,-0.464,-4979.000,-12017.000,6.643,44.841
0.138,6.541,44.838,-14.047,-0.464,-4980.000,-12017.000,6.594,44.839
0.139,6.541,44.838,-16.167,-0.534,-4980.000,-12017.000,6.543,44.838
