Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-39.568,55.631,-62.463,76.085,-5823.000,-12227.000,-39.348,55.502
0.001,-39.831,55.818,-62.463,76.085,-5829.000,-12231.000,-39.631,55.680
0.002,-40.188,56.031,-62.463,76.085,-5836.000,-12235.000,-39.941,55.880
0.003,-40.450,56.218,-62.463,76.085,-5841.000,-12239.000,-40.256,56.084
0.004,-40.713,56.427,-62.463,76.085,-5846.000,-12243.000,-40.538,56.283
0.005,-41.026,56.634,-62.463,76.085,-5852.000,-12246.000,-40.806,56.485
0.006,-41.289,56.801,-62.463,76.085,-5857.000,-12250.000,-41.095,56.683
0.007,-41.581,56.994,-62.463,76.085,-5863.000,-12254.000,-41.380,56.863
0.008,-41.916,57.179,-62.463,76.085,-5869.000,-12258.000,-41.677,57.045
0.009,-42.179,57.374,-62.463,76.085,-5874.000,-12262.000,-41.987,57.236
0.010,-42.471,57.581,-62.463,76.085,-5880.000,-12266.000,-42.273,57.434
0.011,-42.784,57.788,-62.463,76.085,-5886.000,-12270.000,-42.560,57.640
0.012,-43.090,58.003,-62.463,76.085,-5892.000,-12274.000,-42.870,57.851
0.013,-43.426,58.146,-62.463,76.085,-5898.000,-12277.000,-43.190,58.044
0.014,-43.674,58.355,-62.463,76.085,-5903.000,-12281.000,-43.496,58.216
0.015,-43.966,58.548,-62.463,76.085,-5909.000,-12285.000,-43.770,58.404
0.016,-44.280,58.777,-62.463,76.085,-5915.000,-12289.000,-44.053,58.615
0.017,-44.638,58.968,-62.463,76.085,-5921.000,-12293.000,-44.380,58.830
0.018,-44.886,59.135,-62.463,76.085,-5927.000,-12296.000,-44.706,59.021
0.019,-45.200,59.342,-62.463,76.085,-5933.000,-12300.000,-44.992,59.199
0.020,-45.448,59.535,-62.463,76.085,-5938.000,-12304.000,-45.265,59.393
0.021,-45.828,59.763,-62.463,76.085,-5945.000,-12308.000,-45.565,59.603
0.022,-46.106,59.929,-62.463,76.085,-5951.000,-12311.000,-45.894,59.808
0.023,-46.419,60.143,108.393,-52.597,-5957.000,-12315.000,-46.209,59.999
0.024,-46.733,60.350,108.393,-52.597,-5963.000,-12319.000,-46.510,60.199
0.025,-47.033,60.557,108.393,-52.597,-5969.000,-12323.000,-46.819,60.411
0.026,-47.391,60.714,108.393,-52.597,-5975.000,-12326.000,-47.140,60.604
0.027,-47.691,60.921,108.393,-52.597,-5982.000,-12330.000,-47.472,60.781
0.028,-47.939,61.130,108.393,-52.597,-5987.000,-12333.000,-47.770,60.976
0.029,-48.239,61.303,108.393,-52.597,-5993.000,-12337.000,-48.034,61.180
0.030,-48.583,61.530,108.393,-52.597,-6000.000,-12341.000,-48.332,61.375
0.031,-48.896,61.681,108.393,-52.597,-6006.000,-12344.000,-48.668,61.568
0.032,-49.218,61.888,108.393,-52.597,-6012.000,-12348.000,-48.995,61.750
0.033,-49.496,62.117,108.393,-52.597,-6018.000,-12352.000,-49.300,61.950
0.034,-49.810,62.268,108.393,-52.597,-6024.000,-12355.000,-49.593,62.157
0.035,-50.154,62.495,108.393,-52.597,-6031.000,-12359.000,-49.906,62.345
0.036,-50.454,62.710,108.393,-52.597,-6037.000,-12362.000,-50.237,62.550
0.037,-50.754,62.897,108.393,-52.597,-6042.000,-12366.000,-50.548,62.764
0.038,-51.053,63.104,108.393,-52.597,-6049.000,-12369.000,-50.842,62.962
0.039,-51.353,63.269,108.393,-52.597,-6055.000,-12373.000,-51.140,63.150
0.040,-51.705,63.482,108.393,-52.597,-6062.000,-12377.000,-51.456,63.336
0.041,-52.005,63.655,108.393,-52.597,-6068.000,-12380.000,-51.787,63.527
0.042,-52.305,63.870,108.393,-52.597,-6074.000,-12384.000,-52.099,63.722
0.043,-52.583,64.057,108.393,-52.597,-6080.000,-12387.000,-52.387,63.921
0.044,-52.948,64.242,108.393,-52.597,-6087.000,-12390.000,-52.692,64.114
0.045,-53.234,64.457,108.393,-52.597,-6093.000,-12394.000,-53.021,64.306
