Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-63.910,40.647,-62.463,76.085,-6272.000,-11749.000,-63.910,40.593
0.001,-63.910,40.730,-62.463,76.085,-6272.000,-11751.000,-63.910,40.672
0.002,-63.910,40.772,-62.463,76.085,-6272.000,-11752.000,-63.910,40.742
0.003,-63.910,40.855,-62.463,76.085,-6272.000,-11754.000,-63.910,40.801
0.004,-63.910,40.883,-62.463,76.085,-6272.000,-11755.000,-63.910,40.859
0.005,-63.910,40.967,-62.463,76.085,-6272.000,-11757.000,-63.910,40.914
0.006,-63.910,41.009,-62.463,76.085,-6272.000,-11758.000,-63.910,40.973
0.007,-63.910,41.050,-62.463,76.085,-6272.000,-11759.000,-63.910,41.025
0.008,-63.910,41.092,-62.463,76.085,-6272.000,-11760.000,-63.910,41.064
0.009,-63.910,41.134,-62.463,76.085,-6272.000,-11761.000,-63.910,41.104
0.010,-63.910,41.134,-62.463,76.085,-6272.000,-11761.000,-63.910,41.134
0.011,-63.910,41.176,-62.463,76.085,-6272.000,-11762.000,-63.910,41.151
0.012,-63.910,41.203,-62.463,76.085,-6272.000,-11763.000,-63.910,41.179
0.013,-63.910,41.245,-62.463,76.085,-6272.000,-11764.000,-63.910,41.216
0.014,-63.910,41.245,-62.463,76.085,-6272.000,-11764.000,-63.910,41.244
0.015,-63.910,41.287,-62.463,76.085,-6272.000,-11765.000,-63.910,41.262
0.016,-63.910,41.329,-62.463,76.085,-6272.000,-11766.000,-63.910,41.294
0.017,-63.910,41.329,-62.463,76.085,-6272.000,-11766.000,-63.910,41.328
0.018,-63.910,41.370,-62.463,76.085,-6272.000,-11767.000,-63.910,41.347
0.019,-63.910,41.412,-62.463,76.085,-6272.000,-11768.000,-63.910,41.378
0.020,-63.910,41.454,-62.463,76.085,-6272.000,-11769.000,-63.910,41.423
0.021,-63.910,41.454,-62.463,76.085,-6272.000,-11769.000,-63.910,41.455
0.022,-63.910,41.482,-62.463,76.085,-6272.000,-11770.000,-63.910,41.467
0.023,-63.910,41.523,-62.463,76.085,-6272.000,-11771.000,-63.910,41.490
0.024,-63.910,41.523,-62.463,76.085,-6272.000,-11771.000,-63.910,41.521
0.025,-63.910,41.565,-62.463,76.085,-6272.000,-11772.000,-63.910,41.541
0.026,-63.910,41.565,-62.463,76.085,-6272.000,-11772.000,-63.910,41.561
0.027,-63.910,41.607,-62.463,76.085,-6272.000,-11773.000,-63.910,41.582
0.028,-63.910,41.649,108.393,-52.597,-6272.000,-11774.000,-63.910,41.615
0.029,-63.910,41.649,108.393,-52.597,-6272.000,-11774.000,-63.910,41.648
0.030,-63.910,41.690,108.393,-52.597,-6272.000,-11775.000,-63.910,41.667
0.031,-63.910,41.690,108.393,-52.597,-6272.000,-11775.000,-63.910,41.685
0.032,-63.910,41.732,108.393,-52.597,-6272.000,-11776.000,-63.910,41.707
0.033,-63.910,41.732,108.393,-52.597,-6272.000,-11776.000,-63.910,41.728
0.034,-63.910,41.760,108.393,-52.597,-6272.000,-11777.000,-63.910,41.745
0.035,-63.910,41.802,108.393,-52.597,-6272.000,-11777.000,-63.910,41.770
0.036,-63.910,41.802,108.393,-52.597,-6272.000,-11778.000,-63.910,41.799
0.037,-63.910,41.844,108.393,-52.597,-6272.000,-11779.000,-63.910,41.820
0.038,-63.910,41.885,108.393,-52.597,-6272.000,-11780.000,-63.910,41.851
0.039,-63.910,41.927,108.393,-52.597,-6272.000,-11781.000,-63.910,41.897
0.040,-63.910,41.969,108.393,-52.597,-6272.000,-11782.000,-63.910,41.940
0.041,-63.910,42.010,108.393,-52.597,-6272.000,-11783.000,-63.910,41.981
0.042,-63.910,42.080,108.393,-52.597,-6272.000,-11785.000,-63.910,42.031
0.043,-63.910,42.164,108.393,-52.597,-6272.000,-11787.000,-63.910,42.101
0.044,-63.910,42.205,108.393,-52.597,-6272.000,-11788.000,-63.910,42.174
0.045,-63.910,42.289,108.393,-52.597,-6272.000,-11790.000,-63.910,42.235
0.046,-63.896,42.358,108.393,-52.597,-6272.000,-11792.000,-63.906,42.304
