Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-60.873,41.894,-62.463,76.085,-6217.000,-11795.000,-60.712,41.681
0.001,-61.069,42.152,-62.463,76.085,-6221.000,-11801.000,-60.938,41.972
0.002,-61.310,42.447,-62.463,76.085,-6225.000,-11807.000,-61.144,42.244
0.003,-61.485,42.749,-62.463,76.085,-6228.000,-11813.000,-61.354,42.531
0.004,-61.703,43.002,-62.463,76.085,-6232.000,-11819.000,-61.556,42.821
0.005,-61.900,43.232,-62.463,76.085,-6236.000,-11824.000,-61.757,43.076
0.006,-62.126,43.485,-62.463,76.085,-6240.000,-11829.000,-61.967,43.309
0.007,-62.345,43.682,-62.463,76.085,-6244.000,-11833.000,-62.187,43.539
0.008,-62.563,43.829,-62.463,76.085,-6248.000,-11836.000,-62.409,43.731
0.009,-62.702,44.056,-62.463,76.085,-6251.000,-11839.000,-62.604,43.902
0.010,-62.877,44.141,-62.463,76.085,-6254.000,-11842.000,-62.763,44.070
0.011,-63.052,44.312,-62.463,76.085,-6257.000,-11845.000,-62.924,44.207
0.012,-63.227,44.461,-62.463,76.085,-6260.000,-11848.000,-63.101,44.347
0.013,-63.388,44.561,-62.463,76.085,-6263.000,-11850.000,-63.275,44.490
0.014,-63.541,44.732,-62.463,76.085,-6266.000,-11853.000,-63.434,44.618
0.015,-63.759,44.837,-62.463,76.085,-6270.000,-11855.000,-63.605,44.754
0.016,-63.964,45.006,-62.463,76.085,-6274.000,-11858.000,-63.811,44.894
0.017,-64.138,45.114,-62.463,76.085,-6277.000,-11860.000,-64.016,45.032
0.018,-64.343,45.283,-62.463,76.085,-6281.000,-11863.000,-64.203,45.170
0.019,-64.583,45.452,-62.463,76.085,-6284.000,-11866.000,-64.410,45.326
0.020,-64.766,45.621,-62.463,76.085,-6289.000,-11869.000,-64.632,45.500
0.021,-64.985,45.790,-62.463,76.085,-6293.000,-11871.000,-64.838,45.672
0.022,-65.255,45.916,-62.463,76.085,-6297.000,-11874.000,-65.060,45.827
0.023,-65.430,46.079,-62.463,76.085,-6301.000,-11877.000,-65.298,45.968
0.024,-65.634,46.248,-62.463,76.085,-6305.000,-11880.000,-65.502,46.124
0.025,-65.773,46.397,-62.463,76.085,-6308.000,-11883.000,-65.673,46.290
0.026,-65.904,46.526,-62.463,76.085,-6310.000,-11886.000,-65.817,46.438
0.027,-66.000,46.677,108.393,-52.597,-6312.000,-11889.000,-65.934,46.573
0.028,-66.153,46.840,108.393,-52.597,-6315.000,-11892.000,-66.048,46.722
0.029,-66.313,46.990,108.393,-52.597,-6318.000,-11895.000,-66.192,46.882
0.030,-66.445,47.161,108.393,-52.597,-6320.000,-11899.000,-66.350,47.042
0.031,-66.627,47.330,108.393,-52.597,-6324.000,-11902.000,-66.503,47.208
0.032,-66.810,47.521,108.393,-52.597,-6327.000,-11906.000,-66.675,47.385
0.033,-66.949,47.692,108.393,-52.597,-6330.000,-11909.000,-66.850,47.568
0.034,-67.154,47.839,108.393,-52.597,-6334.000,-11912.000,-67.015,47.737
0.035,-67.328,48.052,108.393,-52.597,-6337.000,-11916.000,-67.197,47.904
0.036,-67.489,48.201,108.393,-52.597,-6340.000,-11919.000,-67.378,48.087
0.037,-67.672,48.411,108.393,-52.597,-6344.000,-11923.000,-67.546,48.270
0.038,-67.833,48.561,108.393,-52.597,-6347.000,-11926.000,-67.716,48.449
0.039,-68.038,48.771,108.393,-52.597,-6351.000,-11930.000,-67.895,48.629
0.040,-68.198,48.921,108.393,-52.597,-6354.000,-11933.000,-68.080,48.809
0.041,-68.359,49.112,108.393,-52.597,-6357.000,-11937.000,-68.251,48.983
0.042,-68.520,49.247,108.393,-52.597,-6360.000,-11940.000,-68.407,49.147
0.043,-68.681,49.410,108.393,-52.597,-6363.000,-11943.000,-68.567,49.300
0.044,-68.755,49.603,108.393,-52.597,-6365.000,-11947.000,-68.703,49.464
0.045,-68.916,49.752,108.393,-52.597,-6368.000,-11950.000,-68.813,49.642
0.046,-69.033,49.901,108.393,-52.597,-6370.000,-11953.000,-68.939,49.801
0.047,-69.186,50.052,108.393,-52.597,-6373.000,-11956.000,-69.081,49.946
0.048,-69.281,50.195,108.393,-52.597,-6375.000,-11959.000,-69.211,50.093
