Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.001,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.002,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.003,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.912,73.171
0.004,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.933,73.193
0.005,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.941,73.202
0.006,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.938,73.199
0.007,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.936,73.197
0.008,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.937,73.198
0.009,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.937,73.198
0.010,100.937,73.198,27.000,-45.000,-3121.000,-12297.000,100.937,73.198
0.011,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.927,73.187
0.012,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.906,73.165
0.013,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.897,73.155
0.014,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.159
0.015,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.902,73.161
0.016,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.017,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.018,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.019,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.020,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.021,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.022,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.023,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.024,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.025,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.026,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.027,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.901,73.160
0.028,100.937,73.198,27.000,-45.000,-3122.000,-12297.000,100.912,73.171
0.029,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.922,73.182
0.030,100.901,73.160,27.000,-45.000,-3122.000,-12297.000,100.910,73.169
0.031,100.915,73.132,27.000,-45.000,-3122.000,-12296.000,100.902,73.148
0.032,100.929,73.090,27.000,-45.000,-3122.000,-12295.000,100.916,73.122
0.033,100.929,73.090,27.000,-45.000,-3122.000,-12295.000,100.930,73.093
0.034,100.971,73.021,27.000,-45.000,-3122.000,-12293.000,100.944,73.065
0.035,100.999,72.951,27.000,-45.000,-3122.000,-12291.000,100.974,73.009
0.036,100.997,72.816,27.000,-45.000,-3123.000,-12288.000,100.999,72.913
0.037,101.052,72.705,27.000,-45.000,-3123.000,-12285.000,101.018,72.790
0.038,101.058,72.613,27.000,-45.000,-3124.000,-12282.000,101.047,72.675
0.039,101.092,72.437,27.000,-45.000,-3125.000,-12278.000,101.074,72.558
0.040,101.118,72.254,27.000,-45.000,-3126.000,-12273.000,101.098,72.394
0.041,101.108,72.011,27.000,-45.000,-3128.000,-12268.000,101.115,72.184
0.042,101.098,71.763,27.000,-45.000,-3130.000,-12262.000,101.110,71.944
0.043,101.088,71.564,27.000,-45.000,-3132.000,-12257.000,101.095,71.705
0.044,101.164,71.318,27.000,-45.000,-3133.000,-12251.000,101.110,71.485
0.045,101.146,71.069,27.000,-45.000,-3135.000,-12245.000,101.148,71.251
0.046,101.164,70.779,27.000,-45.000,-3137.000,-12238.000,101.163,70.986
0.047,101.160,70.459,27.000,-45.000,-3140.000,-12230.000,101.160,70.689
0.048,101.206,70.113,27.000,-45.000,-3142.000,-12222.000,101.174,70.361
0.049,101.230,69.752,27.000,-45.000,-3145.000,-12214.000,101.207,70.010
0.050,101.218,69.390,27.000,-45.000,-3148.000,-12204.000,101.229,69.647
0.051,101.220,69.006,27.000,-45.000,-3151.000,-12195.000,101.224,69.277
0.052,101.316,68.627,27.000,-45.000,-3153.000,-12186.000,101.246,68.898
0.053,101.332,68.201,27.000,-45.000,-3156.000,-12176.000,101.308,68.502
0.054,101.355,67.840,27.000,-45.000,-3159.000,-12166.000,101.349,68.101
0.055,101.385,67.408,27.000,-45.000,-3162.000,-12155.000,101.365,67.706
0.056,101.487,66.965,27.000,-45.000,-3164.000,-12144.000,101.413,67.286
0.057,101.552,66.506,27.000,-45.000,-3167.000,-12133.000,101.497,66.834
0.058,101.596,66.011,27.000,-45.000,-3170.000,-12121.000,101.570,66.362
0.059,101.583,65.499,27.000,-45.000,-3175.000,-12108.000,101.596,65.865
0.060,101.533,64.964,27.000,-45.000,-3180.000,-12096.000,101.574,65.344
0.061,101.533,64.445,27.000,-45.000,-3185.000,-12083.000,101.537,64.814
0.062,101.462,63.867,27.000,-45.000,-3191.000,-12070.000,101.505,64.274
0.063,101.440,63.327,27.000,-45.000,-3196.000,-12057.000,101.463,63.716
0.064,101.404,62.770,27.000,-45.000,-3201.000,-12044.000,101.425,63.159
0.065,101.418,62.190,27.000,-45.000,-3206.000,-12031.000,101.409,62.601
0.066,101.454,61.665,27.000,-45.000,-3210.000,-12017.000,101.424,62.040
0.067,101.474,61.055,27.000,-45.000,-3215.000,-12003.000,101.457,61.480
0.068,101.466,60.431,27.000,-45.000,-3220.000,-11988.000,101.475,60.882
0.069,101.508,59.821,27.000,-45.000,-3225.000,-11973.000,101.483,60.255
0.070,101.550,59.211,27.000,-45.000,-3230.000,-11957.000,101.514,59.639
0.071,101.584,58.537,27.000,-45.000,-3235.000,-11941.000,101.559,59.013
0.072,101.547,57.883,27.000,-45.000,-3241.000,-11925.000,101.575,58.354
0.073,101.545,57.202,27.000,-45.000,-3247.000,-11909.000,101.555,57.681
0.074,101.507,56.510,27.000,-45.000,-3254.000,-11892.000,101.529,57.001
0.075,101.448,55.819,27.000,-45.000,-3261.000,-11876.000,101.492,56.309
0.076,101.416,55.071,27.000,-45.000,-3268.000,-11859.000,101.442,55.599
0.077,101.370,54.338,27.000,-45.000,-3275.000,-11841.000,101.399,54.863
0.078,101.303,53.575,27.000,-45.000,-3283.000,-11823.000,101.352,54.113
0.079,101.244,52.870,27.000,-45.000,-3290.000,-11806.000,101.289,53.371
0.080,101.270,52.174,27.000,-45.000,-3296.000,-11789.000,101.250,52.659
0.081,101.210,51.455,27.000,-45.000,-3303.000,-11772.000,101.241,51.962
0.082,101.107,50.733,27.000,-45.000,-3311.000,-11755.000,101.191,51.247
0.083,101.062,50.000,27.000,-45.000,-3318.000,-11738.000,101.101,50.519
0.084,101.101,49.291,27.000,-45.000,-3324.000,-11720.000,101.064,49.793
0.085,100.998,48.514,27.000,-45.000,-3331.000,-11703.000,101.060,49.060
0.086,100.931,47.806,27.000,-45.000,-3340.000,-11685.000,100.997,48.315
0.087,100.828,47.049,27.000,-45.000,-3348.000,-11668.000,100.898,47.577
0.088,100.725,46.328,27.000,-45.000,-3355.000,-11651.000,100.799,46.843
0.089,100.629,45.607,27.000,-45.000,-3364.000,-11634.000,100.697,46.114
0.090,100.598,44.887,27.000,-45.000,-3371.000,-11617.000,100.619,45.395
0.091,100.530,44.190,27.000,-45.000,-3378.000,-11600.000,100.570,44.683
0.092,100.513,43.443,27.000,-45.000,-3385.000,-11582.000,100.530,43.968
0.093,100.437,42.679,27.000,-45.000,-3393.000,-11565.000,100.486,43.225
0.094,100.342,41.958,27.000,-45.000,-3401.000,-11547.000,100.416,42.471
0.095,100.289,41.239,27.000,-45.000,-3408.000,-11530.000,100.330,41.741
0.096,100.150,40.537,27.000,-45.000,-3417.000,-11514.000,100.242,41.033
0.097,99.997,39.778,27.000,-45.000,-3426.000,-11496.000,100.115,40.314
0.098,99.965,39.095,27.000,-45.000,-3433.000,-11479.000,99.990,39.585
0.099,99.862,38.373,27.000,-45.000,-3441.000,-11462.000,99.919,38.875
0.100,99.787,37.610,27.000,-45.000,-3449.000,-11445.000,99.848,38.153
0.101,99.676,36.889,27.000,-45.000,-3457.000,-11428.000,99.754,37.406
0.102,99.545,36.209,27.000,-45.000,-3465.000,-11411.000,99.640,36.684
0.103,99.428,35.516,27.000,-45.000,-3473.000,-11395.000,99.513,36.000
0.104,99.261,34.821,27.000,-45.000,-3482.000,-11379.000,99.377,35.315
0.105,99.215,34.165,27.000,-45.000,-3489.000,-11363.000,99.253,34.630
0.106,99.077,33.443,27.000,-45.000,-3497.000,-11347.000,99.160,33.948
0.107,98.938,32.748,27.000,-45.000,-3506.000,-11330.000,99.046,33.248
0.108,98.771,32.055,27.000,-45.000,-3514.000,-11315.000,98.891,32.543
0.109,98.725,31.427,27.000,-45.000,-3521.000,-11299.000,98.759,31.869
0.110,98.630,30.805,27.000,-45.000,-3528.000,-11284.000,98.682,31.237
0.111,98.513,30.133,27.000,-45.000,-3536.000,-11269.000,98.602,30.608
0.112,98.418,29.497,27.000,-45.000,-3543.000,-11254.000,98.490,29.954
0.113,98.344,28.869,27.000,-45.000,-3550.000,-11239.000,98.393,29.309
0.114,98.192,28.218,27.000,-45.000,-3558.000,-11224.000,98.296,28.676
0.115,98.011,27.586,27.000,-45.000,-3567.000,-11208.000,98.149,28.036
0.116,97.916,26.958,27.000,-45.000,-3574.000,-11193.000,97.987,27.400
0.117,97.785,26.320,27.000,-45.000,-3582.000,-11179.000,97.865,26.770
0.118,97.554,25.694,27.000,-45.000,-3591.000,-11164.000,97.721,26.138
0.119,97.388,25.070,27.000,-45.000,-3599.000,-11150.000,97.520,25.510
0.120,97.279,24.484,27.000,-45.000,-3606.000,-11137.000,97.347,24.898
0.121,97.092,23.924,27.000,-45.000,-3614.000,-11123.000,97.214,24.316
0.122,96.925,23.314,27.000,-45.000,-3622.000,-11109.000,97.054,23.742
