Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-69.126,40.953,-62.463,76.085,-6366.000,-11729.000,-69.080,40.897
0.001,-69.192,40.993,-62.463,76.085,-6367.000,-11730.000,-69.146,40.963
0.002,-69.301,41.074,-62.463,76.085,-6369.000,-11731.000,-69.224,41.022
0.003,-69.367,41.142,-62.463,76.085,-6370.000,-11733.000,-69.315,41.089
0.004,-69.389,41.204,-62.463,76.085,-6371.000,-11734.000,-69.378,41.161
0.005,-69.520,41.313,-62.463,76.085,-6373.000,-11736.000,-69.433,41.237
0.006,-69.549,41.353,-62.463,76.085,-6374.000,-11737.000,-69.514,41.319
0.007,-69.615,41.414,-62.463,76.085,-6375.000,-11738.000,-69.580,41.379
0.008,-69.681,41.504,-62.463,76.085,-6376.000,-11740.000,-69.632,41.439
0.009,-69.768,41.585,-62.463,76.085,-6378.000,-11741.000,-69.704,41.523
0.010,-69.833,41.625,-62.463,76.085,-6379.000,-11742.000,-69.785,41.598
0.011,-69.943,41.693,-62.463,76.085,-6381.000,-11743.000,-69.868,41.651
0.012,-70.008,41.733,-62.463,76.085,-6382.000,-11744.000,-69.957,41.701
0.013,-70.060,41.794,-62.463,76.085,-6383.000,-11745.000,-70.028,41.753
0.014,-70.104,41.884,-62.463,76.085,-6384.000,-11747.000,-70.075,41.818
0.015,-70.213,41.943,-62.463,76.085,-6386.000,-11748.000,-70.136,41.897
0.016,-70.278,41.991,-62.463,76.085,-6387.000,-11749.000,-70.224,41.961
0.017,-70.388,42.051,-62.463,76.085,-6389.000,-11750.000,-70.316,42.011
0.018,-70.453,42.113,-62.463,76.085,-6390.000,-11751.000,-70.403,42.067
0.019,-70.549,42.158,-62.463,76.085,-6392.000,-11752.000,-70.486,42.125
0.020,-70.592,42.242,-62.463,76.085,-6393.000,-11753.000,-70.558,42.185
0.021,-70.592,42.284,-62.463,76.085,-6393.000,-11754.000,-70.598,42.250
0.022,-70.658,42.323,-62.463,76.085,-6394.000,-11755.000,-70.617,42.300
0.023,-70.702,42.371,-62.463,76.085,-6395.000,-11756.000,-70.662,42.338
0.024,-70.767,42.474,-62.463,76.085,-6396.000,-11757.000,-70.722,42.400
0.025,-70.819,42.514,-62.463,76.085,-6397.000,-11759.000,-70.781,42.479
0.026,-70.862,42.562,-62.463,76.085,-6398.000,-11760.000,-70.833,42.536
0.027,-70.928,42.624,-62.463,76.085,-6399.000,-11761.000,-70.883,42.580
0.028,-70.972,42.685,-62.463,76.085,-6400.000,-11762.000,-70.938,42.639
0.029,-71.037,42.747,-62.463,76.085,-6401.000,-11763.000,-70.993,42.703
