Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-69.792,43.212,-62.463,76.085,-6379.000,-11782.000,-69.742,43.127
0.001,-70.171,43.725,-62.463,76.085,-6386.000,-11793.000,-69.911,43.373
0.002,-70.266,43.888,-62.463,76.085,-6388.000,-11796.000,-70.162,43.725
0.003,-70.427,44.039,-62.463,76.085,-6391.000,-11799.000,-70.347,43.973
0.004,-70.602,44.230,-62.463,76.085,-6394.000,-11803.000,-70.477,44.104
0.005,-70.698,44.381,-62.463,76.085,-6396.000,-11806.000,-70.623,44.262
0.006,-70.807,44.552,-62.463,76.085,-6398.000,-11809.000,-70.739,44.434
0.007,-70.968,44.737,-62.463,76.085,-6401.000,-11813.000,-70.853,44.606
0.008,-71.077,44.866,-62.463,76.085,-6403.000,-11816.000,-70.992,44.773
0.009,-71.172,44.995,-62.463,76.085,-6405.000,-11819.000,-71.111,44.911
0.010,-71.268,45.147,-62.463,76.085,-6407.000,-11822.000,-71.203,45.040
0.011,-71.333,45.292,-62.463,76.085,-6408.000,-11825.000,-71.286,45.185
0.012,-71.428,45.463,-62.463,76.085,-6410.000,-11828.000,-71.364,45.342
0.013,-71.538,45.614,-62.463,76.085,-6412.000,-11832.000,-71.457,45.505
0.014,-71.633,45.757,-62.463,76.085,-6414.000,-11835.000,-71.563,45.658
0.015,-71.728,45.908,-62.463,76.085,-6416.000,-11837.000,-71.663,45.803
0.016,-71.859,45.996,-62.463,76.085,-6418.000,-11840.000,-71.767,45.932
0.017,-71.955,46.139,-62.463,76.085,-6420.000,-11843.000,-71.883,46.045
0.018,-72.064,46.290,-62.463,76.085,-6422.000,-11846.000,-71.991,46.177
0.019,-72.159,46.441,-62.463,76.085,-6424.000,-11849.000,-72.091,46.332
0.020,-72.255,46.584,-62.463,76.085,-6426.000,-11852.000,-72.188,46.484
0.021,-72.364,46.735,108.393,-52.597,-6428.000,-11855.000,-72.287,46.630
0.022,-72.459,46.823,108.393,-52.597,-6430.000,-11857.000,-72.390,46.760
0.023,-72.577,46.988,108.393,-52.597,-6432.000,-11860.000,-72.495,46.879
0.024,-72.620,47.097,108.393,-52.597,-6433.000,-11863.000,-72.587,47.011
0.025,-72.716,47.193,108.393,-52.597,-6435.000,-11865.000,-72.657,47.131
0.026,-72.767,47.338,108.393,-52.597,-6436.000,-11868.000,-72.725,47.239
0.027,-72.876,47.426,108.393,-52.597,-6438.000,-11870.000,-72.803,47.357
0.028,-72.928,47.529,108.393,-52.597,-6439.000,-11872.000,-72.886,47.462
0.029,-72.972,47.632,108.393,-52.597,-6440.000,-11874.000,-72.947,47.558
0.030,-73.067,47.742,108.393,-52.597,-6442.000,-11876.000,-73.002,47.663
0.031,-73.133,47.823,108.393,-52.597,-6443.000,-11878.000,-73.079,47.765
0.032,-73.162,47.913,108.393,-52.597,-6444.000,-11880.000,-73.145,47.853
0.033,-73.228,47.974,108.393,-52.597,-6445.000,-11881.000,-73.187,47.930
0.034,-73.294,48.042,108.393,-52.597,-6446.000,-11883.000,-73.242,47.997
0.035,-73.323,48.145,108.393,-52.597,-6447.000,-11885.000,-73.301,48.072
0.036,-73.441,48.227,108.393,-52.597,-6449.000,-11886.000,-73.363,48.164
0.037,-73.484,48.316,108.393,-52.597,-6450.000,-11888.000,-73.443,48.256
0.038,-73.528,48.356,108.393,-52.597,-6451.000,-11889.000,-73.505,48.328
0.039,-73.645,48.466,108.393,-52.597,-6453.000,-11891.000,-73.564,48.394
0.040,-73.711,48.527,108.393,-52.597,-6454.000,-11892.000,-73.654,48.475
0.041,-73.740,48.609,108.393,-52.597,-6455.000,-11894.000,-73.725,48.556
0.042,-73.806,48.656,108.393,-52.597,-6456.000,-11895.000,-73.766,48.622
0.043,-73.880,48.780,108.393,-52.597,-6458.000,-11897.000,-73.822,48.696
0.044,-73.880,48.822,108.393,-52.597,-6458.000,-11898.000,-73.878,48.783
0.045,-73.931,48.911,108.393,-52.597,-6459.000,-11900.000,-73.904,48.857
0.046,-73.997,48.951,108.393,-52.597,-6460.000,-11901.000,-73.944,48.918
0.047,-74.048,49.040,108.393,-52.597,-6461.000,-11902.000,-74.008,48.981
0.048,-74.092,49.102,108.393,-52.597,-6462.000,-11904.000,-74.064,49.053
0.049,-74.092,49.144,108.393,-52.597,-6462.000,-11905.000,-74.094,49.117
0.050,-74.158,49.183,108.393,-52.597,-6463.000,-11906.000,-74.116,49.159
0.051,-74.144,49.267,108.393,-52.597,-6463.000,-11908.000,-74.145,49.208
0.052,-74.187,49.337,108.393,-52.597,-6464.000,-11909.000,-74.165,49.281
0.053,-74.187,49.378,108.393,-52.597,-6464.000,-11910.000,-74.182,49.351
0.054,-74.239,49.418,108.393,-52.597,-6465.000,-11911.000,-74.206,49.394
