Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-120.815,-41.094,-142.500,-45.000,-7372.000,-9221.000,-120.930,-40.794
0.001,-120.652,-41.447,-142.500,-45.000,-7371.000,-9212.000,-120.770,-41.189
0.002,-120.569,-41.795,-142.500,-45.000,-7371.000,-9203.000,-120.628,-41.558
0.003,-120.392,-42.205,-142.500,-45.000,-7370.000,-9193.000,-120.507,-41.917
0.004,-120.295,-42.581,-142.500,-45.000,-7370.000,-9183.000,-120.375,-42.306
0.005,-120.118,-42.990,-142.500,-45.000,-7369.000,-9173.000,-120.235,-42.704
0.006,-120.020,-43.366,-142.500,-45.000,-7369.000,-9163.000,-120.097,-43.098
0.007,-119.865,-43.775,-142.500,-45.000,-7368.000,-9153.000,-119.967,-43.489
0.008,-119.688,-44.193,-142.500,-45.000,-7367.000,-9143.000,-119.819,-43.894
0.009,-119.498,-44.602,-142.500,-45.000,-7366.000,-9133.000,-119.637,-44.311
0.010,-119.321,-44.998,-142.500,-45.000,-7365.000,-9123.000,-119.447,-44.720
0.011,-119.166,-45.408,-142.500,-45.000,-7364.000,-9113.000,-119.273,-45.120
0.012,-118.989,-45.803,-142.500,-45.000,-7363.000,-9103.000,-119.111,-45.522
0.013,-118.798,-46.199,-142.500,-45.000,-7362.000,-9093.000,-118.936,-45.920
0.014,-118.621,-46.616,-142.500,-45.000,-7362.000,-9084.000,-118.748,-46.321
0.015,-118.466,-46.984,-142.500,-45.000,-7360.000,-9074.000,-118.574,-46.721
0.016,-118.369,-47.360,-142.500,-45.000,-7360.000,-9064.000,-118.435,-47.100
0.017,-118.192,-47.728,-142.500,-45.000,-7359.000,-9055.000,-118.310,-47.467
0.018,-118.001,-48.123,-142.500,-45.000,-7358.000,-9045.000,-118.146,-47.843
0.019,-117.745,-48.575,-142.500,-45.000,-7356.000,-9036.000,-117.929,-48.252
0.020,-117.590,-48.956,-142.500,-45.000,-7355.000,-9026.000,-117.706,-48.680
0.021,-117.399,-49.324,-142.500,-45.000,-7354.000,-9016.000,-117.521,-49.073
0.022,-117.230,-49.720,-142.500,-45.000,-7353.000,-9006.000,-117.353,-49.443
0.023,-117.053,-50.088,-142.500,-45.000,-7352.000,-8997.000,-117.178,-49.823
0.024,-116.862,-50.491,-142.500,-45.000,-7351.000,-8987.000,-116.998,-50.209
0.025,-116.765,-50.839,-142.500,-45.000,-7351.000,-8978.000,-116.836,-50.589
0.026,-116.574,-51.235,-135.000,-37.500,-7350.000,-8969.000,-116.698,-50.961
0.027,-116.397,-51.602,-135.000,-37.500,-7349.000,-8960.000,-116.533,-51.337
0.028,-116.206,-51.956,-135.000,-37.500,-7348.000,-8951.000,-116.342,-51.708
0.029,-116.051,-52.310,-135.000,-37.500,-7347.000,-8941.000,-116.161,-52.063
0.030,-115.882,-52.700,-135.000,-37.500,-7346.000,-8932.000,-115.998,-52.424
0.031,-115.706,-53.026,-135.000,-37.500,-7345.000,-8924.000,-115.832,-52.791
0.032,-115.557,-53.268,-135.000,-37.500,-7344.000,-8918.000,-115.664,-53.105
0.033,-115.435,-53.427,-135.000,-37.500,-7343.000,-8914.000,-115.517,-53.326
0.034,-115.394,-53.581,-135.000,-37.500,-7343.000,-8910.000,-115.419,-53.481
0.035,-115.272,-53.712,-127.500,-37.500,-7342.000,-8907.000,-115.349,-53.618
0.036,-115.165,-53.843,-127.500,-37.500,-7341.000,-8904.000,-115.251,-53.751
0.037,-115.058,-53.954,-127.500,-37.500,-7340.000,-8902.000,-115.133,-53.876
0.038,-114.915,-54.105,-127.500,-37.500,-7338.000,-8899.000,-115.014,-54.001
0.039,-114.793,-54.237,-127.500,-37.500,-7337.000,-8896.000,-114.884,-54.139
0.040,-114.700,-54.326,-127.500,-37.500,-7336.000,-8894.000,-114.764,-54.265
0.041,-114.513,-54.485,-120.000,-37.500,-7334.000,-8891.000,-114.641,-54.379
0.042,-114.334,-54.636,-120.000,-37.500,-7332.000,-8888.000,-114.473,-54.521
0.043,-114.183,-54.768,-120.000,-37.500,-7330.000,-8886.000,-114.290,-54.675
0.044,-113.983,-54.905,-120.000,-37.500,-7328.000,-8883.000,-114.119,-54.812
0.045,-113.810,-55.056,-120.000,-37.500,-7326.000,-8881.000,-113.938,-54.948
0.046,-113.631,-55.187,-120.000,-37.500,-7324.000,-8878.000,-113.755,-55.092
0.047,-113.466,-55.338,-120.000,-37.500,-7322.000,-8876.000,-113.582,-55.234
0.048,-113.279,-55.454,-120.000,-37.500,-7320.000,-8873.000,-113.410,-55.370
0.049,-113.049,-55.585,-120.000,-37.500,-7317.000,-8871.000,-113.215,-55.496
0.050,-112.848,-55.736,-120.000,-37.500,-7315.000,-8869.000,-112.996,-55.628
0.051,-112.697,-55.845,-120.000,-37.500,-7313.000,-8866.000,-112.800,-55.765
0.052,-112.524,-55.963,-120.000,-37.500,-7311.000,-8864.000,-112.640,-55.885
0.053,-112.359,-56.072,-120.000,-37.500,-7309.000,-8862.000,-112.479,-55.994
0.054,-112.173,-56.181,-120.000,-37.500,-7307.000,-8861.000,-112.305,-56.104
0.055,-112.022,-56.271,-120.000,-37.500,-7305.000,-8859.000,-112.131,-56.208
0.056,-111.871,-56.380,-120.000,-37.500,-7303.000,-8857.000,-111.973,-56.305
0.057,-111.604,-56.531,-120.000,-37.500,-7300.000,-8855.000,-111.792,-56.422
