Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.001,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.002,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.003,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.004,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.005,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.006,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.007,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.008,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.009,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.010,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.011,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.012,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.013,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.014,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.015,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.016,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.017,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.018,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.019,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.020,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.021,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.022,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.023,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.024,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.025,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.026,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.027,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.028,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.029,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.030,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.031,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.032,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.033,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.034,98.899,-79.154,27.000,-45.000,-4695.000,-8270.000,98.899,-79.154
0.035,98.871,-79.140,27.000,-45.000,-4695.000,-8271.000,98.891,-79.150
0.036,98.871,-79.140,27.000,-45.000,-4695.000,-8271.000,98.874,-79.141
0.037,98.829,-79.112,27.000,-45.000,-4695.000,-8272.000,98.855,-79.130
0.038,98.802,-79.084,27.000,-45.000,-4695.000,-8273.000,98.826,-79.107
0.039,98.774,-79.056,27.000,-45.000,-4695.000,-8274.000,98.792,-79.076
