Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-121.140,-1.828,27.000,-45.000,-7275.000,-10274.000,-120.891,-1.654
0.001,-121.432,-2.082,27.000,-45.000,-7280.000,-10265.000,-121.206,-1.904
0.002,-121.637,-2.343,27.000,-45.000,-7284.000,-10256.000,-121.499,-2.158
0.003,-121.885,-2.597,27.000,-45.000,-7288.000,-10248.000,-121.723,-2.416
0.004,-122.155,-2.796,27.000,-45.000,-7293.000,-10240.000,-121.958,-2.656
0.005,-122.382,-2.987,27.000,-45.000,-7297.000,-10233.000,-122.216,-2.859
0.006,-122.687,-3.074,27.000,-45.000,-7302.000,-10228.000,-122.478,-3.013
0.007,-122.862,-3.181,27.000,-45.000,-7305.000,-10224.000,-122.730,-3.117
0.008,-123.103,-3.247,27.000,-45.000,-7309.000,-10221.000,-122.948,-3.198
0.009,-123.343,-3.271,27.000,-45.000,-7313.000,-10217.000,-123.167,-3.257
0.010,-123.518,-3.336,27.000,-45.000,-7316.000,-10214.000,-123.392,-3.295
0.011,-123.693,-3.380,27.000,-45.000,-7319.000,-10211.000,-123.578,-3.343
0.012,-123.889,-3.445,27.000,-45.000,-7322.000,-10208.000,-123.751,-3.401
0.013,-124.122,-3.469,27.000,-45.000,-7326.000,-10205.000,-123.953,-3.451
0.014,-124.318,-3.535,27.000,-45.000,-7329.000,-10202.000,-124.175,-3.493
0.015,-124.537,-3.559,27.000,-45.000,-7333.000,-10199.000,-124.387,-3.537
0.016,-124.734,-3.602,27.000,-45.000,-7336.000,-10196.000,-124.593,-3.576
0.017,-124.952,-3.648,27.000,-45.000,-7340.000,-10193.000,-124.799,-3.614
0.018,-125.149,-3.692,27.000,-45.000,-7343.000,-10190.000,-125.007,-3.660
0.019,-125.345,-3.757,27.000,-45.000,-7346.000,-10187.000,-125.209,-3.711
0.020,-125.498,-3.801,27.000,-45.000,-7349.000,-10185.000,-125.391,-3.768
0.021,-125.695,-3.803,27.000,-45.000,-7352.000,-10182.000,-125.561,-3.804
0.022,-125.804,-3.827,27.000,-45.000,-7354.000,-10180.000,-125.722,-3.815
0.023,-126.058,-3.843,27.000,-45.000,-7358.000,-10178.000,-125.888,-3.828
0.024,-126.190,-3.886,27.000,-45.000,-7360.000,-10176.000,-126.080,-3.855
0.025,-126.364,-3.846,27.000,-45.000,-7363.000,-10175.000,-126.254,-3.872
0.026,-126.474,-3.890,27.000,-45.000,-7365.000,-10173.000,-126.394,-3.869
0.027,-126.605,-3.892,27.000,-45.000,-7367.000,-10172.000,-126.518,-3.881
0.028,-126.728,-3.872,27.000,-45.000,-7369.000,-10171.000,-126.639,-3.890
0.029,-126.793,-3.894,27.000,-45.000,-7370.000,-10170.000,-126.747,-3.883
0.030,-126.859,-3.916,27.000,-45.000,-7371.000,-10169.000,-126.820,-3.895
0.031,-126.968,-3.896,27.000,-45.000,-7373.000,-10168.000,-126.891,-3.909
0.032,-126.968,-3.896,27.000,-45.000,-7373.000,-10168.000,-126.962,-3.902
0.033,-127.034,-3.918,27.000,-45.000,-7374.000,-10167.000,-127.001,-3.900
0.034,-127.034,-3.918,27.000,-45.000,-7374.000,-10167.000,-127.027,-3.914
0.035,-127.034,-3.960,27.000,-45.000,-7374.000,-10166.000,-127.039,-3.933
0.036,-127.034,-3.960,27.000,-45.000,-7374.000,-10166.000,-127.035,-3.955
0.037,-127.034,-3.960,27.000,-45.000,-7374.000,-10166.000,-127.033,-3.964
0.038,-127.034,-3.960,27.000,-45.000,-7374.000,-10166.000,-127.034,-3.960
0.039,-127.034,-3.960,27.000,-45.000,-7374.000,-10166.000,-127.034,-3.959
0.040,-126.954,-3.979,27.000,-45.000,-7373.000,-10166.000,-127.011,-3.965
0.041,-126.911,-4.063,27.000,-45.000,-7372.000,-10165.000,-126.951,-4.002
0.042,-126.845,-4.083,27.000,-45.000,-7371.000,-10165.000,-126.887,-4.061
