Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.001,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.002,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.003,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.004,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.005,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.006,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.007,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.008,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.009,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.010,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.011,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.012,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.013,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.014,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.015,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.016,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.017,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.018,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.019,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.020,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.021,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.022,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.023,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.024,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.025,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.026,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.027,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.028,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.029,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.030,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.031,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.032,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.033,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.034,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.035,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.036,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.037,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.038,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.039,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.040,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.041,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.042,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.043,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.044,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.045,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.046,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.047,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.048,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.049,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.050,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.051,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.052,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.053,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.054,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
0.055,56.607,-76.734,27.000,-45.000,-5134.000,-8577.000,56.607,-76.734
