Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-56.292,40.807,-62.463,76.085,-6134.000,-11789.000,-56.165,40.719
0.001,-56.787,41.101,-62.463,76.085,-6143.000,-11794.000,-56.433,40.892
0.002,-56.896,41.147,-62.463,76.085,-6145.000,-11795.000,-56.780,41.094
0.003,-57.071,41.254,-62.463,76.085,-6148.000,-11797.000,-56.995,41.209
0.004,-57.158,41.314,-62.463,76.085,-6150.000,-11798.000,-57.095,41.268
0.005,-57.289,41.401,-62.463,76.085,-6152.000,-11800.000,-57.199,41.340
0.006,-57.399,41.461,-62.463,76.085,-6154.000,-11801.000,-57.316,41.416
0.007,-57.464,41.564,-62.463,76.085,-6155.000,-11803.000,-57.420,41.495
0.008,-57.617,41.630,-62.463,76.085,-6158.000,-11804.000,-57.515,41.579
0.009,-57.726,41.718,-62.463,76.085,-6160.000,-11806.000,-57.638,41.660
0.010,-57.836,41.799,-62.463,76.085,-6162.000,-11807.000,-57.763,41.740
0.011,-57.945,41.859,-62.463,76.085,-6164.000,-11808.000,-57.869,41.817
0.012,-58.054,41.905,-62.463,76.085,-6166.000,-11809.000,-57.976,41.875
0.013,-58.229,42.026,-62.463,76.085,-6169.000,-11811.000,-58.105,41.942
0.014,-58.338,42.072,-62.463,76.085,-6171.000,-11812.000,-58.253,42.030
0.015,-58.426,42.153,-62.463,76.085,-6173.000,-11813.000,-58.372,42.105
0.016,-58.557,42.199,-62.463,76.085,-6175.000,-11814.000,-58.468,42.164
0.017,-58.600,42.261,-62.463,76.085,-6176.000,-11815.000,-58.563,42.220
0.018,-58.731,42.320,-62.463,76.085,-6178.000,-11816.000,-58.649,42.277
0.019,-58.753,42.368,-62.463,76.085,-6179.000,-11817.000,-58.728,42.334
0.020,-58.819,42.428,-62.463,76.085,-6180.000,-11818.000,-58.784,42.387
0.021,-58.928,42.476,-62.463,76.085,-6182.000,-11819.000,-58.847,42.440
0.022,-58.994,42.515,-62.463,76.085,-6183.000,-11820.000,-58.940,42.488
0.023,-59.059,42.535,-62.463,76.085,-6184.000,-11820.000,-59.019,42.522
0.024,-59.147,42.581,-62.463,76.085,-6186.000,-11821.000,-59.086,42.551
0.025,-59.212,42.643,-62.463,76.085,-6187.000,-11822.000,-59.162,42.596
0.026,-59.256,42.702,-62.463,76.085,-6188.000,-11823.000,-59.227,42.658
0.027,-59.387,42.708,-62.463,76.085,-6190.000,-11823.000,-59.298,42.705
0.028,-59.431,42.748,-62.463,76.085,-6191.000,-11824.000,-59.389,42.727
0.029,-59.540,42.830,-62.463,76.085,-6193.000,-11825.000,-59.473,42.768
0.030,-59.584,42.828,-62.463,76.085,-6194.000,-11825.000,-59.547,42.823
0.031,-59.715,42.895,-62.463,76.085,-6196.000,-11826.000,-59.628,42.858
0.032,-59.758,42.893,-62.463,76.085,-6197.000,-11826.000,-59.718,42.887
0.033,-59.824,42.955,-62.463,76.085,-6198.000,-11827.000,-59.787,42.918
0.034,-59.890,42.953,-62.463,76.085,-6199.000,-11827.000,-59.842,42.948
0.035,-59.911,43.001,108.393,-52.597,-6200.000,-11828.000,-59.894,42.974
0.036,-59.977,43.021,108.393,-52.597,-6201.000,-11828.000,-59.936,43.002
0.037,-60.042,43.041,108.393,-52.597,-6202.000,-11828.000,-59.991,43.029
0.038,-60.086,43.080,108.393,-52.597,-6203.000,-11829.000,-60.054,43.053
0.039,-60.152,43.100,108.393,-52.597,-6204.000,-11829.000,-60.109,43.083
0.040,-60.217,43.098,108.393,-52.597,-6205.000,-11829.000,-60.168,43.102
0.041,-60.261,43.104,108.393,-52.597,-6206.000,-11829.000,-60.229,43.103
0.042,-60.261,43.104,108.393,-52.597,-6206.000,-11829.000,-60.264,43.103
0.043,-60.305,43.166,108.393,-52.597,-6207.000,-11830.000,-60.279,43.123
0.044,-60.370,43.186,108.393,-52.597,-6208.000,-11830.000,-60.318,43.165
0.045,-60.414,43.184,108.393,-52.597,-6209.000,-11830.000,-60.379,43.190
0.046,-60.414,43.184,108.393,-52.597,-6209.000,-11830.000,-60.418,43.188
0.047,-60.414,43.184,108.393,-52.597,-6209.000,-11830.000,-60.420,43.183
0.048,-60.479,43.204,108.393,-52.597,-6210.000,-11830.000,-60.433,43.189
0.049,-60.479,43.204,108.393,-52.597,-6210.000,-11830.000,-60.471,43.202
0.050,-60.545,43.202,108.393,-52.597,-6211.000,-11830.000,-60.507,43.206
0.051,-60.545,43.202,108.393,-52.597,-6211.000,-11830.000,-60.539,43.203
0.052,-60.545,43.202,108.393,-52.597,-6211.000,-11830.000,-60.552,43.201
0.053,-60.589,43.208,108.393,-52.597,-6212.000,-11830.000,-60.559,43.204
0.054,-60.589,43.208,108.393,-52.597,-6212.000,-11830.000,-60.582,43.207
0.055,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.613,43.214
0.056,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.647,43.225
0.057,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.661,43.230
0.058,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.655,43.228
0.059,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.666,43.233
0.060,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.692,43.245
0.061,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.704,43.250
0.062,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.699,43.248
0.063,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.697,43.247
0.064,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.065,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.066,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.067,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.068,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.069,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.070,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.071,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.072,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.073,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.074,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.075,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.076,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.077,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.078,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.079,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.080,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.081,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.082,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.083,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.084,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.085,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.086,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.087,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.088,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.089,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.090,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.091,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.092,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.093,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.094,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.095,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.096,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.097,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.098,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.099,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.100,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.101,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.102,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.103,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.104,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.105,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.106,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.107,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.108,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.109,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.110,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.111,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.112,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.113,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.114,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.115,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.116,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.117,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.118,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.119,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.120,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.121,-60.698,43.248,108.393,-52.597,-6214.000,-11830.000,-60.698,43.248
0.122,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.685,43.242
0.123,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.660,43.230
0.124,-60.654,43.228,108.393,-52.597,-6213.000,-11830.000,-60.649,43.225
0.125,-60.589,43.208,108.393,-52.597,-6212.000,-11830.000,-60.634,43.222
0.126,-60.545,43.202,108.393,-52.597,-6211.000,-11830.000,-60.585,43.209
0.127,-60.545,43.202,108.393,-52.597,-6211.000,-11830.000,-60.543,43.200
0.128,-60.545,43.230,108.393,-52.597,-6211.000,-11831.000,-60.538,43.209
0.129,-60.479,43.246,108.393,-52.597,-6210.000,-11831.000,-60.526,43.231
0.130,-60.479,43.246,108.393,-52.597,-6210.000,-11831.000,-60.489,43.247
0.131,-60.414,43.226,108.393,-52.597,-6209.000,-11831.000,-60.452,43.242
0.132,-60.414,43.267,108.393,-52.597,-6209.000,-11832.000,-60.420,43.240
0.133,-60.414,43.267,108.393,-52.597,-6209.000,-11832.000,-60.407,43.260
0.134,-60.370,43.269,108.393,-52.597,-6208.000,-11832.000,-60.400,43.273
0.135,-60.370,43.269,108.393,-52.597,-6208.000,-11832.000,-60.377,43.271
0.136,-60.370,43.311,108.393,-52.597,-6208.000,-11833.000,-60.365,43.281
0.137,-60.370,43.291,108.393,-52.597,-6208.000,-11833.000,-60.369,43.300
0.138,-60.305,43.291,108.393,-52.597,-6207.000,-11833.000,-60.352,43.299
0.139,-60.305,43.291,108.393,-52.597,-6207.000,-11833.000,-60.313,43.290
0.140,-60.261,43.271,108.393,-52.597,-6206.000,-11833.000,-60.284,43.284
0.141,-60.261,43.313,108.393,-52.597,-6206.000,-11834.000,-60.265,43.286
0.142,-60.261,43.313,108.393,-52.597,-6206.000,-11834.000,-60.257,43.306
0.143,-60.261,43.313,108.393,-52.597,-6206.000,-11834.000,-60.260,43.318
0.144,-60.217,43.293,108.393,-52.597,-6205.000,-11834.000,-60.249,43.309
0.145,-60.217,43.293,108.393,-52.597,-6205.000,-11834.000,-60.223,43.295
0.146,-60.217,43.293,108.393,-52.597,-6205.000,-11834.000,-60.212,43.291
0.147,-60.152,43.295,108.393,-52.597,-6204.000,-11834.000,-60.197,43.294
0.148,-60.152,43.295,108.393,-52.597,-6204.000,-11834.000,-60.161,43.295
0.149,-60.152,43.295,108.393,-52.597,-6204.000,-11834.000,-60.144,43.295
0.150,-60.152,43.295,108.393,-52.597,-6204.000,-11834.000,-60.150,43.295
0.151,-60.152,43.295,108.393,-52.597,-6204.000,-11834.000,-60.153,43.295
0.152,-60.086,43.275,108.393,-52.597,-6203.000,-11834.000,-60.133,43.289
0.153,-60.086,43.275,108.393,-52.597,-6203.000,-11834.000,-60.094,43.278
0.154,-60.086,43.275,108.393,-52.597,-6203.000,-11834.000,-60.078,43.273
0.155,-60.042,43.277,108.393,-52.597,-6202.000,-11834.000,-60.072,43.275
0.156,-60.042,43.277,108.393,-52.597,-6202.000,-11834.000,-60.049,43.277
0.157,-60.042,43.277,108.393,-52.597,-6202.000,-11834.000,-60.037,43.278
0.158,-60.042,43.277,108.393,-52.597,-6202.000,-11834.000,-60.041,43.277
