Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Force X (N),Force Y (N)
0.000,-43.671,97.546,-62.463,76.085
0.005,-45.097,97.183,-62.463,76.085
0.010,-46.558,96.800,-62.463,76.085
0.015,-48.026,96.395,-62.463,76.085
0.020,-49.536,96.032,-62.463,76.085
0.025,-51.046,95.641,-62.463,76.085
0.030,-52.535,95.257,-62.463,76.085
0.035,-54.080,94.873,-62.463,76.085
0.040,-55.562,94.448,-62.463,76.085
0.045,-56.995,94.009,-62.463,76.085
0.050,-58.512,93.563,-62.463,76.085
0.055,-59.902,93.125,108.393,-52.597
0.060,-61.328,92.673,108.393,-52.597
0.065,-62.641,92.235,108.393,-52.597
0.070,-63.961,91.783,108.393,-52.597
0.075,-65.358,91.304,108.393,-52.597
0.080,-66.643,90.769,108.393,-52.597
0.085,-67.963,90.290,108.393,-52.597
0.090,-69.269,89.804,108.393,-52.597
0.095,-70.624,89.332,108.393,-52.597
0.100,-71.867,88.895,108.393,-52.597
0.105,-73.130,88.451,108.393,-52.597
0.110,-74.436,87.979,108.393,-52.597
0.115,-75.721,87.542,108.393,-52.597
0.120,-76.936,87.078,108.393,-52.597
0.125,-78.143,86.642,108.393,-52.597
0.130,-79.252,86.248,108.393,-52.597
0.135,-80.383,85.805,108.393,-52.597
0.140,-81.555,85.348,108.393,-52.597
0.145,-82.587,84.926,108.393,-52.597
0.150,-83.598,84.484,108.393,-52.597
0.155,-84.636,84.084,108.393,-52.597
0.160,-85.563,83.662,108.393,-52.597
0.165,-86.511,83.304,108.393,-52.597
0.170,-87.444,82.946,108.393,-52.597
0.175,-88.279,82.546,108.393,-52.597
0.180,-89.122,82.209,108.393,-52.597
0.185,-89.901,81.831,108.393,-52.597
0.190,-90.764,81.514,108.393,-52.597
0.195,-91.473,81.157,108.393,-52.597
0.200,-92.238,80.841,108.393,-52.597
0.205,-92.856,80.505,108.393,-52.597
0.210,-93.593,80.252,108.393,-52.597
0.215,-94.203,79.958,108.393,-52.597
0.220,-94.722,79.698,108.393,-52.597
0.225,-95.333,79.446,108.393,-52.597
0.230,-95.866,79.173,108.393,-52.597
0.235,-96.357,78.872,108.393,-52.597
0.240,-96.814,78.634,108.393,-52.597
0.245,-97.291,78.361,108.393,-52.597
0.250,-97.606,78.061,108.393,-52.597
0.255,-97.950,77.809,108.393,-52.597
0.260,-98.273,77.565,108.393,-52.597
0.265,-98.637,77.313,108.393,-52.597
0.270,-98.911,77.076,108.393,-52.597
0.275,-99.170,76.817,108.393,-52.597
0.280,-99.310,76.560,108.393,-52.597
0.285,-99.478,76.323,108.393,-52.597
0.290,-99.646,76.065,108.393,-52.597
0.295,-99.744,75.807,108.393,-52.597
0.300,-99.828,75.612,108.393,-52.597
0.305,-99.870,75.390,108.393,-52.597
0.310,-99.911,75.195,108.393,-52.597
0.315,-99.967,74.944,108.393,-52.597
0.320,-99.995,74.805,108.393,-52.597
0.325,-100.037,74.610,108.393,-52.597
0.330,-100.064,74.485,108.393,-52.597
0.335,-100.092,74.332,108.393,-52.597
0.340,-100.120,74.221,108.393,-52.597
0.345,-100.148,74.096,108.393,-52.597
0.350,-100.162,74.026,108.393,-52.597
0.355,-100.176,73.943,108.393,-52.597
0.360,-100.190,73.859,108.393,-52.597
0.365,-100.204,73.817,108.393,-52.597
0.370,-100.217,73.748,108.393,-52.597
0.375,-100.231,73.706,108.393,-52.597
0.380,-100.231,73.664,108.393,-52.597
0.385,-100.245,73.581,108.393,-52.597
0.390,-100.259,73.553,108.393,-52.597
0.395,-100.259,73.525,108.393,-52.597
0.400,-100.273,73.483,108.393,-52.597
0.405,-100.287,73.442,108.393,-52.597
0.410,-100.287,73.442,108.393,-52.597
0.415,-100.287,73.400,108.393,-52.597
0.420,-100.301,73.358,108.393,-52.597
0.425,-100.301,73.358,108.393,-52.597
0.430,-100.301,73.358,108.393,-52.597
0.435,-100.301,73.358,108.393,-52.597
0.440,-100.301,73.358,108.393,-52.597
0.445,-100.301,73.358,108.393,-52.597
0.450,-100.301,73.358,108.393,-52.597
0.455,-100.301,73.358,108.393,-52.597
0.460,-100.301,73.358,108.393,-52.597
0.465,-100.301,73.358,108.393,-52.597
0.470,-100.301,73.358,108.393,-52.597
0.475,-100.301,73.358,108.393,-52.597
0.480,-100.301,73.358,108.393,-52.597
0.485,-100.301,73.358,108.393,-52.597
0.490,-100.301,73.358,108.393,-52.597
0.495,-100.301,73.358,108.393,-52.597
0.500,-100.301,73.358,108.393,-52.597
0.505,-100.301,73.358,108.393,-52.597
0.510,-100.301,73.358,108.393,-52.597
0.515,-100.301,73.358,108.393,-52.597
0.520,-100.301,73.358,108.393,-52.597
0.525,-100.301,73.358,108.393,-52.597
0.530,-100.231,73.296,108.393,-52.597
0.535,-100.069,73.268,108.393,-52.597
0.540,-99.886,73.200,108.393,-52.597
0.545,-99.633,73.110,108.393,-52.597
0.550,-99.289,72.979,108.393,-52.597
0.555,-98.994,72.862,108.393,-52.597
0.560,-98.670,72.773,108.393,-52.597
0.565,-98.438,72.670,108.393,-52.597
0.570,-98.143,72.573,108.393,-52.597
0.575,-97.848,72.463,108.393,-52.597
0.580,-97.595,72.373,108.393,-52.597
0.585,-97.363,72.291,108.393,-52.597
0.590,-97.208,72.257,108.393,-52.597
0.595,-97.068,72.195,108.393,-52.597
0.600,-96.864,72.126,108.393,-52.597
0.605,-96.744,72.064,108.393,-52.597
0.610,-96.541,72.016,108.393,-52.597
0.615,-96.400,71.954,108.393,-52.597
0.620,-96.245,71.920,108.393,-52.597
0.625,-96.105,71.858,108.393,-52.597
0.630,-95.950,71.810,108.393,-52.597
0.635,-95.810,71.747,108.393,-52.597
0.640,-95.669,71.685,108.393,-52.597
0.645,-95.514,71.658,108.393,-52.597
0.650,-95.374,71.596,108.393,-52.597
0.655,-95.219,71.562,108.393,-52.597
0.660,-95.079,71.500,108.393,-52.597
0.665,-94.987,71.458,108.393,-52.597
0.670,-94.896,71.452,108.393,-52.597
0.675,-94.783,71.411,108.393,-52.597
0.680,-94.692,71.369,108.393,-52.597
0.685,-94.601,71.328,108.393,-52.597
0.690,-94.538,71.321,108.393,-52.597
0.695,-94.488,71.300,108.393,-52.597
0.700,-94.397,71.259,108.393,-52.597
0.705,-94.306,71.232,108.393,-52.597
0.710,-94.277,71.232,108.393,-52.597
0.715,-94.214,71.225,108.393,-52.597
0.720,-94.102,71.184,108.393,-52.597
0.725,-94.052,71.163,108.393,-52.597
0.730,-94.010,71.142,108.393,-52.597
0.735,-93.961,71.122,108.393,-52.597
0.740,-93.856,71.094,108.393,-52.597
0.745,-93.807,71.074,108.393,-52.597
0.750,-93.778,71.053,108.393,-52.597
0.755,-93.715,71.053,108.393,-52.597
0.760,-93.666,71.033,108.393,-52.597
0.765,-93.603,71.012,108.393,-52.597
0.770,-93.603,71.012,108.393,-52.597
0.775,-93.575,70.991,108.393,-52.597
0.780,-93.532,70.984,108.393,-52.597
0.785,-93.532,70.984,108.393,-52.597
0.790,-93.483,70.964,108.393,-52.597
0.795,-93.483,70.964,108.393,-52.597
0.800,-93.420,70.943,108.393,-52.597
0.805,-93.420,70.943,108.393,-52.597
0.810,-93.420,70.943,108.393,-52.597
0.815,-93.420,70.943,108.393,-52.597
0.820,-93.420,70.943,108.393,-52.597
0.825,-93.420,70.943,108.393,-52.597
0.830,-93.371,70.922,108.393,-52.597
0.835,-93.371,70.922,108.393,-52.597
0.840,-93.371,70.922,108.393,-52.597
0.845,-93.371,70.922,108.393,-52.597
0.850,-93.371,70.922,108.393,-52.597
0.855,-93.329,70.902,108.393,-52.597
0.860,-93.329,70.902,108.393,-52.597
0.865,-93.329,70.902,108.393,-52.597
0.870,-93.329,70.902,108.393,-52.597
0.875,-93.329,70.902,108.393,-52.597
0.880,-93.329,70.902,108.393,-52.597
0.885,-93.329,70.902,108.393,-52.597
0.890,-93.329,70.902,108.393,-52.597
0.895,-93.329,70.902,108.393,-52.597
0.900,-93.329,70.902,108.393,-52.597
0.905,-93.329,70.902,108.393,-52.597
0.910,-93.329,70.902,108.393,-52.597
0.915,-93.329,70.902,108.393,-52.597
0.920,-93.329,70.902,108.393,-52.597
0.925,-93.329,70.902,108.393,-52.597
0.930,-93.329,70.902,108.393,-52.597
0.935,-93.329,70.902,108.393,-52.597
0.940,-93.329,70.902,108.393,-52.597
0.945,-93.329,70.902,108.393,-52.597
0.950,-93.329,70.902,108.393,-52.597
0.955,-93.329,70.902,108.393,-52.597
0.960,-93.329,70.902,108.393,-52.597
0.965,-93.329,70.902,108.393,-52.597
0.970,-93.329,70.902,108.393,-52.597
0.975,-93.329,70.902,108.393,-52.597
0.980,-93.329,70.902,108.393,-52.597
0.985,-93.329,70.902,108.393,-52.597
0.990,-93.329,70.902,108.393,-52.597
0.995,-93.279,70.881,108.393,-52.597
1.000,-93.279,70.881,108.393,-52.597
1.005,-93.279,70.881,108.393,-52.597
1.010,-93.279,70.881,108.393,-52.597
1.015,-93.279,70.881,108.393,-52.597
1.020,-93.279,70.881,108.393,-52.597
1.025,-93.279,70.881,108.393,-52.597
1.030,-93.279,70.881,108.393,-52.597
1.035,-93.279,70.881,108.393,-52.597
1.040,-93.279,70.881,108.393,-52.597
1.045,-93.279,70.881,108.393,-52.597
1.050,-93.237,70.874,108.393,-52.597
1.055,-93.237,70.874,108.393,-52.597
1.060,-93.237,70.874,108.393,-52.597
1.065,-93.237,70.874,108.393,-52.597
1.070,-93.188,70.867,108.393,-52.597
1.075,-93.188,70.867,108.393,-52.597
1.080,-93.188,70.867,108.393,-52.597
1.085,-93.188,70.867,108.393,-52.597
1.090,-93.188,70.867,108.393,-52.597
1.095,-93.125,70.868,108.393,-52.597
1.100,-93.125,70.868,108.393,-52.597
1.105,-93.097,70.847,108.393,-52.597
1.110,-93.097,70.847,108.393,-52.597
1.115,-93.034,70.826,108.393,-52.597
1.120,-93.034,70.826,108.393,-52.597
1.125,-92.984,70.806,108.393,-52.597
1.130,-92.984,70.806,108.393,-52.597
1.135,-92.921,70.785,108.393,-52.597
1.140,-92.921,70.785,108.393,-52.597
1.145,-92.893,70.764,108.393,-52.597
1.150,-92.893,70.764,108.393,-52.597
1.155,-92.851,70.744,108.393,-52.597
1.160,-92.851,70.744,108.393,-52.597
1.165,-92.802,70.737,108.393,-52.597
1.170,-92.738,70.716,108.393,-52.597
