Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,3.155,-28.936,52.500,60.000,-5416.000,-10074.000,3.199,-28.928
0.001,3.089,-28.979,52.500,60.000,-5417.000,-10073.000,3.143,-28.947
0.002,3.089,-28.979,52.500,60.000,-5417.000,-10073.000,3.090,-28.976
0.003,3.089,-28.979,52.500,60.000,-5417.000,-10073.000,3.080,-28.985
0.004,3.089,-28.979,52.500,60.000,-5417.000,-10073.000,3.089,-28.980
0.005,3.089,-28.979,52.500,60.000,-5417.000,-10073.000,3.091,-28.979
0.006,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.068,-28.980
0.007,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.026,-28.981
0.008,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.009,-28.982
0.009,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.016,-28.981
0.010,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.019,-28.981
0.011,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.018,-28.981
0.012,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.017,-28.981
0.013,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.026,-28.994
0.014,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.042,-29.018
0.015,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.049,-29.028
0.016,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.046,-29.024
0.017,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.022
0.018,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.019,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.046,-29.023
0.020,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.021,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.022,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.023,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.024,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.025,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.026,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.027,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.028,3.045,-29.023,52.500,60.000,-5418.000,-10072.000,3.045,-29.023
0.029,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.037,-29.011
0.030,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.021,-28.987
0.031,3.018,-28.981,52.500,60.000,-5418.000,-10073.000,3.014,-28.976
0.032,3.004,-28.940,52.500,60.000,-5418.000,-10074.000,3.013,-28.968
0.033,3.004,-28.940,52.500,60.000,-5418.000,-10074.000,3.006,-28.946
0.034,2.990,-28.898,52.500,60.000,-5418.000,-10075.000,2.998,-28.923
