Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,17.907,40.046,0.000,60.000,-4793.000,-11884.000,18.058,40.012
0.001,17.079,40.319,0.000,60.000,-4807.000,-11892.000,17.672,40.127
0.002,16.884,40.383,0.000,60.000,-4810.000,-11894.000,17.096,40.311
0.003,16.755,40.470,0.000,60.000,-4812.000,-11896.000,16.768,40.434
0.004,16.640,40.550,0.000,60.000,-4814.000,-11898.000,16.701,40.495
0.005,16.489,40.616,0.000,60.000,-4816.000,-11900.000,16.607,40.566
0.006,16.316,40.687,0.000,60.000,-4819.000,-11902.000,16.446,40.638
0.007,16.187,40.767,0.000,60.000,-4821.000,-11904.000,16.279,40.710
0.008,15.992,40.831,0.000,60.000,-4824.000,-11906.000,16.123,40.784
0.009,15.833,40.880,0.000,60.000,-4827.000,-11907.000,15.953,40.847
0.010,15.638,40.916,0.000,60.000,-4830.000,-11909.000,15.773,40.893
0.011,15.466,41.002,0.000,60.000,-4833.000,-11911.000,15.591,40.943
0.012,15.293,41.052,0.000,60.000,-4836.000,-11913.000,15.413,41.010
0.013,15.106,41.151,0.000,60.000,-4839.000,-11915.000,15.238,41.085
0.014,14.911,41.215,0.000,60.000,-4842.000,-11917.000,15.051,41.165
0.015,14.796,41.239,0.000,60.000,-4844.000,-11918.000,14.879,41.225
0.016,14.623,41.324,0.000,60.000,-4847.000,-11920.000,14.735,41.270
0.017,14.486,41.390,0.000,62.661,-4849.000,-11922.000,14.590,41.335
0.018,14.371,41.428,0.000,62.661,-4851.000,-11923.000,14.450,41.403
0.019,14.256,41.480,0.000,62.661,-4853.000,-11925.000,14.333,41.448
0.020,14.061,41.516,0.000,62.661,-4856.000,-11926.000,14.199,41.488
0.021,13.960,41.539,0.000,62.661,-4858.000,-11927.000,14.042,41.524
0.022,13.809,41.619,0.000,62.661,-4860.000,-11929.000,13.904,41.565
0.023,13.650,41.649,0.000,62.661,-4862.000,-11930.000,13.766,41.621
0.024,13.534,41.687,0.000,62.661,-4865.000,-11931.000,13.619,41.666
0.025,13.397,41.752,0.000,62.661,-4867.000,-11933.000,13.488,41.706
0.026,13.282,41.812,0.000,67.644,-4869.000,-11934.000,13.366,41.766
0.027,13.153,41.864,0.000,67.644,-4871.000,-11936.000,13.243,41.828
0.028,13.030,41.902,0.000,67.644,-4873.000,-11937.000,13.118,41.877
0.029,12.857,41.987,0.000,67.644,-4876.000,-11939.000,12.979,41.928
0.030,12.728,42.053,0.000,67.644,-4878.000,-11941.000,12.825,42.000
0.031,12.605,42.075,0.000,67.644,-4880.000,-11942.000,12.686,42.062
0.032,12.432,42.141,0.000,67.644,-4883.000,-11944.000,12.552,42.101
0.033,12.303,42.242,0.000,67.644,-4885.000,-11946.000,12.401,42.165
0.034,12.122,42.306,0.000,67.644,-4888.000,-11947.000,12.245,42.255
0.035,12.007,42.344,0.000,67.644,-4890.000,-11949.000,12.093,42.322
0.036,11.812,42.393,0.000,67.644,-4893.000,-11951.000,11.942,42.362
0.037,11.683,42.473,0.000,67.644,-4895.000,-11953.000,11.783,42.414
0.038,11.568,42.561,0.000,67.644,-4897.000,-11955.000,11.642,42.494
0.039,11.452,42.626,0.000,67.644,-4899.000,-11957.000,11.531,42.579
0.040,11.315,42.692,0.000,67.644,-4901.000,-11959.000,11.413,42.649
0.041,11.200,42.758,0.000,67.644,-4903.000,-11961.000,11.285,42.711
0.042,11.071,42.859,0.000,70.223,-4905.000,-11963.000,11.159,42.787
0.043,10.920,42.953,0.000,70.223,-4907.000,-11966.000,11.028,42.882
0.044,10.739,43.016,0.000,70.223,-4910.000,-11968.000,10.870,42.972
0.045,10.632,43.118,0.000,70.223,-4912.000,-11970.000,10.711,43.050
0.046,10.495,43.183,0.000,70.223,-4914.000,-11972.000,10.582,43.132
0.047,10.379,43.249,0.000,70.223,-4916.000,-11974.000,10.464,43.206
0.048,10.264,43.337,0.000,70.223,-4918.000,-11976.000,10.345,43.275
0.049,10.127,43.416,0.000,70.223,-4920.000,-11978.000,10.223,43.357
