Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-67.946,41.841,-62.463,76.085,-6345.000,-11758.000,-67.944,41.705
0.001,-67.881,42.052,-62.463,76.085,-6344.000,-11763.000,-67.928,41.903
0.002,-67.867,42.247,-62.463,76.085,-6344.000,-11768.000,-67.885,42.107
0.003,-67.867,42.442,-62.463,76.085,-6344.000,-11773.000,-67.861,42.306
0.004,-67.867,42.609,-62.463,76.085,-6344.000,-11777.000,-67.864,42.491
0.005,-67.867,42.803,-62.463,76.085,-6344.000,-11782.000,-67.868,42.669
0.006,-67.853,42.998,-62.463,76.085,-6344.000,-11787.000,-67.863,42.857
0.007,-67.853,43.165,-62.463,76.085,-6344.000,-11791.000,-67.855,43.047
0.008,-67.853,43.360,-62.463,76.085,-6344.000,-11796.000,-67.851,43.226
0.009,-67.839,43.513,-62.463,76.085,-6344.000,-11800.000,-67.849,43.402
0.010,-67.839,43.680,-62.463,76.085,-6344.000,-11804.000,-67.841,43.566
0.011,-67.839,43.833,-62.463,76.085,-6344.000,-11808.000,-67.837,43.724
0.012,-67.825,44.000,-62.463,76.085,-6344.000,-11812.000,-67.835,43.883
0.013,-67.781,44.133,-62.463,76.085,-6343.000,-11816.000,-67.814,44.038
0.014,-67.781,44.300,-62.463,76.085,-6343.000,-11820.000,-67.785,44.186
0.015,-67.781,44.453,-62.463,76.085,-6343.000,-11824.000,-67.776,44.341
0.016,-67.768,44.579,-62.463,76.085,-6343.000,-11827.000,-67.777,44.491
0.017,-67.768,44.732,-62.463,76.085,-6343.000,-11830.000,-67.770,44.627
0.018,-67.768,44.857,-62.463,76.085,-6343.000,-11834.000,-67.766,44.765
0.019,-67.754,44.968,-62.463,76.085,-6343.000,-11837.000,-67.763,44.892
0.020,-67.710,45.074,-62.463,76.085,-6342.000,-11840.000,-67.743,45.001
0.021,-67.710,45.199,-62.463,76.085,-6342.000,-11843.000,-67.714,45.111
0.022,-67.710,45.310,-62.463,76.085,-6342.000,-11846.000,-67.704,45.229
0.023,-67.696,45.435,-62.463,76.085,-6342.000,-11849.000,-67.705,45.349
0.024,-67.696,45.547,-62.463,76.085,-6342.000,-11852.000,-67.699,45.467
0.025,-67.696,45.672,-62.463,76.085,-6342.000,-11855.000,-67.694,45.585
0.026,-67.696,45.783,-62.463,76.085,-6342.000,-11858.000,-67.696,45.703
0.027,-67.682,45.909,-62.463,76.085,-6342.000,-11861.000,-67.692,45.821
0.028,-67.682,45.992,108.393,-52.597,-6342.000,-11863.000,-67.684,45.932
0.029,-67.682,46.103,108.393,-52.597,-6342.000,-11866.000,-67.680,46.029
0.030,-67.668,46.187,108.393,-52.597,-6342.000,-11868.000,-67.678,46.125
0.031,-67.668,46.312,108.393,-52.597,-6342.000,-11870.000,-67.670,46.226
0.032,-67.668,46.382,108.393,-52.597,-6342.000,-11873.000,-67.667,46.328
0.033,-67.603,46.445,108.393,-52.597,-6341.000,-11875.000,-67.649,46.407
0.034,-67.603,46.571,108.393,-52.597,-6341.000,-11878.000,-67.611,46.483
0.035,-67.589,46.654,108.393,-52.597,-6341.000,-11880.000,-67.591,46.586
0.036,-67.589,46.724,108.393,-52.597,-6341.000,-11882.000,-67.589,46.679
0.037,-67.589,46.807,108.393,-52.597,-6341.000,-11884.000,-67.588,46.751
0.038,-67.589,46.891,108.393,-52.597,-6341.000,-11886.000,-67.589,46.829
0.039,-67.575,47.002,108.393,-52.597,-6341.000,-11889.000,-67.585,46.923
0.040,-67.575,47.085,108.393,-52.597,-6341.000,-11891.000,-67.577,47.023
0.041,-67.575,47.169,108.393,-52.597,-6341.000,-11893.000,-67.573,47.113
0.042,-67.575,47.239,108.393,-52.597,-6341.000,-11895.000,-67.575,47.190
0.043,-67.561,47.364,108.393,-52.597,-6341.000,-11898.000,-67.571,47.276
0.044,-67.561,47.489,108.393,-52.597,-6341.000,-11900.000,-67.563,47.394
0.045,-67.561,47.559,108.393,-52.597,-6341.000,-11903.000,-67.559,47.509
0.046,-67.547,47.684,108.393,-52.597,-6341.000,-11905.000,-67.557,47.603
0.047,-67.547,47.767,108.393,-52.597,-6341.000,-11908.000,-67.549,47.702
0.048,-67.547,47.837,108.393,-52.597,-6341.000,-11910.000,-67.545,47.791
0.049,-67.533,47.962,108.393,-52.597,-6341.000,-11913.000,-67.543,47.876
0.050,-67.533,48.046,108.393,-52.597,-6341.000,-11915.000,-67.535,47.979
0.051,-67.533,48.115,108.393,-52.597,-6341.000,-11917.000,-67.531,48.071
0.052,-67.533,48.199,108.393,-52.597,-6341.000,-11919.000,-67.533,48.143
0.053,-67.519,48.324,108.393,-52.597,-6341.000,-11922.000,-67.529,48.233
0.054,-67.519,48.394,108.393,-52.597,-6341.000,-11924.000,-67.521,48.339
0.055,-67.519,48.477,108.393,-52.597,-6341.000,-11926.000,-67.517,48.425
0.056,-67.505,48.561,108.393,-52.597,-6341.000,-11928.000,-67.515,48.501
0.057,-67.396,48.626,108.393,-52.597,-6339.000,-11930.000,-67.475,48.579
0.058,-67.330,48.690,108.393,-52.597,-6338.000,-11932.000,-67.388,48.647
0.059,-67.221,48.797,108.393,-52.597,-6336.000,-11935.000,-67.293,48.722
0.060,-67.112,48.841,108.393,-52.597,-6334.000,-11937.000,-67.193,48.804
0.061,-66.893,48.888,108.393,-52.597,-6331.000,-11939.000,-67.049,48.862
0.062,-66.558,48.916,108.393,-52.597,-6324.000,-11941.000,-66.808,48.897
0.063,-66.135,48.920,108.393,-52.597,-6316.000,-11944.000,-66.448,48.918
0.064,-65.676,48.902,108.393,-52.597,-6308.000,-11946.000,-66.009,48.917
0.065,-65.318,48.884,108.393,-52.597,-6301.000,-11948.000,-65.573,48.899
0.066,-64.786,48.868,108.393,-52.597,-6291.000,-11950.000,-65.149,48.878
0.067,-64.232,48.832,108.393,-52.597,-6281.000,-11952.000,-64.644,48.856
0.068,-63.787,48.877,108.393,-52.597,-6273.000,-11954.000,-64.106,48.847
0.069,-63.350,48.817,108.393,-52.597,-6265.000,-11956.000,-63.642,48.850
0.070,-62.883,48.801,108.393,-52.597,-6256.000,-11958.000,-63.211,48.825
0.071,-62.438,48.785,108.393,-52.597,-6248.000,-11960.000,-62.759,48.793
0.072,-61.949,48.711,108.393,-52.597,-6239.000,-11961.000,-62.293,48.761
0.073,-61.403,48.669,108.393,-52.597,-6229.000,-11962.000,-61.794,48.707
0.074,-61.024,48.629,108.393,-52.597,-6222.000,-11963.000,-61.299,48.654
0.075,-60.696,48.595,108.393,-52.597,-6216.000,-11964.000,-60.907,48.618
0.076,-60.382,48.514,108.393,-52.597,-6210.000,-11964.000,-60.596,48.571
0.077,-60.003,48.452,108.393,-52.597,-6203.000,-11964.000,-60.273,48.502
0.078,-59.740,48.410,108.393,-52.597,-6198.000,-11964.000,-59.935,48.437
0.079,-59.500,48.352,108.393,-52.597,-6194.000,-11964.000,-59.656,48.390
0.080,-59.317,48.330,108.393,-52.597,-6190.000,-11964.000,-59.442,48.348
0.081,-59.033,48.225,108.393,-52.597,-6185.000,-11963.000,-59.230,48.296
0.082,-58.684,48.185,108.393,-52.597,-6179.000,-11963.000,-58.944,48.223
0.083,-58.370,48.082,108.393,-52.597,-6173.000,-11962.000,-58.601,48.147
0.084,-58.042,48.006,108.393,-52.597,-6167.000,-11962.000,-58.267,48.065
0.085,-57.728,47.944,108.393,-52.597,-6161.000,-11962.000,-57.950,47.986
0.086,-57.182,47.819,108.393,-52.597,-6152.000,-11961.000,-57.568,47.905
0.087,-56.650,47.699,108.393,-52.597,-6141.000,-11961.000,-57.054,47.792
0.088,-56.169,47.594,108.393,-52.597,-6132.000,-11960.000,-56.507,47.668
0.089,-55.571,47.454,108.393,-52.597,-6121.000,-11960.000,-55.983,47.550
0.090,-54.959,47.331,108.393,-52.597,-6110.000,-11959.000,-55.406,47.422
0.091,-54.427,47.191,108.393,-52.597,-6101.000,-11958.000,-54.807,47.288
0.092,-53.837,47.088,108.393,-52.597,-6089.000,-11958.000,-54.242,47.162
0.093,-53.291,46.948,108.393,-52.597,-6079.000,-11957.000,-53.683,47.043
0.094,-52.788,46.870,108.393,-52.597,-6070.000,-11957.000,-53.140,46.929
0.095,-52.264,46.723,108.393,-52.597,-6061.000,-11956.000,-52.628,46.820
0.096,-51.761,46.645,108.393,-52.597,-6051.000,-11956.000,-52.120,46.708
0.097,-51.259,46.542,108.393,-52.597,-6042.000,-11955.000,-51.612,46.608
0.098,-50.625,46.438,108.393,-52.597,-6030.000,-11955.000,-51.072,46.513
0.099,-50.122,46.299,108.393,-52.597,-6021.000,-11954.000,-50.494,46.398
0.100,-49.423,46.155,108.393,-52.597,-6008.000,-11953.000,-49.902,46.261
0.101,-48.724,46.055,108.393,-52.597,-5996.000,-11953.000,-49.239,46.126
0.102,-48.098,45.932,108.393,-52.597,-5984.000,-11952.000,-48.543,46.013
0.103,-47.421,45.812,108.393,-52.597,-5971.000,-11952.000,-47.887,45.900
0.104,-46.751,45.675,108.393,-52.597,-5959.000,-11951.000,-47.231,45.773
0.105,-46.008,45.555,108.393,-52.597,-5945.000,-11951.000,-46.535,45.641
0.106,-45.339,45.412,108.393,-52.597,-5933.000,-11950.000,-45.820,45.511
0.107,-44.582,45.272,108.393,-52.597,-5919.000,-11949.000,-45.108,45.373
0.108,-43.847,45.131,108.393,-52.597,-5906.000,-11948.000,-44.376,45.231
0.109,-43.090,45.033,108.393,-52.597,-5893.000,-11948.000,-43.624,45.102
0.110,-42.508,44.890,108.393,-52.597,-5881.000,-11947.000,-42.921,44.986
0.111,-41.730,44.748,108.393,-52.597,-5868.000,-11946.000,-42.259,44.854
0.112,-41.038,44.670,108.393,-52.597,-5854.000,-11946.000,-41.551,44.726
0.113,-40.268,44.531,108.393,-52.597,-5840.000,-11945.000,-40.806,44.621
0.114,-39.497,44.391,108.393,-52.597,-5826.000,-11944.000,-40.047,44.497
0.115,-38.740,44.232,108.393,-52.597,-5812.000,-11943.000,-39.276,44.346
0.116,-37.904,44.092,108.393,-52.597,-5797.000,-11942.000,-38.492,44.192
0.117,-37.119,43.974,108.393,-52.597,-5783.000,-11941.000,-37.683,44.055
0.118,-36.370,43.835,108.393,-52.597,-5769.000,-11940.000,-36.894,43.931
0.119,-35.490,43.727,108.393,-52.597,-5754.000,-11939.000,-36.106,43.806
0.120,-34.719,43.588,108.393,-52.597,-5739.000,-11939.000,-35.281,43.683
0.121,-33.891,43.492,108.393,-52.597,-5724.000,-11938.000,-34.465,43.563
0.122,-33.063,43.334,108.393,-52.597,-5709.000,-11937.000,-33.652,43.441
0.123,-32.169,43.213,108.393,-52.597,-5694.000,-11936.000,-32.803,43.306
0.124,-31.406,43.095,108.393,-52.597,-5679.000,-11934.000,-31.953,43.175
0.125,-30.490,42.939,108.393,-52.597,-5663.000,-11933.000,-31.121,43.048
0.126,-29.648,42.838,108.393,-52.597,-5648.000,-11932.000,-30.261,42.915
0.127,-28.696,42.704,108.393,-52.597,-5630.000,-11931.000,-29.363,42.792
0.128,-27.824,42.582,108.393,-52.597,-5614.000,-11930.000,-28.451,42.671
0.129,-26.938,42.482,108.393,-52.597,-5598.000,-11929.000,-27.556,42.553
0.130,-25.995,42.351,108.393,-52.597,-5581.000,-11928.000,-26.662,42.441
0.131,-25.043,42.251,108.393,-52.597,-5565.000,-11927.000,-25.724,42.325
0.132,-24.056,42.069,108.393,-52.597,-5546.000,-11925.000,-24.755,42.194
0.133,-23.047,41.974,108.393,-52.597,-5529.000,-11924.000,-23.763,42.051
0.134,-22.067,41.856,108.393,-52.597,-5511.000,-11923.000,-22.762,41.929
0.135,-21.058,41.718,108.393,-52.597,-5492.000,-11922.000,-21.768,41.816
0.136,-19.934,41.604,108.393,-52.597,-5473.000,-11920.000,-20.732,41.689
0.137,-19.012,41.506,108.393,-52.597,-5455.000,-11919.000,-19.678,41.572
0.138,-17.888,41.351,108.393,-52.597,-5435.000,-11917.000,-18.658,41.458
0.139,-16.829,41.229,108.393,-52.597,-5416.000,-11915.000,-17.600,41.322
0.140,-15.814,41.091,108.393,-52.597,-5398.000,-11913.000,-16.528,41.185
0.141,-14.653,40.951,108.393,-52.597,-5377.000,-11911.000,-15.465,41.051
0.142,-13.595,40.816,108.393,-52.597,-5359.000,-11910.000,-14.362,40.912
0.143,-12.645,40.761,108.393,-52.597,-5341.000,-11908.000,-13.306,40.799
0.144,-11.529,40.641,108.393,-52.597,-5321.000,-11906.000,-12.302,40.716
0.145,-10.464,40.520,108.393,-52.597,-5303.000,-11904.000,-11.239,40.614
0.146,-9.457,40.390,108.393,-52.597,-5285.000,-11902.000,-10.165,40.484
0.147,-8.326,40.292,108.393,-52.597,-5264.000,-11900.000,-9.115,40.361
0.148,-7.218,40.194,108.393,-52.597,-5245.000,-11898.000,-8.017,40.259
