Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-33.756,57.716,-62.463,76.085,-5714.000,-12297.000,-33.657,57.690
0.001,-33.909,57.718,-62.463,76.085,-5717.000,-12297.000,-33.796,57.711
0.002,-34.062,57.756,-62.463,76.085,-5720.000,-12297.000,-33.952,57.733
0.003,-34.215,57.758,-62.463,76.085,-5723.000,-12297.000,-34.108,57.753
0.004,-34.390,57.774,-62.463,76.085,-5726.000,-12297.000,-34.267,57.766
0.005,-34.477,57.792,-62.463,76.085,-5728.000,-12297.000,-34.413,57.778
0.006,-34.652,57.816,-62.463,76.085,-5731.000,-12297.000,-34.539,57.798
0.007,-34.761,57.812,-62.463,76.085,-5733.000,-12297.000,-34.674,57.814
0.008,-34.849,57.851,-62.463,76.085,-5735.000,-12297.000,-34.793,57.827
0.009,-35.024,57.854,-62.463,76.085,-5738.000,-12297.000,-34.904,57.847
0.010,-35.133,57.871,-62.463,76.085,-5740.000,-12297.000,-35.044,57.863
0.011,-35.264,57.887,-62.463,76.085,-5743.000,-12297.000,-35.178,57.875
0.012,-35.373,57.891,-62.463,76.085,-5745.000,-12297.000,-35.295,57.888
0.013,-35.526,57.929,-62.463,76.085,-5748.000,-12297.000,-35.419,57.904
0.014,-35.701,57.945,-62.463,76.085,-5751.000,-12297.000,-35.572,57.930
0.015,-35.810,57.949,-62.463,76.085,-5753.000,-12297.000,-35.730,57.949
0.016,-35.941,57.965,-62.463,76.085,-5756.000,-12297.000,-35.857,57.956
0.017,-36.072,57.983,-62.463,76.085,-5758.000,-12297.000,-35.978,57.969
0.018,-36.182,57.987,-62.463,76.085,-5760.000,-12297.000,-36.103,57.984
0.019,-36.291,58.005,-62.463,76.085,-5762.000,-12297.000,-36.217,57.995
0.020,-36.422,58.021,-62.463,76.085,-5765.000,-12297.000,-36.330,58.008
0.021,-36.517,58.025,-62.463,76.085,-5767.000,-12297.000,-36.447,58.022
0.022,-36.692,58.041,108.393,-52.597,-5770.000,-12297.000,-36.573,58.032
0.023,-36.780,58.081,108.393,-52.597,-5772.000,-12297.000,-36.709,58.051
0.024,-36.954,58.083,108.393,-52.597,-5775.000,-12297.000,-36.841,58.078
0.025,-37.064,58.101,108.393,-52.597,-5777.000,-12297.000,-36.977,58.093
0.026,-37.151,58.119,108.393,-52.597,-5779.000,-12297.000,-37.095,58.105
0.027,-37.326,58.121,108.393,-52.597,-5782.000,-12297.000,-37.206,58.119
0.028,-37.435,58.139,108.393,-52.597,-5784.000,-12297.000,-37.346,58.129
0.029,-37.522,58.157,108.393,-52.597,-5786.000,-12297.000,-37.468,58.143
0.030,-37.632,58.161,108.393,-52.597,-5788.000,-12297.000,-37.559,58.158
0.031,-37.697,58.181,108.393,-52.597,-5789.000,-12297.000,-37.647,58.169
0.032,-37.850,58.197,108.393,-52.597,-5792.000,-12297.000,-37.747,58.184
0.033,-37.946,58.215,108.393,-52.597,-5794.000,-12297.000,-37.868,58.202
0.034,-38.055,58.233,108.393,-52.597,-5796.000,-12297.000,-37.984,58.220
0.035,-38.164,58.237,108.393,-52.597,-5798.000,-12297.000,-38.087,58.234
0.036,-38.251,58.255,108.393,-52.597,-5800.000,-12297.000,-38.189,58.244
0.037,-38.426,58.271,108.393,-52.597,-5803.000,-12297.000,-38.305,58.258
0.038,-38.536,58.275,108.393,-52.597,-5805.000,-12297.000,-38.448,58.272
0.039,-38.623,58.315,108.393,-52.597,-5807.000,-12297.000,-38.569,58.288
0.040,-38.732,58.311,108.393,-52.597,-5809.000,-12297.000,-38.659,58.309
0.041,-38.841,58.315,108.393,-52.597,-5811.000,-12297.000,-38.760,58.317
0.042,-38.915,58.354,108.393,-52.597,-5813.000,-12297.000,-38.862,58.326
0.043,-39.046,58.351,108.393,-52.597,-5815.000,-12297.000,-38.958,58.348
0.044,-39.090,58.370,108.393,-52.597,-5816.000,-12297.000,-39.052,58.362
0.045,-39.199,58.375,108.393,-52.597,-5818.000,-12297.000,-39.131,58.370
0.046,-39.286,58.392,108.393,-52.597,-5820.000,-12297.000,-39.218,58.381
0.047,-39.352,58.410,108.393,-52.597,-5821.000,-12297.000,-39.307,58.396
0.048,-39.461,58.408,108.393,-52.597,-5823.000,-12297.000,-39.388,58.410
0.049,-39.570,58.412,108.393,-52.597,-5825.000,-12297.000,-39.488,58.412
0.050,-39.658,58.452,108.393,-52.597,-5827.000,-12297.000,-39.595,58.423
0.051,-39.723,58.450,108.393,-52.597,-5828.000,-12297.000,-39.681,58.447
0.052,-39.819,58.466,108.393,-52.597,-5830.000,-12297.000,-39.754,58.460
0.053,-39.928,58.472,108.393,-52.597,-5832.000,-12297.000,-39.846,58.467
0.054,-40.037,58.490,108.393,-52.597,-5834.000,-12297.000,-39.958,58.478
