Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,60.408,-81.189,27.000,-45.000,-5139.000,-8424.000,60.722,-80.690
0.001,60.196,-81.413,27.000,-45.000,-5143.000,-8418.000,60.399,-81.195
0.002,60.076,-81.622,27.000,-45.000,-5148.000,-8412.000,60.133,-81.533
0.003,59.900,-81.831,27.000,-45.000,-5152.000,-8406.000,60.004,-81.695
0.004,59.838,-81.995,27.000,-45.000,-5155.000,-8401.000,59.893,-81.869
0.005,59.641,-82.170,27.000,-45.000,-5159.000,-8397.000,59.770,-82.050
0.006,59.445,-82.323,27.000,-45.000,-5163.000,-8393.000,59.598,-82.216
0.007,59.113,-82.464,27.000,-45.000,-5168.000,-8390.000,59.349,-82.367
0.008,58.902,-82.589,27.000,-45.000,-5172.000,-8387.000,59.065,-82.502
0.009,58.700,-82.714,27.000,-45.000,-5176.000,-8384.000,58.828,-82.628
0.010,58.453,-82.855,27.000,-45.000,-5180.000,-8381.000,58.624,-82.756
0.011,58.116,-82.939,27.000,-45.000,-5185.000,-8379.000,58.362,-82.878
0.012,57.863,-83.036,27.000,-45.000,-5189.000,-8377.000,58.053,-82.974
0.013,57.553,-83.149,27.000,-45.000,-5194.000,-8375.000,57.761,-83.068
0.014,57.188,-83.213,27.000,-45.000,-5199.000,-8374.000,57.451,-83.165
0.015,56.928,-83.332,27.000,-45.000,-5203.000,-8372.000,57.120,-83.254
0.016,56.562,-83.395,27.000,-45.000,-5208.000,-8371.000,56.807,-83.344
0.017,56.367,-83.471,27.000,-45.000,-5211.000,-8370.000,56.516,-83.423
0.018,56.109,-83.540,27.000,-45.000,-5215.000,-8369.000,56.273,-83.491
0.019,55.815,-83.574,27.000,-45.000,-5219.000,-8368.000,56.029,-83.550
0.020,55.455,-83.681,27.000,-45.000,-5224.000,-8367.000,55.717,-83.610
0.021,55.147,-83.717,27.000,-45.000,-5228.000,-8367.000,55.372,-83.683
0.022,54.796,-83.786,27.000,-45.000,-5233.000,-8366.000,55.037,-83.745
0.023,54.488,-83.828,27.000,-45.000,-5237.000,-8366.000,54.710,-83.796
0.024,54.208,-83.883,27.000,-45.000,-5241.000,-8365.000,54.402,-83.846
0.025,53.900,-83.925,27.000,-45.000,-5245.000,-8365.000,54.113,-83.894
0.026,53.592,-83.967,27.000,-45.000,-5249.000,-8365.000,53.813,-83.939
0.027,53.119,-84.018,27.000,-45.000,-5254.000,-8365.000,53.454,-83.982
0.028,52.825,-84.082,27.000,-45.000,-5259.000,-8365.000,53.052,-84.035
0.029,52.503,-84.088,27.000,-45.000,-5263.000,-8365.000,52.708,-84.082
0.030,52.280,-84.135,27.000,-45.000,-5266.000,-8365.000,52.438,-84.109
0.031,51.958,-84.141,27.000,-45.000,-5270.000,-8365.000,52.178,-84.132
0.032,51.571,-84.198,27.000,-45.000,-5274.000,-8365.000,51.857,-84.162
0.033,51.271,-84.240,27.000,-45.000,-5279.000,-8365.000,51.492,-84.205
0.034,50.855,-84.256,27.000,-45.000,-5284.000,-8366.000,51.136,-84.246
0.035,50.547,-84.297,27.000,-45.000,-5288.000,-8366.000,50.778,-84.272
0.036,50.154,-84.305,27.000,-45.000,-5293.000,-8367.000,50.421,-84.296
0.037,49.810,-84.333,27.000,-45.000,-5297.000,-8367.000,50.062,-84.317
0.038,49.488,-84.347,27.000,-45.000,-5301.000,-8368.000,49.712,-84.335
0.039,49.081,-84.376,27.000,-45.000,-5306.000,-8369.000,49.365,-84.357
0.040,48.745,-84.376,27.000,-45.000,-5310.000,-8370.000,48.994,-84.375
0.041,48.316,-84.384,27.000,-45.000,-5315.000,-8371.000,48.612,-84.382
0.042,47.988,-84.356,27.000,-45.000,-5319.000,-8373.000,48.229,-84.375
0.043,47.603,-84.342,27.000,-45.000,-5323.000,-8375.000,47.864,-84.356
0.044,47.167,-84.308,27.000,-45.000,-5328.000,-8377.000,47.481,-84.331
0.045,46.796,-84.294,27.000,-45.000,-5332.000,-8379.000,47.067,-84.306
0.046,46.404,-84.238,27.000,-45.000,-5336.000,-8382.000,46.673,-84.276
0.047,46.027,-84.183,27.000,-45.000,-5340.000,-8385.000,46.295,-84.227
0.048,45.635,-84.141,27.000,-45.000,-5344.000,-8388.000,45.912,-84.171
0.049,45.230,-84.035,27.000,-45.000,-5348.000,-8392.000,45.518,-84.107
0.050,44.789,-83.952,27.000,-45.000,-5352.000,-8396.000,45.102,-84.018
0.051,44.298,-83.884,27.000,-45.000,-5357.000,-8400.000,44.649,-83.930
0.052,43.871,-83.800,27.000,-45.000,-5361.000,-8404.000,44.179,-83.856
0.053,43.366,-83.683,27.000,-45.000,-5366.000,-8409.000,43.714,-83.768
0.054,42.861,-83.552,27.000,-45.000,-5371.000,-8414.000,43.227,-83.649
0.055,42.343,-83.456,27.000,-45.000,-5376.000,-8419.000,42.711,-83.525
0.056,41.959,-83.329,27.000,-45.000,-5379.000,-8424.000,42.230,-83.414
0.057,41.454,-83.211,27.000,-45.000,-5384.000,-8429.000,41.795,-83.298
0.058,40.971,-83.058,27.000,-45.000,-5388.000,-8435.000,41.327,-83.166
0.059,40.439,-82.935,27.000,-45.000,-5393.000,-8441.000,40.816,-83.026
0.060,39.906,-82.775,27.000,-45.000,-5398.000,-8447.000,40.286,-82.884
0.061,39.423,-82.636,27.000,-45.000,-5402.000,-8453.000,39.765,-82.738
0.062,38.934,-82.433,27.000,-45.000,-5406.000,-8460.000,39.273,-82.575
0.063,38.459,-82.266,27.000,-45.000,-5410.000,-8467.000,38.796,-82.391
0.064,37.970,-82.085,27.000,-45.000,-5414.000,-8474.000,38.316,-82.209
0.065,37.460,-81.918,27.000,-45.000,-5418.000,-8481.000,37.822,-82.037
