Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-71.242,42.894,-62.463,76.085,-6405.000,-11766.000,-71.251,42.749
0.001,-71.242,43.047,-62.463,76.085,-6405.000,-11770.000,-71.244,42.932
0.002,-71.242,43.200,-62.463,76.085,-6405.000,-11774.000,-71.240,43.098
0.003,-71.228,43.409,-62.463,76.085,-6405.000,-11779.000,-71.237,43.263
0.004,-71.228,43.562,-62.463,76.085,-6405.000,-11783.000,-71.230,43.446
0.005,-71.214,43.757,-62.463,76.085,-6405.000,-11788.000,-71.222,43.626
0.006,-71.214,43.924,-62.463,76.085,-6405.000,-11792.000,-71.215,43.802
0.007,-71.200,44.077,-62.463,76.085,-6405.000,-11796.000,-71.209,43.971
0.008,-71.200,44.286,-62.463,76.085,-6405.000,-11801.000,-71.202,44.140
0.009,-71.186,44.439,-62.463,76.085,-6405.000,-11805.000,-71.195,44.323
0.010,-71.186,44.634,-62.463,76.085,-6405.000,-11810.000,-71.188,44.502
0.011,-71.186,44.801,-62.463,76.085,-6405.000,-11814.000,-71.185,44.679
0.012,-71.172,44.995,-62.463,76.085,-6405.000,-11819.000,-71.182,44.860
0.013,-71.172,45.162,-62.463,76.085,-6405.000,-11823.000,-71.174,45.042
0.014,-71.158,45.357,-62.463,76.085,-6405.000,-11827.000,-71.167,45.223
0.015,-71.144,45.510,-62.463,76.085,-6405.000,-11832.000,-71.156,45.399
0.016,-71.144,45.719,-62.463,76.085,-6405.000,-11836.000,-71.145,45.576
0.017,-71.130,45.872,-62.463,76.085,-6405.000,-11841.000,-71.138,45.758
0.018,-71.130,46.067,-62.463,76.085,-6405.000,-11846.000,-71.132,45.935
0.019,-71.117,46.234,-62.463,76.085,-6405.000,-11850.000,-71.125,46.112
0.020,-71.117,46.429,-62.463,76.085,-6405.000,-11855.000,-71.118,46.293
0.021,-71.103,46.596,-62.463,76.085,-6405.000,-11859.000,-71.111,46.475
0.022,-71.089,46.791,-62.463,76.085,-6405.000,-11864.000,-71.100,46.656
0.023,-71.089,46.944,-62.463,76.085,-6405.000,-11868.000,-71.089,46.833
0.024,-71.075,47.152,-62.463,76.085,-6405.000,-11873.000,-71.083,47.009
0.025,-71.075,47.306,-62.463,76.085,-6405.000,-11877.000,-71.076,47.191
0.026,-71.061,47.500,-62.463,76.085,-6405.000,-11882.000,-71.069,47.369
0.027,-71.047,47.667,-62.463,76.085,-6405.000,-11886.000,-71.058,47.545
0.028,-71.047,47.862,108.393,-52.597,-6405.000,-11890.000,-71.047,47.727
0.029,-71.033,48.001,108.393,-52.597,-6405.000,-11895.000,-71.041,47.900
0.030,-71.019,48.168,108.393,-52.597,-6405.000,-11899.000,-71.031,48.057
0.031,-71.019,48.321,108.393,-52.597,-6405.000,-11903.000,-71.019,48.210
0.032,-71.005,48.530,108.393,-52.597,-6405.000,-11908.000,-71.013,48.383
0.033,-70.991,48.683,108.393,-52.597,-6405.000,-11912.000,-71.003,48.569
0.034,-70.991,48.808,108.393,-52.597,-6405.000,-11915.000,-70.992,48.727
0.035,-70.977,48.962,108.393,-52.597,-6405.000,-11919.000,-70.985,48.858
0.036,-70.977,49.087,108.393,-52.597,-6405.000,-11922.000,-70.979,48.994
0.037,-70.964,49.198,108.393,-52.597,-6405.000,-11925.000,-70.972,49.122
0.038,-70.964,49.323,108.393,-52.597,-6405.000,-11928.000,-70.965,49.237
0.039,-70.950,49.435,108.393,-52.597,-6405.000,-11931.000,-70.958,49.354
0.040,-70.950,49.560,108.393,-52.597,-6405.000,-11934.000,-70.951,49.473
0.041,-70.936,49.685,108.393,-52.597,-6405.000,-11937.000,-70.944,49.595
0.042,-70.936,49.797,108.393,-52.597,-6405.000,-11940.000,-70.937,49.718
0.043,-70.922,49.922,108.393,-52.597,-6405.000,-11943.000,-70.930,49.835
0.044,-70.922,50.033,108.393,-52.597,-6405.000,-11946.000,-70.923,49.953
0.045,-70.908,50.158,108.393,-52.597,-6405.000,-11948.000,-70.916,50.071
0.046,-70.908,50.242,108.393,-52.597,-6405.000,-11951.000,-70.909,50.181
0.047,-70.894,50.353,108.393,-52.597,-6405.000,-11954.000,-70.902,50.279
0.048,-70.894,50.478,108.393,-52.597,-6405.000,-11957.000,-70.895,50.387
0.049,-70.880,50.548,108.393,-52.597,-6405.000,-11959.000,-70.888,50.496
0.050,-70.880,50.673,108.393,-52.597,-6405.000,-11962.000,-70.881,50.592
0.051,-70.880,50.757,108.393,-52.597,-6405.000,-11964.000,-70.879,50.691
0.052,-70.866,50.840,108.393,-52.597,-6405.000,-11966.000,-70.876,50.785
0.053,-70.866,50.952,108.393,-52.597,-6405.000,-11969.000,-70.868,50.874
0.054,-70.852,51.035,108.393,-52.597,-6405.000,-11971.000,-70.860,50.972
0.055,-70.852,51.119,108.393,-52.597,-6405.000,-11973.000,-70.854,51.063
0.056,-70.838,51.230,108.393,-52.597,-6405.000,-11976.000,-70.847,51.152
0.057,-70.838,51.313,108.393,-52.597,-6405.000,-11978.000,-70.840,51.250
0.058,-70.824,51.397,108.393,-52.597,-6405.000,-11980.000,-70.833,51.341
0.059,-70.824,51.508,108.393,-52.597,-6405.000,-11983.000,-70.826,51.430
0.060,-70.824,51.592,108.393,-52.597,-6405.000,-11985.000,-70.823,51.529
0.061,-70.810,51.675,108.393,-52.597,-6405.000,-11987.000,-70.820,51.619
0.062,-70.810,51.745,108.393,-52.597,-6405.000,-11989.000,-70.812,51.696
0.063,-70.797,51.870,108.393,-52.597,-6405.000,-11991.000,-70.805,51.783
0.064,-70.797,51.953,108.393,-52.597,-6405.000,-11994.000,-70.798,51.888
0.065,-70.783,52.023,108.393,-52.597,-6405.000,-11996.000,-70.791,51.979
0.066,-70.783,52.107,108.393,-52.597,-6405.000,-11998.000,-70.784,52.050
0.067,-70.783,52.190,108.393,-52.597,-6405.000,-12000.000,-70.781,52.128
0.068,-70.769,52.260,108.393,-52.597,-6405.000,-12002.000,-70.778,52.210
0.069,-70.769,52.343,108.393,-52.597,-6405.000,-12004.000,-70.771,52.286
0.070,-70.755,52.427,108.393,-52.597,-6405.000,-12006.000,-70.763,52.366
0.071,-70.755,52.510,108.393,-52.597,-6405.000,-12007.000,-70.756,52.451
0.072,-70.755,52.538,108.393,-52.597,-6405.000,-12009.000,-70.753,52.519
0.073,-70.741,52.621,108.393,-52.597,-6405.000,-12011.000,-70.750,52.569
0.074,-70.741,52.705,108.393,-52.597,-6405.000,-12013.000,-70.743,52.639
0.075,-70.741,52.747,108.393,-52.597,-6405.000,-12014.000,-70.739,52.716
0.076,-70.727,52.816,108.393,-52.597,-6405.000,-12016.000,-70.736,52.773
0.077,-70.727,52.900,108.393,-52.597,-6405.000,-12018.000,-70.729,52.838
