Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.001,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.002,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.003,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.004,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.005,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.006,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.007,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.008,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.009,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.010,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.011,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.012,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.013,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.014,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.015,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.016,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.017,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.018,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.019,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.020,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.021,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.022,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.023,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.024,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.025,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.026,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.027,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.028,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.029,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.030,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.031,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.032,137.357,-85.529,27.000,-45.000,-4415.000,-7746.000,137.357,-85.529
0.033,137.329,-85.501,27.000,-45.000,-4415.000,-7747.000,137.349,-85.521
0.034,137.329,-85.501,27.000,-45.000,-4415.000,-7747.000,137.332,-85.505
0.035,137.287,-85.487,27.000,-45.000,-4415.000,-7748.000,137.313,-85.494
0.036,137.218,-85.446,27.000,-45.000,-4415.000,-7750.000,137.271,-85.476
0.037,137.190,-85.418,27.000,-45.000,-4415.000,-7751.000,137.213,-85.441
0.038,137.120,-85.376,27.000,-45.000,-4415.000,-7753.000,137.164,-85.404
0.039,137.051,-85.334,27.000,-45.000,-4415.000,-7755.000,137.104,-85.365
0.040,136.939,-85.265,27.000,-45.000,-4415.000,-7758.000,137.019,-85.314
0.041,136.856,-85.209,27.000,-45.000,-4415.000,-7761.000,136.919,-85.252
0.042,136.745,-85.139,27.000,-45.000,-4415.000,-7764.000,136.820,-85.187
0.043,136.534,-85.108,27.000,-45.000,-4416.000,-7768.000,136.685,-85.131
0.044,136.409,-85.024,27.000,-45.000,-4416.000,-7772.000,136.510,-85.079
0.045,136.269,-84.941,27.000,-45.000,-4416.000,-7776.000,136.357,-85.006
0.046,136.130,-84.843,27.000,-45.000,-4416.000,-7780.000,136.228,-84.913
0.047,135.963,-84.746,27.000,-45.000,-4416.000,-7785.000,136.083,-84.815
0.048,135.755,-84.620,27.000,-45.000,-4416.000,-7791.000,135.906,-84.709
0.049,135.560,-84.495,27.000,-45.000,-4416.000,-7797.000,135.702,-84.587
0.050,135.351,-84.370,27.000,-45.000,-4416.000,-7803.000,135.496,-84.459
0.051,135.114,-84.217,27.000,-45.000,-4416.000,-7810.000,135.283,-84.325
0.052,134.878,-84.078,27.000,-45.000,-4416.000,-7816.000,135.049,-84.180
0.053,134.655,-83.925,27.000,-45.000,-4416.000,-7824.000,134.812,-84.031
0.054,134.419,-83.772,27.000,-45.000,-4416.000,-7831.000,134.584,-83.881
0.055,134.140,-83.605,27.000,-45.000,-4416.000,-7839.000,134.339,-83.723
0.056,133.834,-83.410,27.000,-45.000,-4416.000,-7847.000,134.056,-83.549
0.057,133.655,-83.191,27.000,-45.000,-4415.000,-7856.000,133.785,-83.349
0.058,133.349,-82.996,27.000,-45.000,-4415.000,-7865.000,133.549,-83.137
0.059,133.150,-82.786,27.000,-45.000,-4415.000,-7874.000,133.306,-82.931
0.060,132.844,-82.591,27.000,-45.000,-4414.000,-7883.000,133.050,-82.730
0.061,132.595,-82.352,27.000,-45.000,-4413.000,-7892.000,132.782,-82.520
0.062,132.289,-82.157,27.000,-45.000,-4413.000,-7902.000,132.501,-82.300
0.063,131.955,-81.921,27.000,-45.000,-4413.000,-7912.000,132.197,-82.083
0.064,131.643,-81.690,27.000,-45.000,-4412.000,-7923.000,131.868,-81.858
0.065,131.281,-81.454,27.000,-45.000,-4412.000,-7934.000,131.534,-81.621
0.066,130.856,-81.211,27.000,-45.000,-4413.000,-7945.000,131.162,-81.383
0.067,130.466,-80.947,27.000,-45.000,-4413.000,-7956.000,130.750,-81.134
0.068,130.104,-80.710,27.000,-45.000,-4413.000,-7968.000,130.355,-80.880
0.069,129.701,-80.432,27.000,-45.000,-4413.000,-7980.000,129.981,-80.625
0.070,129.270,-80.154,27.000,-45.000,-4413.000,-7992.000,129.581,-80.355
0.071,128.922,-79.903,27.000,-45.000,-4413.000,-8004.000,129.172,-80.081
0.072,128.518,-79.639,27.000,-45.000,-4413.000,-8016.000,128.792,-79.821
0.073,128.043,-79.390,27.000,-45.000,-4414.000,-8028.000,128.385,-79.567
0.074,127.653,-79.126,27.000,-45.000,-4414.000,-8040.000,127.939,-79.311
0.075,127.170,-78.877,27.000,-45.000,-4415.000,-8052.000,127.500,-79.055
0.076,126.767,-78.599,27.000,-45.000,-4415.000,-8064.000,127.062,-78.794
0.077,126.349,-78.307,27.000,-45.000,-4415.000,-8076.000,126.637,-78.517
0.078,125.874,-78.066,27.000,-45.000,-4416.000,-8089.000,126.210,-78.238
0.079,125.385,-77.790,27.000,-45.000,-4417.000,-8102.000,125.739,-77.978
0.080,124.995,-77.525,27.000,-45.000,-4417.000,-8114.000,125.273,-77.716
0.081,124.493,-77.235,27.000,-45.000,-4418.000,-8127.000,124.835,-77.440
0.082,124.103,-76.957,27.000,-45.000,-4418.000,-8139.000,124.392,-77.156
0.083,123.600,-76.680,27.000,-45.000,-4419.000,-8152.000,123.944,-76.874
0.084,123.133,-76.390,27.000,-45.000,-4420.000,-8164.000,123.475,-76.595
0.085,122.743,-76.126,27.000,-45.000,-4420.000,-8177.000,123.016,-76.315
0.086,122.254,-75.835,27.000,-45.000,-4421.000,-8190.000,122.589,-76.038
0.087,121.702,-75.531,27.000,-45.000,-4422.000,-8203.000,122.105,-75.749
0.088,121.298,-75.225,27.000,-45.000,-4422.000,-8217.000,121.593,-75.444
0.089,120.795,-74.921,27.000,-45.000,-4423.000,-8230.000,121.130,-75.136
0.090,120.306,-74.644,27.000,-45.000,-4424.000,-8243.000,120.662,-74.839
0.091,119.803,-74.354,27.000,-45.000,-4425.000,-8256.000,120.161,-74.556
0.092,119.314,-74.064,27.000,-45.000,-4426.000,-8269.000,119.660,-74.271
0.093,118.861,-73.774,27.000,-45.000,-4427.000,-8282.000,119.179,-73.979
0.094,118.443,-73.453,27.000,-45.000,-4427.000,-8295.000,118.734,-73.680
0.095,117.954,-73.163,27.000,-45.000,-4428.000,-8308.000,118.296,-73.372
0.096,117.465,-72.873,27.000,-45.000,-4429.000,-8320.000,117.821,-73.075
0.097,116.883,-72.599,27.000,-45.000,-4431.000,-8334.000,117.295,-72.792
0.098,116.408,-72.316,27.000,-45.000,-4432.000,-8347.000,116.753,-72.514
0.099,115.919,-72.026,27.000,-45.000,-4433.000,-8360.000,116.251,-72.232
0.100,115.380,-71.716,27.000,-45.000,-4435.000,-8373.000,115.761,-71.936
0.101,114.812,-71.449,27.000,-45.000,-4437.000,-8386.000,115.222,-71.640
0.102,114.323,-71.159,27.000,-45.000,-4438.000,-8399.000,114.672,-71.359
0.103,113.875,-70.883,27.000,-45.000,-4439.000,-8411.000,114.181,-71.080
0.104,113.400,-70.578,27.000,-45.000,-4440.000,-8424.000,113.731,-70.793
0.105,112.903,-70.290,27.000,-45.000,-4442.000,-8436.000,113.260,-70.497
0.106,112.414,-70.014,27.000,-45.000,-4443.000,-8449.000,112.764,-70.207
0.107,111.917,-69.696,27.000,-45.000,-4444.000,-8462.000,112.267,-69.919
0.108,111.371,-69.407,27.000,-45.000,-4446.000,-8475.000,111.758,-69.616
0.109,110.923,-69.131,27.000,-45.000,-4447.000,-8487.000,111.246,-69.323
0.110,110.462,-68.827,27.000,-45.000,-4448.000,-8500.000,110.776,-69.039
0.111,110.023,-68.536,27.000,-45.000,-4449.000,-8512.000,110.334,-68.746
0.112,109.496,-68.262,27.000,-45.000,-4451.000,-8524.000,109.868,-68.455
0.113,109.049,-67.972,27.000,-45.000,-4452.000,-8536.000,109.376,-68.174
0.114,108.544,-67.733,27.000,-45.000,-4454.000,-8547.000,108.892,-67.904
0.115,108.139,-67.471,27.000,-45.000,-4455.000,-8559.000,108.430,-67.650
0.116,107.642,-67.174,27.000,-45.000,-4457.000,-8571.000,107.983,-67.386
0.117,107.186,-66.884,27.000,-45.000,-4458.000,-8583.000,107.518,-67.094
0.118,106.767,-66.630,27.000,-45.000,-4459.000,-8594.000,107.060,-66.808
0.119,106.334,-66.339,27.000,-45.000,-4460.000,-8606.000,106.634,-66.539
0.120,105.900,-66.049,27.000,-45.000,-4461.000,-8618.000,106.209,-66.259
0.121,105.417,-65.753,27.000,-45.000,-4463.000,-8629.000,105.760,-65.963
0.122,104.990,-65.512,27.000,-45.000,-4464.000,-8641.000,105.298,-65.682
0.123,104.499,-65.252,27.000,-45.000,-4466.000,-8652.000,104.839,-65.429
0.124,104.036,-64.991,27.000,-45.000,-4468.000,-8663.000,104.370,-65.178
0.125,103.581,-64.745,27.000,-45.000,-4470.000,-8674.000,103.900,-64.920
0.126,103.153,-64.484,27.000,-45.000,-4471.000,-8685.000,103.453,-64.666
0.127,102.690,-64.222,27.000,-45.000,-4473.000,-8695.000,103.015,-64.409
0.128,102.241,-63.975,27.000,-45.000,-4475.000,-8706.000,102.563,-64.150
