Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.001,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.002,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.003,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.004,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.005,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.006,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.007,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.008,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.009,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.010,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.011,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.012,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.013,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.014,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.015,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.016,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.017,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.018,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.019,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.020,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.021,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.022,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.023,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.024,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.025,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.026,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.027,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.028,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.029,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.030,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.031,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.032,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.033,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.034,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.035,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.036,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.037,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.038,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.039,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.040,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.041,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.042,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.043,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.044,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.045,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.046,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
0.047,24.793,-33.982,27.000,-45.000,-5141.000,-9912.000,24.793,-33.982
