Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Force X (N),Force Y (N)
0.000,-46.875,44.225,-62.463,76.085
0.005,-46.875,44.504,-62.463,76.085
0.010,-46.861,44.796,-62.463,76.085
0.015,-46.861,45.074,-62.463,76.085
0.020,-46.861,45.311,-62.463,76.085
0.025,-46.847,45.589,-62.463,76.085
0.030,-46.847,45.826,-62.463,76.085
0.035,-46.847,46.062,-62.463,76.085
0.040,-46.833,46.299,-62.463,76.085
0.045,-46.833,46.549,-62.463,76.085
0.050,-46.833,46.744,-62.463,76.085
0.055,-46.819,46.981,108.393,-52.597
0.060,-46.819,47.176,108.393,-52.597
0.065,-46.805,47.343,108.393,-52.597
0.070,-46.805,47.537,108.393,-52.597
0.075,-46.805,47.704,108.393,-52.597
0.080,-46.791,47.857,108.393,-52.597
0.085,-46.791,48.010,108.393,-52.597
0.090,-46.791,48.177,108.393,-52.597
0.095,-46.777,48.331,108.393,-52.597
0.100,-46.777,48.456,108.393,-52.597
0.105,-46.777,48.567,108.393,-52.597
0.110,-46.763,48.734,108.393,-52.597
0.115,-46.763,48.845,108.393,-52.597
0.120,-46.763,48.971,108.393,-52.597
0.125,-46.763,49.096,108.393,-52.597
0.130,-46.749,49.207,108.393,-52.597
0.135,-46.749,49.291,108.393,-52.597
0.140,-46.749,49.416,108.393,-52.597
0.145,-46.749,49.486,108.393,-52.597
0.150,-46.735,49.611,108.393,-52.597
0.155,-46.735,49.694,108.393,-52.597
0.160,-46.735,49.764,108.393,-52.597
0.165,-46.735,49.847,108.393,-52.597
0.170,-46.721,49.973,108.393,-52.597
0.175,-46.721,50.042,108.393,-52.597
0.180,-46.721,50.126,108.393,-52.597
0.185,-46.721,50.209,108.393,-52.597
0.190,-46.708,50.279,108.393,-52.597
0.195,-46.708,50.362,108.393,-52.597
0.200,-46.708,50.446,108.393,-52.597
0.205,-46.708,50.557,108.393,-52.597
0.210,-46.694,50.641,108.393,-52.597
0.215,-46.694,50.724,108.393,-52.597
0.220,-46.694,50.808,108.393,-52.597
0.225,-46.694,50.919,108.393,-52.597
0.230,-46.680,51.002,108.393,-52.597
0.235,-46.680,51.086,108.393,-52.597
0.240,-46.680,51.197,108.393,-52.597
0.245,-46.666,51.281,108.393,-52.597
0.250,-46.666,51.364,108.393,-52.597
0.255,-46.666,51.476,108.393,-52.597
0.260,-46.666,51.559,108.393,-52.597
0.265,-46.652,51.643,108.393,-52.597
0.270,-46.652,51.712,108.393,-52.597
0.275,-46.652,51.796,108.393,-52.597
0.280,-46.638,51.879,108.393,-52.597
0.285,-46.638,51.963,108.393,-52.597
0.290,-46.638,51.990,108.393,-52.597
0.295,-46.638,52.074,108.393,-52.597
0.300,-46.624,52.157,108.393,-52.597
0.305,-46.624,52.199,108.393,-52.597
0.310,-46.624,52.269,108.393,-52.597
0.315,-46.624,52.311,108.393,-52.597
0.320,-46.624,52.394,108.393,-52.597
0.325,-46.624,52.436,108.393,-52.597
0.330,-46.610,52.478,108.393,-52.597
0.335,-46.610,52.519,108.393,-52.597
0.340,-46.610,52.547,108.393,-52.597
0.345,-46.610,52.589,108.393,-52.597
0.350,-46.610,52.589,108.393,-52.597
0.355,-46.610,52.631,108.393,-52.597
0.360,-46.610,52.631,108.393,-52.597
0.365,-46.610,52.631,108.393,-52.597
0.370,-46.610,52.672,108.393,-52.597
0.375,-46.610,52.672,108.393,-52.597
0.380,-46.610,52.672,108.393,-52.597
0.385,-46.610,52.672,108.393,-52.597
0.390,-46.610,52.672,108.393,-52.597
0.395,-46.610,52.672,108.393,-52.597
0.400,-46.610,52.672,108.393,-52.597
0.405,-46.610,52.672,108.393,-52.597
0.410,-46.610,52.672,108.393,-52.597
0.415,-46.610,52.672,108.393,-52.597
0.420,-46.610,52.672,108.393,-52.597
0.425,-46.610,52.672,108.393,-52.597
0.430,-46.610,52.672,108.393,-52.597
0.435,-46.610,52.672,108.393,-52.597
0.440,-46.610,52.672,108.393,-52.597
0.445,-46.610,52.672,108.393,-52.597
0.450,-46.610,52.672,108.393,-52.597
0.455,-46.610,52.672,108.393,-52.597
0.460,-46.610,52.672,108.393,-52.597
0.465,-46.610,52.672,108.393,-52.597
0.470,-46.610,52.672,108.393,-52.597
0.475,-46.610,52.672,108.393,-52.597
0.480,-46.610,52.672,108.393,-52.597
0.485,-46.610,52.672,108.393,-52.597
0.490,-46.610,52.672,108.393,-52.597
0.495,-46.610,52.672,108.393,-52.597
0.500,-46.610,52.672,108.393,-52.597
0.505,-46.610,52.672,108.393,-52.597
0.510,-46.610,52.672,108.393,-52.597
0.515,-46.610,52.672,108.393,-52.597
0.520,-46.610,52.672,108.393,-52.597
0.525,-46.610,52.672,108.393,-52.597
0.530,-46.610,52.672,108.393,-52.597
0.535,-46.610,52.672,108.393,-52.597
0.540,-46.610,52.672,108.393,-52.597
0.545,-46.610,52.672,108.393,-52.597
0.550,-46.610,52.672,108.393,-52.597
0.555,-46.610,52.672,108.393,-52.597
0.560,-46.610,52.672,108.393,-52.597
0.565,-46.610,52.672,108.393,-52.597
0.570,-46.610,52.672,108.393,-52.597
0.575,-46.566,52.674,108.393,-52.597
0.580,-46.566,52.674,108.393,-52.597
0.585,-46.501,52.676,108.393,-52.597
0.590,-46.392,52.672,108.393,-52.597
0.595,-46.318,52.632,108.393,-52.597
0.600,-46.143,52.616,108.393,-52.597
0.605,-45.969,52.593,108.393,-52.597
0.610,-45.720,52.537,108.393,-52.597
0.615,-45.472,52.495,108.393,-52.597
0.620,-45.253,52.475,108.393,-52.597
0.625,-45.005,52.439,108.393,-52.597
0.630,-44.757,52.397,108.393,-52.597
0.635,-44.473,52.377,108.393,-52.597
0.640,-44.159,52.315,108.393,-52.597
0.645,-43.867,52.261,108.393,-52.597
0.650,-43.605,52.220,108.393,-52.597
0.655,-43.225,52.160,108.393,-52.597
0.660,-42.868,52.122,108.393,-52.597
0.665,-42.496,52.062,108.393,-52.597
0.670,-42.139,51.960,108.393,-52.597
0.675,-41.781,51.881,108.393,-52.597
0.680,-41.314,51.775,108.393,-52.597
0.685,-40.891,51.676,108.393,-52.597
0.690,-40.490,51.576,108.393,-52.597
0.695,-39.966,51.472,108.393,-52.597
0.700,-39.499,51.333,108.393,-52.597
0.705,-39.032,51.227,108.393,-52.597
0.710,-38.456,51.112,108.393,-52.597
0.715,-37.880,50.968,108.393,-52.597
0.720,-37.421,50.821,108.393,-52.597
0.725,-36.780,50.707,108.393,-52.597
0.730,-36.277,50.562,108.393,-52.597
0.735,-35.701,50.460,108.393,-52.597
0.740,-35.024,50.341,108.393,-52.597
0.745,-34.434,50.225,108.393,-52.597
0.750,-33.800,50.103,108.393,-52.597
0.755,-33.232,50.002,108.393,-52.597
0.760,-32.554,49.882,108.393,-52.597
0.765,-31.921,49.804,108.393,-52.597
0.770,-31.396,49.701,108.393,-52.597
0.775,-30.828,49.537,108.393,-52.597
0.780,-30.457,49.458,108.393,-52.597
0.785,-30.195,49.332,108.393,-52.597
0.790,-29.976,49.249,108.393,-52.597
0.795,-29.766,49.129,108.393,-52.597
0.800,-29.569,48.998,108.393,-52.597
0.805,-29.241,48.811,108.393,-52.597
0.810,-28.965,48.666,108.393,-52.597
0.815,-28.659,48.459,108.393,-52.597
0.820,-28.339,48.315,108.393,-52.597
0.825,-27.924,48.168,108.393,-52.597
0.830,-27.539,48.005,108.393,-52.597
0.835,-27.175,47.814,108.393,-52.597
0.840,-26.746,47.611,108.393,-52.597
0.845,-26.317,47.463,108.393,-52.597
0.850,-25.946,47.272,108.393,-52.597
0.855,-25.568,47.067,108.393,-52.597
0.860,-25.139,46.795,108.393,-52.597
0.865,-24.710,46.502,108.393,-52.597
