Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-55.738,42.615,-62.463,76.085,-6124.000,-11837.000,-55.624,42.496
0.001,-55.913,42.743,-62.463,76.085,-6127.000,-11839.000,-55.795,42.649
0.002,-56.066,42.864,-62.463,76.085,-6130.000,-11842.000,-55.956,42.783
0.003,-56.240,43.033,-62.463,76.085,-6133.000,-11845.000,-56.119,42.915
0.004,-56.459,43.182,-62.463,76.085,-6137.000,-11848.000,-56.302,43.070
0.005,-56.677,43.288,-62.463,76.085,-6141.000,-11850.000,-56.517,43.215
0.006,-56.830,43.437,-62.463,76.085,-6144.000,-11853.000,-56.723,43.338
0.007,-57.005,43.544,-62.463,76.085,-6147.000,-11855.000,-56.891,43.463
0.008,-57.158,43.652,-62.463,76.085,-6150.000,-11857.000,-57.047,43.580
0.009,-57.333,43.801,-62.463,76.085,-6153.000,-11860.000,-57.211,43.696
0.010,-57.464,43.902,-62.463,76.085,-6155.000,-11862.000,-57.369,43.825
0.011,-57.661,44.030,-62.463,76.085,-6159.000,-11864.000,-57.527,43.945
0.012,-57.836,44.137,-62.463,76.085,-6161.000,-11866.000,-57.704,44.059
0.013,-57.945,44.239,-62.463,76.085,-6164.000,-11868.000,-57.869,44.168
0.014,-58.163,44.344,-62.463,76.085,-6168.000,-11870.000,-58.018,44.271
0.015,-58.338,44.451,-62.463,76.085,-6171.000,-11872.000,-58.201,44.375
0.016,-58.491,44.531,-62.463,76.085,-6174.000,-11873.000,-58.387,44.474
0.017,-58.666,44.638,-62.463,76.085,-6177.000,-11875.000,-58.547,44.566
0.018,-58.819,44.746,-62.463,76.085,-6180.000,-11877.000,-58.707,44.667
0.019,-58.928,44.827,-62.463,76.085,-6182.000,-11878.000,-58.853,44.769
0.020,-59.045,44.915,-62.463,76.085,-6184.000,-11880.000,-58.968,44.857
0.021,-59.198,44.995,-62.463,76.085,-6187.000,-11881.000,-59.089,44.938
0.022,-59.307,45.082,-62.463,76.085,-6189.000,-11883.000,-59.225,45.020
0.023,-59.482,45.162,-62.463,76.085,-6192.000,-11884.000,-59.364,45.104
0.024,-59.570,45.207,-62.463,76.085,-6194.000,-11885.000,-59.501,45.176
0.025,-59.810,45.335,-62.463,76.085,-6198.000,-11887.000,-59.650,45.249
0.026,-59.897,45.394,-62.463,76.085,-6200.000,-11888.000,-59.818,45.342
0.027,-60.058,45.474,-62.463,76.085,-6203.000,-11889.000,-59.961,45.425
0.028,-60.233,45.540,108.393,-52.597,-6206.000,-11890.000,-60.104,45.493
0.029,-60.342,45.621,108.393,-52.597,-6208.000,-11891.000,-60.261,45.564
0.030,-60.452,45.709,108.393,-52.597,-6210.000,-11893.000,-60.383,45.645
0.031,-60.517,45.749,108.393,-52.597,-6211.000,-11894.000,-60.472,45.720
0.032,-60.670,45.836,108.393,-52.597,-6214.000,-11895.000,-60.566,45.780
0.033,-60.766,45.896,108.393,-52.597,-6216.000,-11896.000,-60.687,45.848
0.034,-60.875,45.942,108.393,-52.597,-6218.000,-11897.000,-60.804,45.911
0.035,-61.006,46.001,108.393,-52.597,-6220.000,-11898.000,-60.913,45.962
0.036,-61.093,46.083,108.393,-52.597,-6222.000,-11899.000,-61.028,46.023
0.037,-61.268,46.148,108.393,-52.597,-6225.000,-11900.000,-61.150,46.099
0.038,-61.429,46.186,108.393,-52.597,-6227.000,-11900.000,-61.305,46.162
0.039,-61.473,46.234,108.393,-52.597,-6229.000,-11901.000,-61.443,46.204
0.040,-61.647,46.314,108.393,-52.597,-6232.000,-11902.000,-61.540,46.256
0.041,-61.757,46.318,108.393,-52.597,-6234.000,-11902.000,-61.663,46.310
0.042,-61.844,46.336,108.393,-52.597,-6236.000,-11902.000,-61.788,46.332
0.043,-61.910,46.397,108.393,-52.597,-6237.000,-11903.000,-61.869,46.353
0.044,-61.975,46.417,108.393,-52.597,-6238.000,-11903.000,-61.931,46.396
0.045,-62.071,46.421,108.393,-52.597,-6240.000,-11903.000,-62.002,46.424
0.046,-62.180,46.439,108.393,-52.597,-6242.000,-11903.000,-62.099,46.430
0.047,-62.289,46.479,108.393,-52.597,-6244.000,-11903.000,-62.210,46.448
0.048,-62.398,46.497,108.393,-52.597,-6245.000,-11903.000,-62.322,46.481
0.049,-62.464,46.517,108.393,-52.597,-6247.000,-11903.000,-62.418,46.506
0.050,-62.573,46.521,108.393,-52.597,-6249.000,-11903.000,-62.501,46.518
0.051,-62.617,46.541,108.393,-52.597,-6250.000,-11903.000,-62.581,46.528
0.052,-62.778,46.578,108.393,-52.597,-6253.000,-11903.000,-62.671,46.550
0.053,-62.821,46.577,108.393,-52.597,-6254.000,-11903.000,-62.777,46.576
0.054,-62.953,46.602,108.393,-52.597,-6256.000,-11903.000,-62.873,46.589
0.055,-63.040,46.620,108.393,-52.597,-6258.000,-11903.000,-62.970,46.605
0.056,-63.105,46.640,108.393,-52.597,-6259.000,-11903.000,-63.062,46.626
0.057,-63.215,46.658,108.393,-52.597,-6261.000,-11903.000,-63.142,46.646
0.058,-63.280,46.664,108.393,-52.597,-6262.000,-11903.000,-63.228,46.660
0.059,-63.368,46.682,108.393,-52.597,-6263.000,-11903.000,-63.310,46.671
0.060,-63.419,46.702,108.393,-52.597,-6265.000,-11903.000,-63.381,46.686
0.061,-63.485,46.722,108.393,-52.597,-6266.000,-11903.000,-63.442,46.707
0.062,-63.529,46.720,108.393,-52.597,-6267.000,-11903.000,-63.496,46.722
0.063,-63.594,46.740,108.393,-52.597,-6268.000,-11903.000,-63.550,46.729
0.064,-63.660,46.746,108.393,-52.597,-6269.000,-11903.000,-63.611,46.739
0.065,-63.703,46.744,108.393,-52.597,-6270.000,-11903.000,-63.672,46.746
0.066,-63.747,46.764,108.393,-52.597,-6271.000,-11903.000,-63.719,46.751
0.067,-63.813,46.784,108.393,-52.597,-6272.000,-11903.000,-63.766,46.767
0.068,-63.922,46.802,108.393,-52.597,-6273.000,-11903.000,-63.841,46.789
0.069,-63.987,46.822,108.393,-52.597,-6275.000,-11903.000,-63.936,46.808
0.070,-64.031,46.806,108.393,-52.597,-6276.000,-11903.000,-64.006,46.817
0.071,-64.083,46.826,108.393,-52.597,-6277.000,-11903.000,-64.050,46.816
0.072,-64.126,46.845,108.393,-52.597,-6278.000,-11903.000,-64.094,46.827
0.073,-64.126,46.845,108.393,-52.597,-6278.000,-11903.000,-64.127,46.845
0.074,-64.236,46.863,108.393,-52.597,-6280.000,-11903.000,-64.164,46.854
0.075,-64.301,46.883,108.393,-52.597,-6281.000,-11903.000,-64.242,46.867
0.076,-64.367,46.903,108.393,-52.597,-6282.000,-11903.000,-64.325,46.888
0.077,-64.411,46.887,108.393,-52.597,-6283.000,-11903.000,-64.382,46.899
0.078,-64.411,46.887,108.393,-52.597,-6283.000,-11903.000,-64.412,46.892
0.079,-64.476,46.907,108.393,-52.597,-6284.000,-11903.000,-64.435,46.891
0.080,-64.542,46.927,108.393,-52.597,-6285.000,-11903.000,-64.487,46.910
0.081,-64.542,46.927,108.393,-52.597,-6285.000,-11903.000,-64.541,46.927
0.082,-64.563,46.947,108.393,-52.597,-6286.000,-11903.000,-64.557,46.936
0.083,-64.563,46.947,108.393,-52.597,-6286.000,-11903.000,-64.561,46.945
0.084,-64.615,46.945,108.393,-52.597,-6287.000,-11903.000,-64.580,46.948
0.085,-64.615,46.945,108.393,-52.597,-6287.000,-11903.000,-64.609,46.946
0.086,-64.681,46.965,108.393,-52.597,-6288.000,-11903.000,-64.640,46.950
0.087,-64.681,46.965,108.393,-52.597,-6288.000,-11903.000,-64.674,46.962
0.088,-64.724,46.985,108.393,-52.597,-6289.000,-11903.000,-64.700,46.973
0.089,-64.724,46.985,108.393,-52.597,-6289.000,-11903.000,-64.720,46.983
0.090,-64.724,46.985,108.393,-52.597,-6289.000,-11903.000,-64.728,46.987
