Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-31.204,65.156,-62.463,76.085,-5667.000,-12491.000,-31.007,64.495
0.001,-31.299,65.494,-62.463,76.085,-5669.000,-12499.000,-31.210,65.180
0.002,-31.386,65.832,-62.463,76.085,-5671.000,-12507.000,-31.347,65.665
0.003,-31.482,66.114,-62.463,76.085,-5672.000,-12514.000,-31.419,65.927
0.004,-31.533,66.432,-62.463,76.085,-5674.000,-12522.000,-31.492,66.201
0.005,-31.629,66.687,-62.463,76.085,-5676.000,-12528.000,-31.566,66.500
0.006,-31.702,66.983,-62.463,76.085,-5678.000,-12535.000,-31.646,66.782
0.007,-31.797,67.237,-62.463,76.085,-5680.000,-12541.000,-31.732,67.053
0.008,-31.863,67.478,-62.463,76.085,-5681.000,-12547.000,-31.815,67.311
0.009,-31.966,67.732,-62.463,76.085,-5684.000,-12553.000,-31.897,67.555
0.010,-32.076,67.987,-62.463,76.085,-5686.000,-12559.000,-31.994,67.805
0.011,-32.171,68.220,-62.463,76.085,-5688.000,-12565.000,-32.102,68.055
0.012,-32.332,68.430,-62.463,76.085,-5691.000,-12570.000,-32.220,68.284
0.013,-32.391,68.707,-62.463,76.085,-5693.000,-12576.000,-32.342,68.514
0.014,-32.487,68.939,-62.463,76.085,-5695.000,-12582.000,-32.431,68.766
0.015,-32.582,69.194,-62.463,76.085,-5697.000,-12588.000,-32.512,69.019
0.016,-32.656,69.435,-62.463,76.085,-5699.000,-12594.000,-32.602,69.263
0.017,-32.751,69.675,-62.463,76.085,-5701.000,-12600.000,-32.687,69.506
0.018,-32.846,69.930,-62.463,76.085,-5703.000,-12606.000,-32.776,69.750
0.019,-32.949,70.184,-62.463,76.085,-5705.000,-12612.000,-32.876,70.002
0.020,-33.023,70.439,-62.463,76.085,-5707.000,-12618.000,-32.970,70.259
0.021,-33.118,70.693,-62.463,76.085,-5709.000,-12624.000,-33.055,70.514
0.022,-33.243,70.946,-62.463,76.085,-5712.000,-12630.000,-33.152,70.767
0.023,-33.339,71.186,-62.463,76.085,-5714.000,-12636.000,-33.267,71.016
0.024,-33.464,71.439,108.393,-52.597,-5717.000,-12642.000,-33.379,71.262
0.025,-33.559,71.693,108.393,-52.597,-5719.000,-12648.000,-33.489,71.512
0.026,-33.684,71.926,108.393,-52.597,-5722.000,-12653.000,-33.599,71.761
0.027,-33.780,72.159,108.393,-52.597,-5724.000,-12659.000,-33.709,71.997
0.028,-33.905,72.391,108.393,-52.597,-5727.000,-12664.000,-33.819,72.227
0.029,-34.000,72.646,108.393,-52.597,-5729.000,-12670.000,-33.930,72.466
0.030,-34.082,72.859,108.393,-52.597,-5731.000,-12675.000,-34.027,72.706
0.031,-34.177,73.050,108.393,-52.597,-5733.000,-12680.000,-34.112,72.920
0.032,-34.236,73.284,108.393,-52.597,-5735.000,-12685.000,-34.192,73.122
0.033,-34.397,73.495,108.393,-52.597,-5738.000,-12690.000,-34.288,73.340
0.034,-34.479,73.708,108.393,-52.597,-5740.000,-12695.000,-34.409,73.560
0.035,-34.596,73.905,108.393,-52.597,-5743.000,-12700.000,-34.522,73.766
0.036,-34.743,74.102,108.393,-52.597,-5746.000,-12705.000,-34.637,73.964
0.037,-34.802,74.336,108.393,-52.597,-5748.000,-12710.000,-34.755,74.170
0.038,-34.949,74.547,108.393,-52.597,-5751.000,-12715.000,-34.857,74.393
0.039,-35.075,74.758,108.393,-52.597,-5754.000,-12720.000,-34.976,74.612
0.040,-35.148,74.971,108.393,-52.597,-5756.000,-12724.000,-35.097,74.821
0.041,-35.251,75.183,108.393,-52.597,-5758.000,-12729.000,-35.186,75.032
0.042,-35.347,75.354,108.393,-52.597,-5760.000,-12734.000,-35.276,75.233
0.043,-35.450,75.587,108.393,-52.597,-5763.000,-12739.000,-35.377,75.428
0.044,-35.531,75.820,108.393,-52.597,-5765.000,-12745.000,-35.473,75.648
0.045,-35.613,75.991,108.393,-52.597,-5767.000,-12749.000,-35.558,75.869
0.046,-35.760,76.202,108.393,-52.597,-5770.000,-12754.000,-35.656,76.061
0.047,-35.819,76.436,108.393,-52.597,-5772.000,-12759.000,-35.769,76.266
0.048,-35.966,76.647,108.393,-52.597,-5775.000,-12764.000,-35.873,76.494
0.049,-36.091,76.866,108.393,-52.597,-5778.000,-12768.000,-35.994,76.715
0.050,-36.173,77.037,108.393,-52.597,-5780.000,-12773.000,-36.116,76.916
0.051,-36.298,77.248,108.393,-52.597,-5783.000,-12778.000,-36.216,77.104
0.052,-36.379,77.419,108.393,-52.597,-5785.000,-12782.000,-36.316,77.293
0.053,-36.505,77.588,108.393,-52.597,-5788.000,-12786.000,-36.420,77.472
0.054,-36.600,77.759,108.393,-52.597,-5790.000,-12790.000,-36.528,77.639
0.055,-36.725,77.950,108.393,-52.597,-5793.000,-12794.000,-36.639,77.814
0.056,-36.872,78.119,108.393,-52.597,-5796.000,-12798.000,-36.765,77.997
0.057,-36.953,78.310,108.393,-52.597,-5798.000,-12802.000,-36.893,78.178
0.058,-37.108,78.479,108.393,-52.597,-5802.000,-12806.000,-37.007,78.357
0.059,-37.269,78.592,108.393,-52.597,-5805.000,-12809.000,-37.147,78.514
0.060,-37.380,78.797,108.393,-52.597,-5808.000,-12813.000,-37.300,78.659
0.061,-37.462,78.968,108.393,-52.597,-5810.000,-12817.000,-37.412,78.836
