Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-27.242,80.982,-62.463,76.085,-5606.000,-12897.000,-5605.175,-12897.000
0.001,-27.286,81.002,-62.463,76.085,-5607.000,-12897.000,-5606.268,-12897.000
0.002,-27.351,81.000,-62.463,76.085,-5608.000,-12897.000,-5607.313,-12897.000
0.003,-27.395,80.998,-62.463,76.085,-5609.000,-12897.000,-5608.297,-12897.000
0.004,-27.395,80.998,-62.463,76.085,-5609.000,-12897.000,-5608.997,-12897.000
0.005,-27.447,81.018,-62.463,76.085,-5610.000,-12897.000,-5609.413,-12897.000
0.006,-27.490,81.002,-62.463,76.085,-5611.000,-12897.000,-5610.172,-12897.000
0.007,-27.534,81.000,-62.463,76.085,-5612.000,-12897.000,-5611.272,-12897.000
0.008,-27.534,81.000,-62.463,76.085,-5612.000,-12897.000,-5612.021,-12897.000
0.009,-27.578,81.020,-62.463,76.085,-5613.000,-12897.000,-5612.418,-12897.000
0.010,-27.629,81.018,-62.463,76.085,-5614.000,-12897.000,-5613.168,-12897.000
0.011,-27.673,81.038,-62.463,76.085,-5615.000,-12897.000,-5614.271,-12897.000
0.012,-27.739,81.036,-62.463,76.085,-5616.000,-12897.000,-5615.314,-12897.000
0.013,-27.739,81.036,-62.463,76.085,-5616.000,-12897.000,-5616.004,-12897.000
0.014,-27.782,81.034,-62.463,76.085,-5617.000,-12897.000,-5616.411,-12897.000
0.015,-27.834,81.040,-62.463,76.085,-5618.000,-12897.000,-5617.171,-12897.000
0.016,-27.878,81.038,-62.463,76.085,-5619.000,-12897.000,-5618.273,-12897.000
0.017,-27.921,81.058,-62.463,76.085,-5620.000,-12897.000,-5619.314,-12897.000
0.018,-27.921,81.058,-62.463,76.085,-5620.000,-12897.000,-5620.003,-12897.000
0.019,-27.965,81.056,-62.463,76.085,-5621.000,-12897.000,-5620.411,-12897.000
0.020,-28.017,81.076,-62.463,76.085,-5622.000,-12897.000,-5621.171,-12897.000
0.021,-28.060,81.074,-62.463,76.085,-5623.000,-12897.000,-5622.273,-12897.000
0.022,-28.060,81.074,-62.463,76.085,-5623.000,-12897.000,-5623.021,-12897.000
0.023,-28.126,81.072,-62.463,76.085,-5624.000,-12897.000,-5623.418,-12897.000
0.024,-28.170,81.078,-62.463,76.085,-5625.000,-12897.000,-5624.168,-12897.000
0.025,-28.170,81.078,-62.463,76.085,-5625.000,-12897.000,-5624.979,-12897.000
0.026,-28.221,81.076,-62.463,76.085,-5626.000,-12897.000,-5625.436,-12897.000
0.027,-28.243,81.096,-62.463,76.085,-5627.000,-12897.000,-5626.175,-12897.000
0.028,-28.309,81.094,-62.463,76.085,-5628.000,-12897.000,-5627.268,-12897.000
0.029,-28.339,81.092,-62.463,76.085,-5629.000,-12897.000,-5628.313,-12897.000
0.030,-28.339,81.092,-62.463,76.085,-5629.000,-12897.000,-5629.004,-12897.000
0.031,-28.404,81.112,-62.463,76.085,-5630.000,-12897.000,-5629.411,-12897.000
0.032,-28.448,81.110,-62.463,76.085,-5631.000,-12897.000,-5630.171,-12897.000
0.033,-28.448,81.110,-62.463,76.085,-5631.000,-12897.000,-5630.980,-12897.000
0.034,-28.513,81.094,-62.463,76.085,-5632.000,-12897.000,-5631.435,-12897.000
0.035,-28.543,81.114,-62.463,76.085,-5633.000,-12897.000,-5632.175,-12897.000
0.036,-28.609,81.112,-62.463,76.085,-5634.000,-12897.000,-5633.268,-12897.000
