Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,4.205,44.145,0.000,65.280,-5025.000,-12000.000,4.434,44.146
0.001,4.104,44.141,0.000,65.280,-5027.000,-12000.000,4.201,44.147
0.002,4.038,44.123,0.000,65.280,-5028.000,-12000.000,4.057,44.136
0.003,3.937,44.121,0.000,65.280,-5030.000,-12000.000,3.999,44.124
0.004,3.879,44.141,0.000,65.280,-5031.000,-12000.000,3.929,44.125
0.005,3.778,44.137,0.000,65.280,-5033.000,-12000.000,3.846,44.137
0.006,3.655,44.141,0.000,65.280,-5035.000,-12000.000,3.745,44.142
0.007,3.611,44.140,0.000,65.280,-5036.000,-12000.000,3.645,44.140
0.008,3.488,44.122,0.000,65.280,-5038.000,-12000.000,3.564,44.134
0.009,3.386,44.140,0.000,65.280,-5040.000,-12000.000,3.467,44.129
0.010,3.285,44.122,0.000,65.280,-5042.000,-12000.000,3.356,44.130
0.011,3.241,44.120,0.000,65.280,-5043.000,-12000.000,3.271,44.125
0.012,3.061,44.114,0.000,65.280,-5046.000,-12000.000,3.182,44.117
0.013,2.959,44.132,0.000,65.280,-5048.000,-12000.000,3.048,44.119
0.014,2.836,44.114,0.000,65.280,-5050.000,-12000.000,2.915,44.124
0.015,2.713,44.110,0.000,65.280,-5052.000,-12000.000,2.800,44.117
0.016,2.612,44.128,0.634,63.624,-5054.000,-12000.000,2.685,44.114
0.017,2.568,44.126,0.634,63.624,-5055.000,-12000.000,2.596,44.124
0.018,2.467,44.130,0.634,63.624,-5057.000,-12000.000,2.531,44.130
0.019,2.343,44.126,0.634,63.624,-5059.000,-12000.000,2.438,44.129
0.020,2.286,44.124,0.634,63.624,-5060.000,-12000.000,2.330,44.126
0.021,2.198,44.142,0.634,63.624,-5062.000,-12000.000,2.251,44.129
0.022,2.075,44.111,0.634,63.624,-5064.000,-12000.000,2.165,44.131
0.023,1.974,44.107,0.634,63.624,-5066.000,-12000.000,2.051,44.116
0.024,1.851,44.103,0.634,63.624,-5068.000,-12000.000,1.935,44.103
0.025,1.749,44.121,0.634,63.624,-5070.000,-12000.000,1.823,44.107
0.026,1.626,44.103,1.262,61.985,-5072.000,-12000.000,1.711,44.113
0.027,1.525,44.121,1.262,61.985,-5074.000,-12000.000,1.599,44.113
0.028,1.424,44.117,1.262,61.985,-5076.000,-12000.000,1.493,44.116
0.029,1.300,44.121,1.262,61.985,-5078.000,-12000.000,1.387,44.120
0.030,1.199,44.117,1.262,61.985,-5080.000,-12000.000,1.274,44.120
0.031,1.076,44.113,1.262,61.985,-5082.000,-12000.000,1.160,44.117
0.032,0.975,44.131,1.262,61.985,-5084.000,-12000.000,1.048,44.118
0.033,0.865,44.113,1.262,61.985,-5086.000,-12000.000,0.940,44.123
0.034,0.808,44.111,1.262,61.985,-5087.000,-12000.000,0.849,44.117
0.035,0.685,44.107,1.262,61.985,-5089.000,-12000.000,0.766,44.109
0.036,0.605,44.111,1.262,61.985,-5091.000,-12000.000,0.669,44.108
0.037,0.482,44.094,1.262,61.985,-5093.000,-12000.000,0.565,44.106
0.038,0.359,44.112,1.262,61.985,-5095.000,-12000.000,0.450,44.102
0.039,0.271,44.108,1.262,61.985,-5097.000,-12000.000,0.334,44.106
0.040,0.170,44.112,1.262,61.985,-5099.000,-12000.000,0.237,44.111
0.041,0.047,44.108,2.484,58.794,-5101.000,-12000.000,0.136,44.110
0.042,-0.076,44.104,2.484,58.794,-5103.000,-12000.000,0.014,44.107
0.043,-0.235,44.120,2.484,58.794,-5105.000,-12000.000,-0.123,44.109
0.044,-0.323,44.102,2.484,58.794,-5108.000,-12000.000,-0.257,44.112
0.045,-0.446,44.120,2.484,58.794,-5110.000,-12000.000,-0.367,44.111
0.046,-0.547,44.116,2.484,58.794,-5112.000,-12000.000,-0.472,44.115
0.047,-0.670,44.120,2.484,58.794,-5114.000,-12000.000,-0.584,44.119
