Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-84.450,28.645,27.000,-45.000,-6636.000,-11330.000,-84.230,28.967
0.001,-84.668,28.238,27.000,-45.000,-6640.000,-11317.000,-84.516,28.528
0.002,-84.952,27.806,27.000,-45.000,-6645.000,-11305.000,-84.762,28.106
0.003,-85.302,27.397,27.000,-45.000,-6651.000,-11292.000,-85.046,27.689
0.004,-85.651,27.007,27.000,-45.000,-6657.000,-11280.000,-85.394,27.281
0.005,-85.922,26.620,27.000,-45.000,-6662.000,-11268.000,-85.732,26.891
0.006,-86.206,26.363,27.000,-45.000,-6666.000,-11260.000,-86.016,26.545
0.007,-86.380,26.145,27.000,-45.000,-6670.000,-11253.000,-86.255,26.284
0.008,-86.599,25.994,27.000,-45.000,-6674.000,-11248.000,-86.456,26.096
0.009,-86.905,25.904,27.000,-45.000,-6678.000,-11244.000,-86.684,25.962
0.010,-87.123,25.823,27.000,-45.000,-6683.000,-11240.000,-86.956,25.874
0.011,-87.407,25.714,27.000,-45.000,-6688.000,-11236.000,-87.218,25.791
0.012,-87.648,25.599,27.000,-45.000,-6692.000,-11231.000,-87.472,25.685
0.013,-87.866,25.489,27.000,-45.000,-6696.000,-11227.000,-87.715,25.567
0.014,-88.107,25.360,27.000,-45.000,-6700.000,-11222.000,-87.940,25.450
0.015,-88.325,25.209,27.000,-45.000,-6704.000,-11217.000,-88.167,25.318
0.016,-88.544,25.058,27.000,-45.000,-6708.000,-11211.000,-88.391,25.168
0.017,-88.915,24.927,27.000,-45.000,-6714.000,-11206.000,-88.653,25.019
0.018,-89.199,24.818,27.000,-45.000,-6718.000,-11201.000,-88.979,24.892
0.019,-89.418,24.647,27.000,-45.000,-6723.000,-11195.000,-89.274,24.765
0.020,-89.592,24.448,27.000,-45.000,-6726.000,-11189.000,-89.480,24.597
0.021,-89.811,24.319,27.000,-45.000,-6730.000,-11184.000,-89.660,24.414
0.022,-90.073,24.126,27.000,-45.000,-6734.000,-11178.000,-89.880,24.253
0.023,-90.278,23.955,27.000,-45.000,-6738.000,-11172.000,-90.127,24.083
0.024,-90.518,23.763,27.000,-45.000,-6742.000,-11166.000,-90.356,23.898
0.025,-90.737,23.606,27.000,-45.000,-6746.000,-11160.000,-90.579,23.718
0.026,-90.977,23.455,27.000,-45.000,-6750.000,-11155.000,-90.808,23.557
0.027,-91.130,23.264,27.000,-45.000,-6753.000,-11149.000,-91.020,23.398
0.028,-91.327,23.115,27.000,-45.000,-6756.000,-11144.000,-91.198,23.226
0.029,-91.479,22.938,27.000,-45.000,-6759.000,-11138.000,-91.366,23.058
0.030,-91.654,22.747,27.000,-45.000,-6762.000,-11132.000,-91.534,22.884
0.031,-91.829,22.590,27.000,-45.000,-6765.000,-11127.000,-91.704,22.704
0.032,-91.924,22.379,27.000,-45.000,-6767.000,-11121.000,-91.856,22.524
0.033,-92.121,22.203,27.000,-45.000,-6770.000,-11116.000,-91.992,22.334
0.034,-92.208,21.992,27.000,-45.000,-6772.000,-11110.000,-92.135,22.137
0.035,-92.340,21.795,27.000,-45.000,-6774.000,-11103.000,-92.258,21.937
0.036,-92.435,21.562,27.000,-45.000,-6776.000,-11097.000,-92.364,21.726
0.037,-92.500,21.304,27.000,-45.000,-6777.000,-11090.000,-92.456,21.491
0.038,-92.500,21.068,27.000,-45.000,-6777.000,-11084.000,-92.505,21.238
0.039,-92.552,20.809,27.000,-45.000,-6778.000,-11077.000,-92.523,20.989
0.040,-92.596,20.509,27.000,-45.000,-6779.000,-11069.000,-92.558,20.723
0.041,-92.647,20.250,27.000,-45.000,-6780.000,-11062.000,-92.611,20.439
0.042,-92.647,19.930,27.000,-45.000,-6780.000,-11054.000,-92.648,20.151
0.043,-92.634,19.610,27.000,-45.000,-6780.000,-11046.000,-92.650,19.843
0.044,-92.620,19.290,27.000,-45.000,-6780.000,-11038.000,-92.631,19.518
0.045,-92.606,18.970,27.000,-45.000,-6780.000,-11030.000,-92.614,19.195
0.046,-92.606,18.650,27.000,-45.000,-6780.000,-11022.000,-92.605,18.876
0.047,-92.592,18.330,27.000,-45.000,-6780.000,-11014.000,-92.600,18.557
0.048,-92.578,17.982,27.000,-45.000,-6780.000,-11005.000,-92.589,18.228
0.049,-92.564,17.620,27.000,-45.000,-6780.000,-10996.000,-92.574,17.880
0.050,-92.484,17.239,27.000,-45.000,-6779.000,-10987.000,-92.540,17.510
0.051,-92.471,16.891,27.000,-45.000,-6779.000,-10978.000,-92.488,17.139
0.052,-92.457,16.487,27.000,-45.000,-6779.000,-10969.000,-92.459,16.768
0.053,-92.385,16.105,27.000,-45.000,-6778.000,-10959.000,-92.434,16.382
0.054,-92.371,15.716,27.000,-45.000,-6778.000,-10949.000,-92.389,15.989
0.055,-92.278,15.292,27.000,-45.000,-6777.000,-10939.000,-92.337,15.592
0.056,-92.264,14.903,27.000,-45.000,-6777.000,-10929.000,-92.282,15.183
0.057,-92.171,14.493,27.000,-45.000,-6776.000,-10919.000,-92.228,14.779
0.058,-92.033,14.086,27.000,-45.000,-6774.000,-10909.000,-92.139,14.375
0.059,-91.954,13.662,27.000,-45.000,-6773.000,-10899.000,-92.017,13.962
0.060,-91.861,13.211,27.000,-45.000,-6772.000,-10888.000,-91.918,13.532
0.061,-91.833,12.821,27.000,-45.000,-6772.000,-10878.000,-91.853,13.100
0.062,-91.805,12.418,27.000,-45.000,-6772.000,-10868.000,-91.818,12.695
0.063,-91.777,11.972,27.000,-45.000,-6772.000,-10857.000,-91.797,12.288
0.064,-91.706,11.521,27.000,-45.000,-6771.000,-10846.000,-91.757,11.847
0.065,-91.634,11.070,27.000,-45.000,-6770.000,-10835.000,-91.690,11.389
0.066,-91.527,10.618,27.000,-45.000,-6769.000,-10824.000,-91.602,10.936
0.067,-91.433,10.153,27.000,-45.000,-6768.000,-10813.000,-91.503,10.482
0.068,-91.326,9.660,27.000,-45.000,-6767.000,-10802.000,-91.400,10.011
0.069,-91.175,9.189,27.000,-45.000,-6765.000,-10790.000,-91.283,9.526
0.070,-91.024,8.732,27.000,-45.000,-6763.000,-10779.000,-91.136,9.052
0.071,-90.873,8.268,27.000,-45.000,-6761.000,-10768.000,-90.980,8.594
0.072,-90.700,7.797,27.000,-45.000,-6759.000,-10757.000,-90.821,8.132
0.073,-90.549,7.326,27.000,-45.000,-6757.000,-10746.000,-90.659,7.661
0.074,-90.319,6.835,27.000,-45.000,-6754.000,-10735.000,-90.479,7.182
0.075,-90.168,6.386,27.000,-45.000,-6752.000,-10724.000,-90.284,6.706
0.076,-90.017,5.893,27.000,-45.000,-6750.000,-10713.000,-90.114,6.236
0.077,-89.896,5.435,27.000,-45.000,-6749.000,-10702.000,-89.980,5.764
0.078,-89.731,4.950,27.000,-45.000,-6747.000,-10691.000,-89.845,5.290
0.079,-89.558,4.479,27.000,-45.000,-6745.000,-10679.000,-89.686,4.815
0.080,-89.415,4.008,27.000,-45.000,-6743.000,-10668.000,-89.517,4.340
0.081,-89.228,3.537,27.000,-45.000,-6741.000,-10657.000,-89.355,3.869
0.082,-89.041,3.101,27.000,-45.000,-6739.000,-10646.000,-89.178,3.409
0.083,-88.876,2.658,27.000,-45.000,-6737.000,-10636.000,-88.994,2.967
0.084,-88.668,2.167,27.000,-45.000,-6734.000,-10625.000,-88.812,2.515
0.085,-88.481,1.737,27.000,-45.000,-6732.000,-10615.000,-88.618,2.047
0.086,-88.272,1.324,27.000,-45.000,-6729.000,-10605.000,-88.418,1.609
0.087,-88.006,0.833,27.000,-45.000,-6726.000,-10594.000,-88.196,1.177
0.088,-87.841,0.389,27.000,-45.000,-6724.000,-10584.000,-87.965,0.713
0.089,-87.654,-0.060,27.000,-45.000,-6722.000,-10574.000,-87.774,0.252
0.090,-87.432,-0.495,27.000,-45.000,-6719.000,-10563.000,-87.591,-0.189
0.091,-87.231,-0.967,27.000,-45.000,-6717.000,-10552.000,-87.379,-0.634
0.092,-87.022,-1.416,27.000,-45.000,-6715.000,-10542.000,-87.167,-1.094
0.093,-86.822,-1.824,27.000,-45.000,-6712.000,-10532.000,-86.964,-1.538
0.094,-86.577,-2.315,27.000,-45.000,-6709.000,-10522.000,-86.750,-1.973
0.095,-86.355,-2.764,27.000,-45.000,-6706.000,-10511.000,-86.518,-2.436
0.096,-86.110,-3.178,27.000,-45.000,-6703.000,-10502.000,-86.281,-2.889
0.097,-85.866,-3.599,27.000,-45.000,-6700.000,-10492.000,-86.041,-3.307
0.098,-85.622,-4.035,27.000,-45.000,-6697.000,-10482.000,-85.795,-3.725
0.099,-85.363,-4.462,27.000,-45.000,-6694.000,-10473.000,-85.546,-4.157
0.100,-85.053,-4.931,27.000,-45.000,-6690.000,-10463.000,-85.274,-4.601
0.101,-84.795,-5.303,27.000,-45.000,-6687.000,-10453.000,-84.984,-5.036
0.102,-84.573,-5.752,27.000,-45.000,-6684.000,-10444.000,-84.723,-5.446
0.103,-84.205,-6.186,27.000,-45.000,-6679.000,-10434.000,-84.460,-5.871
0.104,-83.947,-6.627,27.000,-45.000,-6676.000,-10424.000,-84.148,-6.315
0.105,-83.667,-7.021,27.000,-45.000,-6673.000,-10415.000,-83.852,-6.743
0.106,-83.444,-7.407,27.000,-45.000,-6670.000,-10406.000,-83.601,-7.140
0.107,-83.186,-7.828,27.000,-45.000,-6667.000,-10398.000,-83.364,-7.531
0.108,-82.898,-8.178,27.000,-45.000,-6663.000,-10389.000,-83.106,-7.925
0.109,-82.574,-8.564,27.000,-45.000,-6659.000,-10382.000,-82.807,-8.300
0.110,-82.206,-8.906,27.000,-45.000,-6655.000,-10374.000,-82.470,-8.661
0.111,-81.918,-9.250,27.000,-45.000,-6650.000,-10368.000,-82.126,-9.011
0.112,-81.608,-9.530,27.000,-45.000,-6646.000,-10361.000,-81.817,-9.332
0.113,-81.334,-9.791,27.000,-45.000,-6642.000,-10356.000,-81.530,-9.614
0.114,-81.024,-10.071,27.000,-45.000,-6638.000,-10350.000,-81.241,-9.875
0.115,-80.750,-10.282,27.000,-45.000,-6635.000,-10346.000,-80.948,-10.129
0.116,-80.484,-10.537,27.000,-45.000,-6631.000,-10341.000,-80.668,-10.365
0.117,-80.210,-10.734,27.000,-45.000,-6627.000,-10337.000,-80.402,-10.590
0.118,-79.914,-10.952,27.000,-45.000,-6623.000,-10333.000,-80.125,-10.803
0.119,-79.639,-11.163,27.000,-45.000,-6619.000,-10330.000,-79.836,-11.012
0.120,-79.423,-11.298,27.000,-45.000,-6616.000,-10326.000,-79.573,-11.203
0.121,-79.149,-11.531,27.000,-45.000,-6612.000,-10322.000,-79.335,-11.376
0.122,-78.918,-11.722,27.000,-45.000,-6609.000,-10318.000,-79.089,-11.575
0.123,-78.644,-11.941,27.000,-45.000,-6605.000,-10314.000,-78.834,-11.789
0.124,-78.290,-12.130,27.000,-45.000,-6600.000,-10311.000,-78.544,-11.995
0.125,-77.929,-12.325,27.000,-45.000,-6595.000,-10308.000,-78.195,-12.190
0.126,-77.575,-12.535,27.000,-45.000,-6590.000,-10304.000,-77.826,-12.386
0.127,-77.301,-12.712,27.000,-45.000,-6586.000,-10301.000,-77.492,-12.585
0.128,-77.019,-12.840,27.000,-45.000,-6582.000,-10299.000,-77.209,-12.754
0.129,-76.745,-13.029,27.000,-45.000,-6578.000,-10296.000,-76.940,-12.902
0.130,-76.405,-13.142,27.000,-45.000,-6573.000,-10294.000,-76.646,-13.054
0.131,-76.065,-13.311,27.000,-45.000,-6568.000,-10292.000,-76.313,-13.200
0.132,-75.740,-13.417,27.000,-45.000,-6563.000,-10291.000,-75.970,-13.337
0.133,-75.523,-13.510,27.000,-45.000,-6560.000,-10289.000,-75.673,-13.450
0.134,-75.263,-13.673,27.000,-45.000,-6556.000,-10287.000,-75.433,-13.560
0.135,-75.126,-13.719,27.000,-45.000,-6554.000,-10286.000,-75.228,-13.677
0.136,-74.887,-13.826,27.000,-45.000,-6551.000,-10284.000,-75.043,-13.764
0.137,-74.627,-13.934,27.000,-45.000,-6547.000,-10283.000,-74.822,-13.852
0.138,-74.367,-14.019,27.000,-45.000,-6543.000,-10282.000,-74.556,-13.957
0.139,-74.041,-14.125,27.000,-45.000,-6538.000,-10281.000,-74.269,-14.054
0.140,-73.824,-14.212,27.000,-45.000,-6535.000,-10280.000,-73.985,-14.149
0.141,-73.564,-14.340,27.000,-45.000,-6531.000,-10278.000,-73.735,-14.251
0.142,-73.304,-14.411,27.000,-45.000,-6527.000,-10277.000,-73.492,-14.356
0.143,-73.065,-14.491,27.000,-45.000,-6525.000,-10276.000,-73.236,-14.441
0.144,-72.819,-14.598,27.000,-45.000,-6520.000,-10275.000,-72.990,-14.522
0.145,-72.537,-14.670,27.000,-45.000,-6516.000,-10274.000,-72.737,-14.615
0.146,-72.219,-14.789,27.000,-45.000,-6511.000,-10273.000,-72.449,-14.709
0.147,-71.959,-14.833,27.000,-45.000,-6507.000,-10273.000,-72.147,-14.797
0.148,-71.756,-14.899,27.000,-45.000,-6504.000,-10272.000,-71.892,-14.861
0.149,-71.510,-14.965,27.000,-45.000,-6500.000,-10272.000,-71.676,-14.916
0.150,-71.307,-14.989,27.000,-45.000,-6497.000,-10272.000,-71.457,-14.970
0.151,-71.047,-15.046,27.000,-45.000,-6493.000,-10272.000,-71.227,-15.011
0.152,-70.779,-15.090,27.000,-45.000,-6489.000,-10272.000,-70.974,-15.055
0.153,-70.519,-15.134,27.000,-45.000,-6485.000,-10272.000,-70.704,-15.104
0.154,-70.171,-15.198,27.000,-45.000,-6480.000,-10272.000,-70.415,-15.153
0.155,-69.925,-15.255,27.000,-45.000,-6476.000,-10272.000,-70.109,-15.212
0.156,-69.664,-15.307,27.000,-45.000,-6472.000,-10272.000,-69.836,-15.271
0.157,-69.462,-15.373,27.000,-45.000,-6469.000,-10271.000,-69.605,-15.328
0.158,-69.201,-15.431,27.000,-45.000,-6465.000,-10271.000,-69.381,-15.388
0.159,-68.955,-15.474,27.000,-45.000,-6461.000,-10271.000,-69.136,-15.444
0.160,-68.673,-15.518,27.000,-45.000,-6457.000,-10271.000,-68.872,-15.489
0.161,-68.427,-15.562,27.000,-45.000,-6453.000,-10271.000,-68.604,-15.531
0.162,-68.166,-15.620,27.000,-45.000,-6449.000,-10271.000,-68.346,-15.579
0.163,-67.898,-15.650,27.000,-45.000,-6445.000,-10271.000,-68.089,-15.627
0.164,-67.638,-15.715,27.000,-45.000,-6441.000,-10271.000,-67.824,-15.672
0.165,-67.370,-15.751,27.000,-45.000,-6438.000,-10271.000,-67.558,-15.722
0.166,-67.189,-15.797,27.000,-45.000,-6434.000,-10271.000,-67.317,-15.768
0.167,-66.907,-15.841,27.000,-45.000,-6430.000,-10271.000,-67.096,-15.809
0.168,-66.661,-15.885,27.000,-45.000,-6426.000,-10271.000,-66.847,-15.853
0.169,-66.400,-15.942,27.000,-45.000,-6422.000,-10271.000,-66.582,-15.902
0.170,-66.198,-15.966,27.000,-45.000,-6419.000,-10271.000,-66.341,-15.948
0.171,-65.937,-16.010,27.000,-45.000,-6415.000,-10271.000,-66.115,-15.983
0.172,-65.749,-16.034,27.000,-45.000,-6412.000,-10271.000,-65.889,-16.015
0.173,-65.488,-16.092,27.000,-45.000,-6408.000,-10271.000,-65.665,-16.053
0.174,-65.228,-16.122,27.000,-45.000,-6404.000,-10271.000,-65.420,-16.097
0.175,-65.026,-16.179,27.000,-45.000,-6401.000,-10271.000,-65.170,-16.142
0.176,-64.779,-16.225,27.000,-45.000,-6397.000,-10271.000,-64.945,-16.190
0.177,-64.497,-16.261,27.000,-45.000,-6393.000,-10271.000,-64.702,-16.237
0.178,-64.316,-16.293,27.000,-45.000,-6390.000,-10271.000,-64.450,-16.272
0.179,-64.114,-16.331,27.000,-45.000,-6387.000,-10271.000,-64.244,-16.304
0.180,-63.911,-16.369,27.000,-45.000,-6384.000,-10271.000,-64.056,-16.341
0.181,-63.651,-16.412,27.000,-45.000,-6380.000,-10271.000,-63.837,-16.381
0.182,-63.470,-16.458,27.000,-45.000,-6377.000,-10271.000,-63.605,-16.425
0.183,-63.202,-16.480,27.000,-45.000,-6373.000,-10271.000,-63.381,-16.464
0.184,-62.942,-16.524,27.000,-45.000,-6369.000,-10271.000,-63.135,-16.496
0.185,-62.739,-16.568,27.000,-45.000,-6366.000,-10271.000,-62.883,-16.534
0.186,-62.479,-16.614,27.000,-45.000,-6362.000,-10271.000,-62.654,-16.581
0.187,-62.210,-16.650,27.000,-45.000,-6358.000,-10271.000,-62.407,-16.624
0.188,-62.095,-16.689,27.000,-45.000,-6356.000,-10271.000,-62.179,-16.662
0.189,-61.827,-16.719,27.000,-45.000,-6352.000,-10271.000,-61.997,-16.698
0.190,-61.632,-16.757,27.000,-45.000,-6349.000,-10271.000,-61.788,-16.731
0.191,-61.364,-16.801,27.000,-45.000,-6345.000,-10271.000,-61.548,-16.769
0.192,-61.104,-16.831,27.000,-45.000,-6341.000,-10271.000,-61.294,-16.809
0.193,-60.901,-16.869,27.000,-45.000,-6338.000,-10271.000,-61.045,-16.844
0.194,-60.720,-16.906,27.000,-45.000,-6335.000,-10271.000,-60.840,-16.879
0.195,-60.438,-16.950,27.000,-45.000,-6331.000,-10271.000,-60.635,-16.919
0.196,-60.315,-16.954,27.000,-45.000,-6329.000,-10271.000,-60.416,-16.951
0.197,-60.134,-16.978,27.000,-45.000,-6326.000,-10271.000,-60.243,-16.966
0.198,-59.932,-17.016,27.000,-45.000,-6323.000,-10271.000,-60.080,-16.987
0.199,-59.672,-17.060,27.000,-45.000,-6319.000,-10271.000,-59.861,-17.026
0.200,-59.469,-17.084,27.000,-45.000,-6316.000,-10271.000,-59.618,-17.067
0.201,-59.288,-17.144,27.000,-45.000,-6313.000,-10271.000,-59.408,-17.104
0.202,-59.085,-17.167,27.000,-45.000,-6310.000,-10271.000,-59.225,-17.146
0.203,-58.869,-17.191,27.000,-45.000,-6307.000,-10271.000,-59.026,-17.178
0.204,-58.688,-17.215,27.000,-45.000,-6304.000,-10271.000,-58.818,-17.199
0.205,-58.543,-17.233,27.000,-45.000,-6302.000,-10271.000,-58.641,-17.220
0.206,-58.406,-17.273,27.000,-45.000,-6300.000,-10271.000,-58.498,-17.246
0.207,-58.160,-17.303,27.000,-45.000,-6296.000,-10271.000,-58.334,-17.279
0.208,-57.957,-17.319,27.000,-45.000,-6293.000,-10271.000,-58.114,-17.309
0.209,-57.776,-17.365,27.000,-45.000,-6290.000,-10271.000,-57.899,-17.335
0.210,-57.494,-17.401,27.000,-45.000,-6286.000,-10271.000,-57.689,-17.371
0.211,-57.313,-17.432,27.000,-45.000,-6283.000,-10271.000,-57.454,-17.411
0.212,-57.097,-17.470,27.000,-45.000,-6280.000,-10271.000,-57.239,-17.445
0.213,-56.974,-17.488,27.000,-45.000,-6278.000,-10271.000,-57.063,-17.475
0.214,-56.793,-17.512,27.000,-45.000,-6275.000,-10271.000,-56.911,-17.498
0.215,-56.634,-17.516,27.000,-45.000,-6273.000,-10271.000,-56.753,-17.513
0.216,-56.453,-17.576,27.000,-45.000,-6270.000,-10271.000,-56.580,-17.536
0.217,-56.330,-17.580,27.000,-45.000,-6268.000,-10271.000,-56.419,-17.570
0.218,-56.127,-17.618,27.000,-45.000,-6265.000,-10271.000,-56.264,-17.597
0.219,-55.933,-17.628,27.000,-45.000,-6262.000,-10271.000,-56.080,-17.618
0.220,-55.809,-17.646,27.000,-45.000,-6260.000,-10271.000,-55.897,-17.635
0.221,-55.607,-17.684,27.000,-45.000,-6257.000,-10271.000,-55.740,-17.656
0.222,-55.470,-17.709,27.000,-45.000,-6255.000,-10271.000,-55.576,-17.688
0.223,-55.267,-17.733,27.000,-45.000,-6252.000,-10271.000,-55.404,-17.718
0.224,-55.144,-17.771,27.000,-45.000,-6250.000,-10271.000,-55.237,-17.745
0.225,-54.963,-17.775,27.000,-45.000,-6247.000,-10271.000,-55.082,-17.770
0.226,-54.804,-17.815,27.000,-45.000,-6245.000,-10271.000,-54.922,-17.791
0.227,-54.623,-17.839,27.000,-45.000,-6242.000,-10271.000,-54.750,-17.818
0.228,-54.421,-17.863,27.000,-45.000,-6239.000,-10271.000,-54.566,-17.847
0.229,-54.284,-17.881,27.000,-45.000,-6237.000,-10271.000,-54.383,-17.869
0.230,-54.103,-17.905,27.000,-45.000,-6234.000,-10271.000,-54.223,-17.888
0.231,-53.900,-17.929,27.000,-45.000,-6231.000,-10271.000,-54.048,-17.911
0.232,-53.763,-17.947,27.000,-45.000,-6229.000,-10271.000,-53.864,-17.934
0.233,-53.582,-17.992,27.000,-45.000,-6226.000,-10271.000,-53.701,-17.961
0.234,-53.437,-18.010,27.000,-45.000,-6224.000,-10271.000,-53.545,-17.994
0.235,-53.300,-18.028,27.000,-45.000,-6222.000,-10271.000,-53.394,-18.019
0.236,-53.199,-18.040,27.000,-45.000,-6220.000,-10271.000,-53.269,-18.032
0.237,-53.040,-18.058,27.000,-45.000,-6218.000,-10271.000,-53.149,-18.046
0.238,-52.982,-18.056,27.000,-45.000,-6217.000,-10271.000,-53.030,-18.057
0.239,-52.917,-18.076,27.000,-45.000,-6216.000,-10271.000,-52.952,-18.064
0.240,-52.780,-18.080,27.000,-45.000,-6214.000,-10271.000,-52.876,-18.075
0.241,-52.643,-18.120,27.000,-45.000,-6212.000,-10271.000,-52.750,-18.093
0.242,-52.440,-18.144,27.000,-45.000,-6209.000,-10271.000,-52.583,-18.123
0.243,-52.317,-18.162,27.000,-45.000,-6207.000,-10271.000,-52.410,-18.151
0.244,-52.122,-18.186,27.000,-45.000,-6205.000,-10271.000,-52.250,-18.170
0.245,-51.920,-18.210,27.000,-45.000,-6201.000,-10271.000,-52.070,-18.192
0.246,-51.818,-18.250,27.000,-45.000,-6199.000,-10271.000,-51.892,-18.221
0.247,-51.659,-18.267,27.000,-45.000,-6197.000,-10271.000,-51.758,-18.253
0.248,-51.536,-18.271,27.000,-45.000,-6195.000,-10271.000,-51.630,-18.271
0.249,-51.399,-18.276,27.000,-45.000,-6193.000,-10271.000,-51.494,-18.275
0.250,-51.276,-18.315,27.000,-45.000,-6191.000,-10271.000,-51.364,-18.287
0.251,-51.139,-18.319,27.000,-45.000,-6189.000,-10271.000,-51.234,-18.312
0.252,-51.016,-18.337,27.000,-45.000,-6187.000,-10271.000,-51.104,-18.329
0.253,-50.879,-18.377,27.000,-45.000,-6185.000,-10271.000,-50.974,-18.348
0.254,-50.821,-18.361,27.000,-45.000,-6184.000,-10271.000,-50.863,-18.369
0.255,-50.676,-18.365,27.000,-45.000,-6182.000,-10271.000,-50.769,-18.369
0.256,-50.539,-18.405,27.000,-45.000,-6180.000,-10271.000,-50.646,-18.375
