Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-9.062,-2.781,0.000,0.000,-5446.000,-10780.000,-8.614,-2.800
0.001,-9.257,-2.765,0.000,0.000,-5449.000,-10780.000,-9.055,-2.779
0.002,-9.452,-2.763,0.000,0.000,-5452.000,-10780.000,-9.367,-2.763
0.003,-9.633,-2.761,0.000,0.000,-5455.000,-10780.000,-9.516,-2.760
0.004,-9.748,-2.757,0.000,0.000,-5457.000,-10780.000,-9.659,-2.760
0.005,-9.950,-2.776,0.000,0.000,-5460.000,-10780.000,-9.813,-2.763
0.006,-10.088,-2.758,0.000,0.000,-5462.000,-10780.000,-9.981,-2.768
0.007,-10.203,-2.754,0.000,0.000,-5464.000,-10780.000,-10.128,-2.762
0.008,-10.384,-2.752,0.000,0.000,-5467.000,-10780.000,-10.260,-2.753
0.009,-10.521,-2.756,0.000,0.000,-5469.000,-10780.000,-10.415,-2.752
0.010,-10.693,-2.732,0.000,0.000,-5471.000,-10780.000,-10.576,-2.749
0.011,-10.817,-2.750,0.000,0.000,-5474.000,-10780.000,-10.727,-2.741
0.012,-11.033,-2.734,0.000,0.000,-5477.000,-10780.000,-10.885,-2.740
0.013,-11.206,-2.732,0.000,0.000,-5480.000,-10780.000,-11.073,-2.737
0.014,-11.329,-2.728,0.000,0.000,-5482.000,-10780.000,-11.247,-2.730
0.015,-11.466,-2.710,0.000,0.000,-5484.000,-10780.000,-11.377,-2.722
0.016,-11.661,-2.708,0.000,0.000,-5487.000,-10780.000,-11.521,-2.711
0.017,-11.762,-2.726,0.000,0.000,-5489.000,-10780.000,-11.682,-2.711
0.018,-11.899,-2.708,0.000,0.000,-5491.000,-10780.000,-11.814,-2.718
0.019,-12.015,-2.690,0.000,0.000,-5493.000,-10780.000,-11.930,-2.707
0.020,-12.217,-2.702,0.000,0.000,-5496.000,-10780.000,-12.075,-2.694
0.021,-12.354,-2.684,0.000,0.000,-5498.000,-10780.000,-12.247,-2.692
0.022,-12.470,-2.666,0.000,0.000,-5500.000,-10780.000,-12.396,-2.682
0.023,-12.650,-2.678,0.000,0.000,-5503.000,-10780.000,-12.527,-2.670
0.024,-12.787,-2.682,0.000,0.000,-5505.000,-10780.000,-12.681,-2.675
0.025,-12.982,-2.666,0.000,0.000,-5508.000,-10780.000,-12.849,-2.678
0.026,-13.163,-2.677,0.000,0.000,-5511.000,-10780.000,-13.030,-2.672
0.027,-13.278,-2.660,0.000,0.000,-5513.000,-10780.000,-13.198,-2.669
0.028,-13.401,-2.642,0.000,0.000,-5515.000,-10780.000,-13.323,-2.657
0.029,-13.538,-2.638,0.000,0.000,-5517.000,-10780.000,-13.440,-2.641
0.030,-13.676,-2.655,0.000,0.000,-5519.000,-10780.000,-13.575,-2.641
0.031,-13.834,-2.618,0.000,-30.000,-5522.000,-10780.000,-13.722,-2.642
0.032,-13.972,-2.635,0.000,-30.000,-5524.000,-10780.000,-13.873,-2.630
0.033,-14.109,-2.617,0.000,-30.000,-5526.000,-10780.000,-14.014,-2.624
0.034,-14.210,-2.613,0.000,-30.000,-5528.000,-10780.000,-14.139,-2.619
0.035,-14.347,-2.595,0.000,-30.000,-5530.000,-10780.000,-14.254,-2.608
0.036,-14.550,-2.615,0.000,-30.000,-5533.000,-10780.000,-14.402,-2.602
0.037,-14.665,-2.589,0.000,-30.000,-5535.000,-10780.000,-14.575,-2.603
0.038,-14.802,-2.593,0.000,-30.000,-5537.000,-10780.000,-14.716,-2.596
0.039,-14.925,-2.589,0.000,-30.000,-5539.000,-10780.000,-14.837,-2.589
0.040,-15.098,-2.573,0.000,-30.000,-5542.000,-10780.000,-14.976,-2.585
0.041,-15.235,-2.569,0.000,-30.000,-5544.000,-10780.000,-15.132,-2.574
0.042,-15.358,-2.587,0.000,-30.000,-5546.000,-10780.000,-15.276,-2.573
0.043,-15.438,-2.567,0.000,-30.000,-5547.000,-10780.000,-15.384,-2.578
0.044,-15.611,-2.551,0.000,-30.000,-5550.000,-10780.000,-15.493,-2.567
0.045,-15.734,-2.547,0.000,-30.000,-5552.000,-10780.000,-15.635,-2.550
0.046,-15.871,-2.565,0.000,-30.000,-5554.000,-10780.000,-15.779,-2.550
0.047,-15.972,-2.525,0.000,-30.000,-5556.000,-10780.000,-15.901,-2.551
0.048,-16.109,-2.529,0.000,-30.000,-5558.000,-10780.000,-16.016,-2.534
0.049,-16.246,-2.539,0.000,-30.000,-5560.000,-10780.000,-16.145,-2.527
0.050,-16.370,-2.543,0.000,-30.000,-5562.000,-10780.000,-16.282,-2.538
0.051,-16.485,-2.503,0.000,-30.000,-5564.000,-10780.000,-16.406,-2.533
0.052,-16.622,-2.507,0.000,-30.000,-5566.000,-10780.000,-16.526,-2.510
0.053,-16.745,-2.517,0.000,-30.000,-5568.000,-10780.000,-16.655,-2.504
0.054,-16.860,-2.499,0.000,-30.000,-5570.000,-10780.000,-16.780,-2.510
0.055,-16.983,-2.481,0.000,-30.000,-5572.000,-10780.000,-16.898,-2.498
0.056,-17.063,-2.483,0.000,-30.000,-5573.000,-10780.000,-17.005,-2.482
