Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.001,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.002,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.003,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.004,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.005,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.006,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.007,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.008,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.009,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.010,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.011,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.012,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.013,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.014,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.015,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.016,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.017,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.018,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.019,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.020,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.021,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.022,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.023,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.024,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.025,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.026,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.027,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.028,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.029,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.030,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.031,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.032,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.033,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.034,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.035,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.036,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.037,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.038,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.039,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.040,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.041,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.042,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
