Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-9.258,-74.238,0.000,-90.000,-5943.000,-8763.000,-9.446,-74.126
0.001,-8.557,-74.739,0.000,-90.000,-5938.000,-8748.000,-9.053,-74.387
0.002,-8.281,-74.938,0.000,-90.000,-5936.000,-8742.000,-8.529,-74.756
0.003,-8.040,-75.109,0.000,-90.000,-5934.000,-8737.000,-8.158,-75.024
0.004,-7.778,-75.266,0.000,-90.000,-5932.000,-8732.000,-7.950,-75.165
0.005,-7.515,-75.437,0.000,-90.000,-5930.000,-8727.000,-7.712,-75.312
0.006,-7.225,-75.636,0.000,-90.000,-5928.000,-8721.000,-7.433,-75.492
0.007,-6.963,-75.829,0.000,-90.000,-5926.000,-8716.000,-7.150,-75.690
0.008,-6.687,-76.014,0.000,-90.000,-5924.000,-8711.000,-6.878,-75.884
0.009,-6.410,-76.199,0.000,-90.000,-5922.000,-8705.000,-6.607,-76.069
0.010,-6.148,-76.334,0.000,-90.000,-5920.000,-8700.000,-6.334,-76.238
0.011,-5.894,-76.555,0.000,-90.000,-5918.000,-8694.000,-6.072,-76.404
0.012,-5.609,-76.712,0.000,-90.000,-5916.000,-8689.000,-5.809,-76.590
0.013,-5.319,-76.911,0.000,-90.000,-5914.000,-8683.000,-5.528,-76.777
0.014,-5.136,-77.062,0.000,-90.000,-5913.000,-8678.000,-5.267,-76.951
0.015,-4.874,-77.282,0.000,-90.000,-5911.000,-8673.000,-5.046,-77.131
0.016,-4.663,-77.447,0.000,-90.000,-5910.000,-8667.000,-4.822,-77.323
0.017,-4.401,-77.632,0.000,-90.000,-5908.000,-8662.000,-4.583,-77.508
0.018,-4.103,-77.803,0.000,-90.000,-5906.000,-8656.000,-4.318,-77.681
0.019,-3.914,-78.004,0.000,-90.000,-5905.000,-8650.000,-4.053,-77.863
0.020,-3.652,-78.175,0.000,-90.000,-5903.000,-8645.000,-3.823,-78.051
0.021,-3.340,-78.374,0.000,-90.000,-5901.000,-8639.000,-3.569,-78.237
