Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-72.138,42.549,-62.463,76.085,-6421.000,-11752.000,-72.146,42.377
0.001,-72.138,42.785,-62.463,76.085,-6421.000,-11758.000,-72.141,42.617
0.002,-72.124,42.994,-62.463,76.085,-6421.000,-11763.000,-72.132,42.847
0.003,-72.124,43.189,-62.463,76.085,-6421.000,-11767.000,-72.125,43.055
0.004,-72.110,43.342,-62.463,76.085,-6421.000,-11772.000,-72.118,43.235
0.005,-72.110,43.509,-62.463,76.085,-6421.000,-11776.000,-72.111,43.395
0.006,-72.110,43.620,-62.463,76.085,-6421.000,-11779.000,-72.108,43.539
0.007,-72.096,43.787,-62.463,76.085,-6421.000,-11783.000,-72.106,43.675
0.008,-72.096,43.912,-62.463,76.085,-6421.000,-11786.000,-72.098,43.817
0.009,-72.082,44.024,-62.463,76.085,-6421.000,-11789.000,-72.090,43.949
0.010,-72.082,44.149,-62.463,76.085,-6421.000,-11792.000,-72.083,44.063
0.011,-72.082,44.219,-62.463,76.085,-6421.000,-11794.000,-72.081,44.167
0.012,-72.082,44.344,-62.463,76.085,-6421.000,-11797.000,-72.082,44.261
0.013,-72.068,44.427,-62.463,76.085,-6421.000,-11799.000,-72.078,44.362
0.014,-72.068,44.497,-62.463,76.085,-6421.000,-11801.000,-72.070,44.452
0.015,-72.068,44.580,-62.463,76.085,-6421.000,-11803.000,-72.066,44.524
0.016,-72.068,44.664,-62.463,76.085,-6421.000,-11805.000,-72.068,44.602
0.017,-72.068,44.706,-62.463,76.085,-6421.000,-11806.000,-72.068,44.676
0.018,-72.054,44.775,-62.463,76.085,-6421.000,-11808.000,-72.064,44.731
0.019,-72.054,44.859,-62.463,76.085,-6421.000,-11810.000,-72.056,44.796
0.020,-72.054,44.942,-62.463,76.085,-6421.000,-11812.000,-72.053,44.880
0.021,-72.054,45.026,-62.463,76.085,-6421.000,-11814.000,-72.054,44.967
0.022,-72.040,45.095,-62.463,76.085,-6421.000,-11816.000,-72.050,45.046
0.023,-72.040,45.179,-62.463,76.085,-6421.000,-11818.000,-72.042,45.121
0.024,-72.040,45.262,-62.463,76.085,-6421.000,-11820.000,-72.039,45.201
0.025,-72.040,45.304,-62.463,76.085,-6421.000,-11821.000,-72.040,45.274
0.026,-72.040,45.374,-62.463,76.085,-6421.000,-11823.000,-72.041,45.330
0.027,-72.026,45.457,-62.463,76.085,-6421.000,-11825.000,-72.036,45.395
0.028,-72.026,45.541,108.393,-52.597,-6421.000,-11827.000,-72.028,45.479
0.029,-72.026,45.610,108.393,-52.597,-6421.000,-11829.000,-72.025,45.561
0.030,-72.026,45.652,108.393,-52.597,-6421.000,-11830.000,-72.026,45.624
0.031,-72.026,45.735,108.393,-52.597,-6421.000,-11832.000,-72.027,45.680
0.032,-72.012,45.777,108.393,-52.597,-6421.000,-11833.000,-72.022,45.742
0.033,-72.012,45.819,108.393,-52.597,-6421.000,-11834.000,-72.014,45.794
0.034,-72.012,45.888,108.393,-52.597,-6421.000,-11836.000,-72.011,45.840
0.035,-72.012,45.930,108.393,-52.597,-6421.000,-11837.000,-72.012,45.897
0.036,-72.012,45.972,108.393,-52.597,-6421.000,-11838.000,-72.013,45.946
0.037,-72.012,46.014,108.393,-52.597,-6421.000,-11839.000,-72.012,45.985
0.038,-71.999,46.097,108.393,-52.597,-6421.000,-11841.000,-72.008,46.038
0.039,-71.999,46.139,108.393,-52.597,-6421.000,-11842.000,-72.000,46.104
0.040,-71.999,46.181,108.393,-52.597,-6421.000,-11843.000,-71.997,46.156
0.041,-71.999,46.208,108.393,-52.597,-6421.000,-11844.000,-71.998,46.190
0.042,-71.999,46.250,108.393,-52.597,-6421.000,-11845.000,-71.999,46.222
0.043,-71.999,46.334,108.393,-52.597,-6421.000,-11847.000,-71.999,46.273
