Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,19.570,17.590,30.000,30.000,-4873.000,-11304.000,19.461,17.374
0.001,19.805,17.879,30.000,30.000,-4868.000,-11311.000,19.655,17.674
0.002,19.880,18.183,30.000,30.000,-4865.000,-11319.000,19.817,17.970
0.003,20.071,18.491,30.000,30.000,-4860.000,-11326.000,19.953,18.271
0.004,20.269,18.793,30.000,30.000,-4855.000,-11334.000,20.117,18.578
0.005,20.482,19.081,30.000,30.000,-4850.000,-11341.000,20.328,18.878
0.006,20.673,19.389,30.000,30.000,-4845.000,-11349.000,20.538,19.173
0.007,20.828,19.691,30.000,30.000,-4841.000,-11356.000,20.721,19.475
0.008,20.961,19.953,30.000,30.000,-4837.000,-11363.000,20.871,19.768
0.009,21.209,20.241,30.000,30.000,-4832.000,-11370.000,21.035,20.043
0.010,21.342,20.507,30.000,30.000,-4828.000,-11377.000,21.233,20.316
0.011,21.533,20.807,30.000,30.000,-4823.000,-11384.000,21.411,20.597
0.012,21.767,21.095,30.000,30.000,-4818.000,-11391.000,21.597,20.888
0.013,21.914,21.360,30.000,30.000,-4814.000,-11398.000,21.802,21.174
0.014,22.047,21.624,30.000,30.000,-4810.000,-11405.000,21.964,21.441
0.015,22.273,21.926,30.000,30.000,-4805.000,-11411.000,22.116,21.712
0.016,22.464,22.186,30.000,30.000,-4801.000,-11418.000,22.316,21.997
0.017,22.691,22.453,30.000,30.000,-4795.000,-11425.000,22.534,22.269
0.018,22.903,22.741,30.000,30.000,-4790.000,-11432.000,22.751,22.537
0.019,23.050,23.001,30.000,30.000,-4786.000,-11438.000,22.947,22.813
0.020,23.219,23.285,30.000,30.000,-4782.000,-11445.000,23.108,23.087
0.021,23.410,23.565,30.000,30.000,-4777.000,-11452.000,23.272,23.365
0.022,23.636,23.790,30.000,30.000,-4772.000,-11458.000,23.472,23.631
0.023,23.827,24.092,30.000,30.000,-4767.000,-11465.000,23.688,23.885
0.024,24.067,24.338,30.000,30.000,-4763.000,-11471.000,23.902,24.154
0.025,24.200,24.616,30.000,30.000,-4758.000,-11478.000,24.101,24.425
0.026,24.369,24.861,30.000,30.000,-4754.000,-11484.000,24.262,24.686
0.027,24.595,25.121,30.000,30.000,-4749.000,-11490.000,24.432,24.940
0.028,24.756,25.343,30.000,30.000,-4745.000,-11496.000,24.633,25.184
0.029,25.018,25.606,30.000,30.000,-4739.000,-11502.000,24.842,25.424
0.030,25.245,25.866,30.000,30.000,-4734.000,-11508.000,25.074,25.677
0.031,25.392,26.110,30.000,30.000,-4730.000,-11514.000,25.291,25.937
0.032,25.561,26.369,30.000,30.000,-4726.000,-11520.000,25.453,26.189
0.033,25.722,26.591,30.000,30.000,-4722.000,-11526.000,25.605,26.432
0.034,25.940,26.810,30.000,30.000,-4717.000,-11531.000,25.785,26.659
0.035,26.167,27.070,30.000,30.000,-4712.000,-11537.000,26.000,26.887
0.036,26.393,27.308,30.000,30.000,-4707.000,-11543.000,26.232,27.134
0.037,26.554,27.525,-90.000,30.000,-4703.000,-11548.000,26.441,27.374
0.038,26.780,27.771,-90.000,30.000,-4698.000,-11554.000,26.628,27.601
0.039,26.897,27.972,-90.000,30.000,-4695.000,-11559.000,26.806,27.826
0.040,27.058,28.188,-90.000,30.000,-4691.000,-11564.000,26.956,28.040
0.041,27.299,28.385,-90.000,30.000,-4686.000,-11569.000,27.125,28.245
0.042,27.474,28.562,-90.000,30.000,-4682.000,-11573.000,27.338,28.438
0.043,27.706,28.709,-90.000,30.000,-4677.000,-11576.000,27.550,28.607
0.044,27.917,28.842,-90.000,30.000,-4673.000,-11579.000,27.763,28.751
