Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,137.434,-53.168,27.000,-45.000,-3983.000,-8726.000,137.382,-53.102
0.001,137.591,-53.723,27.000,-45.000,-3988.000,-8709.000,137.478,-53.338
0.002,137.716,-53.806,27.000,-45.000,-3988.000,-8705.000,137.618,-53.692
0.003,137.770,-53.934,27.000,-45.000,-3989.000,-8701.000,137.736,-53.900
0.004,137.824,-54.047,27.000,-45.000,-3990.000,-8697.000,137.796,-53.971
0.005,137.871,-54.132,27.000,-45.000,-3991.000,-8694.000,137.837,-54.064
0.006,137.925,-54.260,27.000,-45.000,-3992.000,-8690.000,137.886,-54.172
0.007,137.937,-54.367,27.000,-45.000,-3993.000,-8687.000,137.928,-54.287
0.008,137.963,-54.452,27.000,-45.000,-3994.000,-8684.000,137.950,-54.394
0.009,138.019,-54.522,27.000,-45.000,-3994.000,-8682.000,137.978,-54.476
0.010,138.031,-54.593,27.000,-45.000,-3995.000,-8679.000,138.018,-54.544
0.011,138.051,-54.651,27.000,-45.000,-3996.000,-8677.000,138.042,-54.609
0.012,138.148,-54.734,27.000,-45.000,-3996.000,-8674.000,138.079,-54.677
0.013,138.146,-54.828,27.000,-45.000,-3997.000,-8672.000,138.137,-54.759
0.014,138.202,-54.864,27.000,-45.000,-3997.000,-8670.000,138.174,-54.837
0.015,138.186,-54.905,27.000,-45.000,-3998.000,-8668.000,138.192,-54.883
0.016,138.255,-54.961,27.000,-45.000,-3998.000,-8666.000,138.213,-54.921
0.017,138.212,-55.027,27.000,-45.000,-3999.000,-8665.000,138.233,-54.977
0.018,138.281,-55.096,27.000,-45.000,-3999.000,-8663.000,138.245,-55.046
0.019,138.337,-55.124,27.000,-45.000,-3999.000,-8661.000,138.285,-55.104
0.020,138.321,-55.182,27.000,-45.000,-4000.000,-8659.000,138.332,-55.146
0.021,138.391,-55.237,27.000,-45.000,-4000.000,-8657.000,138.352,-55.194
0.022,138.369,-55.281,27.000,-45.000,-4001.000,-8656.000,138.374,-55.249
0.023,138.438,-55.337,27.000,-45.000,-4001.000,-8654.000,138.398,-55.299
0.024,138.494,-55.365,27.000,-45.000,-4001.000,-8652.000,138.445,-55.343
0.025,138.522,-55.392,27.000,-45.000,-4001.000,-8651.000,138.502,-55.376
0.026,138.478,-55.436,27.000,-45.000,-4002.000,-8650.000,138.514,-55.405
