Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-43.269,48.238,-62.463,76.085,-5894.000,-12028.000,-43.079,48.148
0.001,-43.510,48.321,-62.463,76.085,-5898.000,-12030.000,-43.337,48.260
0.002,-43.706,48.449,-62.463,76.085,-5902.000,-12032.000,-43.571,48.364
0.003,-43.917,48.554,-62.463,76.085,-5906.000,-12034.000,-43.774,48.474
0.004,-44.157,48.660,-62.463,76.085,-5910.000,-12036.000,-43.985,48.587
0.005,-44.310,48.765,-62.463,76.085,-5913.000,-12038.000,-44.197,48.691
0.006,-44.529,48.928,-62.463,76.085,-5917.000,-12041.000,-44.385,48.812
0.007,-44.725,49.034,-62.463,76.085,-5921.000,-12043.000,-44.579,48.952
0.008,-44.966,49.139,-62.463,76.085,-5925.000,-12045.000,-44.796,49.072
0.009,-45.162,49.245,-62.463,76.085,-5928.000,-12047.000,-45.019,49.171
0.010,-45.337,49.352,-62.463,76.085,-5932.000,-12049.000,-45.219,49.275
0.011,-45.490,49.473,-62.463,76.085,-5935.000,-12051.000,-45.385,49.387
0.012,-45.643,49.559,-62.463,76.085,-5938.000,-12053.000,-45.537,49.497
0.013,-45.818,49.644,-62.463,76.085,-5941.000,-12055.000,-45.694,49.588
0.014,-46.036,49.772,-62.463,76.085,-5945.000,-12057.000,-45.879,49.682
0.015,-46.233,49.877,-62.463,76.085,-5949.000,-12059.000,-46.089,49.797
0.016,-46.473,49.983,-62.463,76.085,-5953.000,-12061.000,-46.306,49.911
0.017,-46.604,50.104,-62.463,76.085,-5956.000,-12063.000,-46.507,50.019
0.018,-46.845,50.209,-62.463,76.085,-5960.000,-12065.000,-46.687,50.133
0.019,-46.998,50.317,-62.463,76.085,-5963.000,-12067.000,-46.877,50.243
0.020,-47.151,50.402,-62.463,76.085,-5966.000,-12069.000,-47.051,50.342
0.021,-47.325,50.524,-62.463,76.085,-5969.000,-12071.000,-47.204,50.440
0.022,-47.544,50.629,-62.463,76.085,-5972.000,-12073.000,-47.385,50.550
0.023,-47.697,50.737,-62.463,76.085,-5976.000,-12075.000,-47.583,50.662
0.024,-47.915,50.842,-62.463,76.085,-5980.000,-12077.000,-47.770,50.768
0.025,-48.090,50.964,-62.463,76.085,-5983.000,-12079.000,-47.960,50.878
0.026,-48.229,51.113,-62.463,76.085,-5986.000,-12081.000,-48.135,51.005
0.027,-48.382,51.198,-62.463,76.085,-5989.000,-12084.000,-48.280,51.134
0.028,-48.535,51.306,108.393,-52.597,-5992.000,-12086.000,-48.425,51.238
0.029,-48.710,51.427,108.393,-52.597,-5995.000,-12088.000,-48.585,51.339
0.030,-48.819,51.556,108.393,-52.597,-5997.000,-12091.000,-48.740,51.462
0.031,-48.958,51.678,108.393,-52.597,-6000.000,-12093.000,-48.868,51.591
0.032,-49.133,51.805,108.393,-52.597,-6003.000,-12096.000,-49.006,51.716
0.033,-49.352,51.932,108.393,-52.597,-6007.000,-12098.000,-49.191,51.842
0.034,-49.491,52.060,108.393,-52.597,-6010.000,-12101.000,-49.388,51.969
0.035,-49.622,52.147,108.393,-52.597,-6012.000,-12103.000,-49.540,52.085
