Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.001,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.002,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.003,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.004,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.005,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.006,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.007,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.008,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.009,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.010,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.011,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.012,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.013,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.014,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.015,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.016,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.017,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.018,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.019,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.020,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
0.021,108.462,-23.833,-67.500,-7.500,-3947.000,-9795.000,108.462,-23.833
