Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-46.656,46.784,-62.463,76.085,-5957.000,-11979.000,-46.596,46.698
0.001,-46.779,46.872,-62.463,76.085,-5959.000,-11981.000,-46.695,46.806
0.002,-46.888,46.951,-62.463,76.085,-5961.000,-11983.000,-46.807,46.899
0.003,-46.954,47.041,-62.463,76.085,-5962.000,-11985.000,-46.909,46.979
0.004,-47.041,47.142,-62.463,76.085,-5964.000,-11987.000,-46.986,47.068
0.005,-47.151,47.230,-62.463,76.085,-5966.000,-11989.000,-47.071,47.166
0.006,-47.216,47.333,-62.463,76.085,-5967.000,-11991.000,-47.166,47.262
0.007,-47.325,47.421,-62.463,76.085,-5969.000,-11993.000,-47.254,47.357
0.008,-47.369,47.482,-62.463,76.085,-5970.000,-11994.000,-47.334,47.440
0.009,-47.478,47.570,-62.463,76.085,-5972.000,-11996.000,-47.408,47.511
0.010,-47.544,47.609,-62.463,76.085,-5973.000,-11997.000,-47.490,47.578
0.011,-47.588,47.671,-62.463,76.085,-5974.000,-11998.000,-47.561,47.633
0.012,-47.653,47.697,-62.463,76.085,-5975.000,-11999.000,-47.611,47.677
0.013,-47.741,47.779,-62.463,76.085,-5977.000,-12000.000,-47.675,47.724
0.014,-47.850,47.838,-62.463,76.085,-5979.000,-12001.000,-47.769,47.790
0.015,-47.915,47.864,-62.463,76.085,-5980.000,-12002.000,-47.867,47.848
0.016,-47.981,47.926,-62.463,76.085,-5981.000,-12003.000,-47.940,47.887
0.017,-48.090,47.985,-62.463,76.085,-5983.000,-12004.000,-48.013,47.939
0.018,-48.178,48.031,-62.463,76.085,-5985.000,-12005.000,-48.110,47.998
0.019,-48.243,48.093,-62.463,76.085,-5986.000,-12006.000,-48.199,48.052
0.020,-48.352,48.139,-62.463,76.085,-5988.000,-12007.000,-48.279,48.104
0.021,-48.396,48.178,-62.463,76.085,-5989.000,-12008.000,-48.359,48.152
0.022,-48.462,48.240,-62.463,76.085,-5990.000,-12009.000,-48.423,48.198
0.023,-48.549,48.286,-62.463,76.085,-5992.000,-12010.000,-48.486,48.251
0.024,-48.615,48.348,-62.463,76.085,-5993.000,-12011.000,-48.564,48.306
0.025,-48.724,48.393,108.393,-52.597,-5995.000,-12012.000,-48.650,48.360
0.026,-48.789,48.433,108.393,-52.597,-5996.000,-12013.000,-48.738,48.407
0.027,-48.899,48.493,108.393,-52.597,-5998.000,-12014.000,-48.826,48.452
0.028,-48.942,48.541,108.393,-52.597,-5999.000,-12015.000,-48.907,48.504
0.029,-49.052,48.600,108.393,-52.597,-6001.000,-12016.000,-48.982,48.559
0.030,-49.095,48.662,108.393,-52.597,-6002.000,-12017.000,-49.057,48.617
0.031,-49.226,48.708,108.393,-52.597,-6004.000,-12018.000,-49.140,48.675
0.032,-49.270,48.747,108.393,-52.597,-6005.000,-12019.000,-49.230,48.721
0.033,-49.314,48.809,108.393,-52.597,-6006.000,-12020.000,-49.292,48.766
0.034,-49.379,48.899,108.393,-52.597,-6007.000,-12022.000,-49.335,48.832
0.035,-49.423,48.938,108.393,-52.597,-6008.000,-12023.000,-49.388,48.907
0.036,-49.532,48.998,108.393,-52.597,-6010.000,-12024.000,-49.457,48.962
0.037,-49.598,49.046,108.393,-52.597,-6011.000,-12025.000,-49.544,49.010
0.038,-49.663,49.086,108.393,-52.597,-6012.000,-12026.000,-49.622,49.058
0.039,-49.685,49.147,108.393,-52.597,-6013.000,-12027.000,-49.671,49.105
