Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,121.010,-111.308,27.000,-45.000,-4923.000,-7041.000,121.605,-111.149
0.001,120.781,-111.362,27.000,-45.000,-4926.000,-7041.000,121.005,-111.307
0.002,120.611,-111.407,27.000,-45.000,-4928.000,-7041.000,120.657,-111.396
0.003,120.360,-111.469,27.000,-45.000,-4931.000,-7041.000,120.520,-111.429
0.004,120.132,-111.522,27.000,-45.000,-4934.000,-7041.000,120.316,-111.479
0.005,119.867,-111.598,27.000,-45.000,-4937.000,-7041.000,120.055,-111.545
0.006,119.639,-111.651,27.000,-45.000,-4940.000,-7041.000,119.801,-111.612
0.007,119.303,-111.743,27.000,-45.000,-4944.000,-7041.000,119.536,-111.681
0.008,119.075,-111.796,27.000,-45.000,-4947.000,-7041.000,119.249,-111.754
0.009,118.810,-111.858,27.000,-45.000,-4950.000,-7041.000,118.985,-111.818
0.010,118.568,-111.911,27.000,-45.000,-4953.000,-7041.000,118.741,-111.873
0.011,118.318,-111.987,27.000,-45.000,-4956.000,-7041.000,118.494,-111.934
0.012,118.139,-112.032,27.000,-45.000,-4958.000,-7041.000,118.266,-111.998
0.013,117.910,-112.086,27.000,-45.000,-4961.000,-7041.000,118.063,-112.052
0.014,117.668,-112.148,27.000,-45.000,-4964.000,-7041.000,117.845,-112.104
0.015,117.403,-112.223,27.000,-45.000,-4967.000,-7041.000,117.593,-112.168
0.016,117.175,-112.277,27.000,-45.000,-4970.000,-7041.000,117.338,-112.237
0.017,116.925,-112.338,27.000,-45.000,-4973.000,-7041.000,117.097,-112.298
0.018,116.696,-112.392,27.000,-45.000,-4976.000,-7041.000,116.860,-112.353
0.019,116.432,-112.467,27.000,-45.000,-4979.000,-7041.000,116.617,-112.414
0.020,116.189,-112.507,27.000,-45.000,-4982.000,-7041.000,116.365,-112.476
0.021,115.939,-112.582,27.000,-45.000,-4985.000,-7041.000,116.114,-112.533
0.022,115.689,-112.658,27.000,-45.000,-4988.000,-7041.000,115.866,-112.600
0.023,115.460,-112.711,27.000,-45.000,-4991.000,-7041.000,115.622,-112.673
0.024,115.196,-112.773,27.000,-45.000,-4994.000,-7041.000,115.380,-112.733
0.025,114.860,-112.856,27.000,-45.000,-4998.000,-7041.000,115.102,-112.796
0.026,114.631,-112.896,27.000,-45.000,-5001.000,-7041.000,114.802,-112.865
0.027,114.296,-112.965,27.000,-45.000,-5005.000,-7041.000,114.519,-112.922
0.028,114.031,-113.041,27.000,-45.000,-5008.000,-7041.000,114.230,-112.984
0.029,113.803,-113.094,27.000,-45.000,-5011.000,-7041.000,113.958,-113.055
0.030,113.624,-113.140,27.000,-45.000,-5013.000,-7041.000,113.744,-113.111
0.031,113.354,-113.188,27.000,-45.000,-5016.000,-7042.000,113.540,-113.155
0.032,113.103,-113.241,27.000,-45.000,-5019.000,-7042.000,113.293,-113.203
0.033,112.833,-113.275,27.000,-45.000,-5022.000,-7043.000,113.023,-113.250
0.034,112.541,-113.315,27.000,-45.000,-5025.000,-7044.000,112.748,-113.289
0.035,112.221,-113.348,27.000,-45.000,-5028.000,-7046.000,112.450,-113.324
0.036,111.838,-113.362,27.000,-45.000,-5031.000,-7048.000,112.112,-113.353
0.037,111.589,-113.380,27.000,-45.000,-5034.000,-7050.000,111.772,-113.370
0.038,111.200,-113.350,27.000,-45.000,-5037.000,-7053.000,111.458,-113.371
0.039,110.832,-113.306,27.000,-45.000,-5040.000,-7058.000,111.108,-113.342
0.040,110.508,-113.254,27.000,-45.000,-5042.000,-7063.000,110.737,-113.293
0.041,110.077,-113.219,27.000,-45.000,-5045.000,-7068.000,110.374,-113.244
0.042,109.681,-113.161,27.000,-45.000,-5048.000,-7073.000,109.974,-113.199
0.043,109.087,-113.113,27.000,-45.000,-5052.000,-7080.000,109.504,-113.149
0.044,108.536,-113.029,27.000,-45.000,-5056.000,-7087.000,108.948,-113.088
0.045,108.008,-112.916,27.000,-45.000,-5059.000,-7095.000,108.377,-113.000
0.046,107.473,-112.775,27.000,-45.000,-5062.000,-7104.000,107.845,-112.878
0.047,106.917,-112.655,27.000,-45.000,-5065.000,-7112.000,107.312,-112.742
0.048,106.318,-112.522,27.000,-45.000,-5068.000,-7123.000,106.745,-112.613
0.049,105.827,-112.337,27.000,-45.000,-5070.000,-7133.000,106.179,-112.469
0.050,105.245,-112.118,27.000,-45.000,-5072.000,-7145.000,105.643,-112.280
0.051,104.591,-111.907,27.000,-45.000,-5075.000,-7157.000,105.064,-112.060
0.052,104.024,-111.675,27.000,-45.000,-5077.000,-7170.000,104.436,-111.837
0.053,103.329,-111.450,27.000,-45.000,-5080.000,-7183.000,103.808,-111.611
0.054,102.506,-111.186,27.000,-45.000,-5084.000,-7197.000,103.101,-111.372
0.055,101.854,-110.911,27.000,-45.000,-5086.000,-7212.000,102.332,-111.110
0.056,100.989,-110.668,27.000,-45.000,-5090.000,-7228.000,101.578,-110.841
0.057,100.260,-110.388,27.000,-45.000,-5093.000,-7243.000,100.798,-110.582
0.058,99.481,-110.080,27.000,-45.000,-5096.000,-7259.000,100.019,-110.302
0.059,98.781,-109.742,27.000,-45.000,-5098.000,-7275.000,99.278,-109.985
0.060,97.902,-109.457,27.000,-45.000,-5102.000,-7292.000,98.516,-109.661
0.061,97.075,-109.094,27.000,-45.000,-5105.000,-7310.000,97.681,-109.344
0.062,96.227,-108.751,27.000,-45.000,-5108.000,-7328.000,96.822,-109.002
0.063,95.306,-108.417,27.000,-45.000,-5112.000,-7346.000,95.956,-108.652
0.064,94.472,-108.053,27.000,-45.000,-5115.000,-7364.000,95.071,-108.308
0.065,93.637,-107.698,27.000,-45.000,-5118.000,-7381.000,94.217,-107.953
0.066,92.852,-107.361,27.000,-45.000,-5121.000,-7399.000,93.405,-107.599
