Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.001,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.002,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.003,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.004,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.005,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.006,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.007,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.008,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.009,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.010,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.011,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.012,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.013,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.014,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.015,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.016,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.017,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.018,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.019,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.020,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.021,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.022,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.023,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.024,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.025,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.026,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,57.978,-33.586
0.027,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.012,-33.577
0.028,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.026,-33.573
0.029,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.020,-33.575
0.030,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.018,-33.576
0.031,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.032,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.033,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.034,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.035,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.036,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.037,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.038,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.039,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.040,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.041,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.042,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.043,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.040,-33.575
0.044,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.082,-33.573
0.045,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.099,-33.573
0.046,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.092,-33.573
0.047,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.089,-33.573
0.048,58.091,-33.573,27.000,-45.000,-4681.000,-9826.000,58.090,-33.573
0.049,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.070,-33.574
0.050,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.028,-33.575
0.051,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.010,-33.575
0.052,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.018,-33.575
0.053,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.021,-33.575
0.054,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.055,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.056,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.057,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.058,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.059,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.060,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.061,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.062,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.063,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.064,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.065,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.066,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.067,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.068,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.069,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.070,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.071,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.072,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.073,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.074,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.075,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.076,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.077,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.078,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.079,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.080,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.081,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.082,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.083,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.084,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.085,58.019,-33.575,27.000,-45.000,-4682.000,-9826.000,58.019,-33.575
0.086,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,58.002,-33.580
0.087,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.969,-33.589
0.088,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.955,-33.593
0.089,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.960,-33.591
0.090,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.963,-33.591
0.091,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.092,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.961,-33.591
0.093,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.094,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.095,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.096,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.097,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.098,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.099,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.100,57.962,-33.591,27.000,-45.000,-4683.000,-9826.000,57.962,-33.591
0.101,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.941,-33.592
0.102,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.899,-33.593
0.103,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.881,-33.593
0.104,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.889,-33.593
0.105,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.892,-33.593
0.106,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.107,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.108,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.109,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.110,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.111,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.112,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.113,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.114,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.115,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.116,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.117,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.118,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.119,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.120,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.121,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.122,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.123,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.124,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.125,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.126,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.127,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.128,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.129,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.130,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.131,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.132,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.133,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.134,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.135,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.136,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.137,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.138,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.139,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.140,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.141,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.142,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.143,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.144,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.145,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.146,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.147,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.148,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.149,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.150,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.151,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.152,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.153,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.154,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.155,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.156,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.157,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.158,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.159,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.160,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.161,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.162,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.163,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.164,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.165,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.166,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.167,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.168,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.169,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.170,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.171,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.172,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.173,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.174,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.175,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.176,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.177,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
0.178,57.890,-33.593,27.000,-45.000,-4684.000,-9826.000,57.890,-33.593
