Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-55.462,41.244,-62.463,76.085,-6119.000,-11804.000,-55.460,41.179
0.001,-55.462,41.313,-62.463,76.085,-6119.000,-11806.000,-55.462,41.268
0.002,-55.462,41.397,-62.463,76.085,-6119.000,-11808.000,-55.462,41.340
0.003,-55.462,41.522,-62.463,76.085,-6119.000,-11811.000,-55.462,41.431
0.004,-55.462,41.591,-62.463,76.085,-6119.000,-11813.000,-55.462,41.537
0.005,-55.527,41.695,-62.463,76.085,-6120.000,-11815.000,-55.481,41.629
0.006,-55.541,41.806,-62.463,76.085,-6120.000,-11818.000,-55.523,41.724
0.007,-55.541,41.890,-62.463,76.085,-6120.000,-11820.000,-55.548,41.828
0.008,-55.541,41.973,-62.463,76.085,-6120.000,-11822.000,-55.544,41.918
0.009,-55.541,42.015,-62.463,76.085,-6120.000,-11823.000,-55.540,41.986
0.010,-55.541,42.084,-62.463,76.085,-6120.000,-11825.000,-55.541,42.040
0.011,-55.541,42.126,-62.463,76.085,-6120.000,-11826.000,-55.541,42.093
0.012,-55.585,42.166,-62.463,76.085,-6121.000,-11827.000,-55.554,42.140
0.013,-55.585,42.250,-62.463,76.085,-6121.000,-11829.000,-55.580,42.191
0.014,-55.585,42.291,-62.463,76.085,-6121.000,-11830.000,-55.590,42.256
0.015,-55.585,42.319,-62.463,76.085,-6121.000,-11831.000,-55.586,42.304
0.016,-55.585,42.361,-62.463,76.085,-6121.000,-11832.000,-55.584,42.334
0.017,-55.629,42.444,-62.463,76.085,-6122.000,-11833.000,-55.598,42.383
0.018,-55.629,42.444,-62.463,76.085,-6122.000,-11833.000,-55.624,42.439
0.019,-55.629,42.486,-62.463,76.085,-6122.000,-11834.000,-55.634,42.467
0.020,-55.629,42.528,-62.463,76.085,-6122.000,-11835.000,-55.630,42.494
0.021,-55.629,42.570,-62.463,76.085,-6122.000,-11836.000,-55.628,42.538
0.022,-55.694,42.595,-62.463,76.085,-6123.000,-11837.000,-55.648,42.578
0.023,-55.694,42.637,-62.463,76.085,-6123.000,-11838.000,-55.686,42.610
0.024,-55.694,42.637,108.393,-52.597,-6123.000,-11838.000,-55.702,42.635
0.025,-55.694,42.679,108.393,-52.597,-6123.000,-11839.000,-55.696,42.654
0.026,-55.738,42.741,108.393,-52.597,-6124.000,-11840.000,-55.706,42.692
0.027,-55.738,42.782,108.393,-52.597,-6124.000,-11841.000,-55.732,42.750
0.028,-55.738,42.810,108.393,-52.597,-6124.000,-11842.000,-55.743,42.794
0.029,-55.738,42.852,108.393,-52.597,-6124.000,-11843.000,-55.739,42.825
0.030,-55.738,42.894,108.393,-52.597,-6124.000,-11844.000,-55.737,42.862
0.031,-55.803,42.933,108.393,-52.597,-6125.000,-11845.000,-55.757,42.905
0.032,-55.803,42.975,108.393,-52.597,-6125.000,-11846.000,-55.796,42.946
0.033,-55.803,43.017,108.393,-52.597,-6125.000,-11846.000,-55.811,42.987
0.034,-55.803,43.059,108.393,-52.597,-6125.000,-11848.000,-55.805,43.029
0.035,-55.803,43.087,108.393,-52.597,-6125.000,-11849.000,-55.802,43.067
0.036,-55.869,43.148,108.393,-52.597,-6126.000,-11850.000,-55.822,43.106
0.037,-55.869,43.190,108.393,-52.597,-6126.000,-11851.000,-55.861,43.156
0.038,-55.869,43.232,108.393,-52.597,-6126.000,-11852.000,-55.877,43.204
0.039,-55.869,43.273,108.393,-52.597,-6126.000,-11853.000,-55.870,43.245
0.040,-55.869,43.315,108.393,-52.597,-6126.000,-11854.000,-55.868,43.285
0.041,-55.869,43.343,108.393,-52.597,-6126.000,-11855.000,-55.869,43.323
0.042,-55.913,43.383,108.393,-52.597,-6127.000,-11856.000,-55.882,43.356
0.043,-55.913,43.425,108.393,-52.597,-6127.000,-11857.000,-55.907,43.394
0.044,-55.913,43.466,108.393,-52.597,-6127.000,-11858.000,-55.918,43.436
0.045,-55.978,43.528,108.393,-52.597,-6128.000,-11859.000,-55.933,43.485
0.046,-55.978,43.556,108.393,-52.597,-6128.000,-11860.000,-55.969,43.534
0.047,-55.978,43.598,108.393,-52.597,-6128.000,-11861.000,-55.986,43.572
0.048,-55.978,43.639,108.393,-52.597,-6128.000,-11862.000,-55.980,43.608
0.049,-55.978,43.681,108.393,-52.597,-6128.000,-11863.000,-55.977,43.651
0.050,-55.978,43.723,108.393,-52.597,-6128.000,-11864.000,-55.978,43.693
0.051,-56.022,43.784,108.393,-52.597,-6129.000,-11865.000,-55.991,43.741
0.052,-56.022,43.812,108.393,-52.597,-6129.000,-11866.000,-56.017,43.790
0.053,-56.022,43.854,108.393,-52.597,-6129.000,-11867.000,-56.027,43.829
0.054,-56.022,43.896,108.393,-52.597,-6129.000,-11868.000,-56.023,43.865
0.055,-56.022,43.896,108.393,-52.597,-6129.000,-11868.000,-56.021,43.895
0.056,-56.022,43.937,108.393,-52.597,-6129.000,-11869.000,-56.022,43.913
0.057,-56.022,43.979,108.393,-52.597,-6129.000,-11870.000,-56.022,43.945
0.058,-56.022,43.979,108.393,-52.597,-6129.000,-11870.000,-56.022,43.978
0.059,-56.022,44.007,108.393,-52.597,-6129.000,-11871.000,-56.022,43.993
0.060,-56.022,44.007,108.393,-52.597,-6129.000,-11871.000,-56.022,44.004
0.061,-56.022,44.001,108.393,-52.597,-6129.000,-11871.000,-56.022,44.008
0.062,-55.978,44.001,108.393,-52.597,-6128.000,-11871.000,-56.009,44.002
0.063,-55.869,43.983,108.393,-52.597,-6126.000,-11871.000,-55.952,43.995
0.064,-55.803,43.922,108.393,-52.597,-6125.000,-11870.000,-55.858,43.967
0.065,-55.738,43.937,108.393,-52.597,-6124.000,-11870.000,-55.778,43.932
0.066,-55.694,43.876,108.393,-52.597,-6123.000,-11869.000,-55.724,43.910
0.067,-55.585,43.794,108.393,-52.597,-6121.000,-11868.000,-55.661,43.860
0.068,-55.476,43.707,108.393,-52.597,-6119.000,-11866.000,-55.561,43.773
0.069,-55.366,43.647,108.393,-52.597,-6117.000,-11865.000,-55.444,43.688
0.070,-55.257,43.559,108.393,-52.597,-6115.000,-11863.000,-55.333,43.617
0.071,-55.214,43.456,108.393,-52.597,-6114.000,-11861.000,-55.244,43.533
0.072,-55.148,43.388,108.393,-52.597,-6113.000,-11859.000,-55.187,43.439
0.073,-55.104,43.223,108.393,-52.597,-6112.000,-11856.000,-55.138,43.335
0.074,-54.929,43.136,108.393,-52.597,-6110.000,-11854.000,-55.052,43.209
0.075,-54.820,43.007,108.393,-52.597,-6107.000,-11851.000,-54.913,43.089
0.076,-54.689,42.863,108.393,-52.597,-6105.000,-11848.000,-54.774,42.968
0.077,-54.536,42.714,108.393,-52.597,-6102.000,-11845.000,-54.644,42.823
0.078,-54.318,42.525,108.393,-52.597,-6098.000,-11841.000,-54.476,42.659
0.079,-54.085,42.314,108.393,-52.597,-6094.000,-11837.000,-54.258,42.468
0.080,-53.910,42.124,108.393,-52.597,-6091.000,-11833.000,-54.035,42.261
0.081,-53.757,41.933,108.393,-52.597,-6088.000,-11829.000,-53.857,42.064
0.082,-53.634,41.720,108.393,-52.597,-6086.000,-11824.000,-53.719,41.870
0.083,-53.525,41.549,108.393,-52.597,-6084.000,-11820.000,-53.600,41.673
0.084,-53.438,41.336,108.393,-52.597,-6082.000,-11815.000,-53.498,41.482
0.085,-53.249,41.103,108.393,-52.597,-6079.000,-11810.000,-53.380,41.272
0.086,-53.030,40.851,108.393,-52.597,-6075.000,-11805.000,-53.197,41.033
0.087,-52.732,40.636,108.393,-52.597,-6070.000,-11800.000,-52.947,40.790
0.088,-52.470,40.344,108.393,-52.597,-6065.000,-11794.000,-52.663,40.545
0.089,-52.194,40.043,108.393,-52.597,-6060.000,-11789.000,-52.384,40.265
0.090,-51.940,39.771,108.393,-52.597,-6056.000,-11783.000,-52.120,39.965
0.091,-51.729,39.534,108.393,-52.597,-6052.000,-11777.000,-51.876,39.697
0.092,-51.431,39.262,108.393,-52.597,-6047.000,-11771.000,-51.637,39.450
0.093,-51.133,39.011,108.393,-52.597,-6042.000,-11766.000,-51.355,39.194
0.094,-50.923,38.731,108.393,-52.597,-6038.000,-11760.000,-51.073,38.927
0.095,-50.668,38.500,108.393,-52.597,-6034.000,-11755.000,-50.836,38.666
0.096,-50.392,38.249,108.393,-52.597,-6029.000,-11750.000,-50.593,38.421
0.097,-50.116,38.013,108.393,-52.597,-6024.000,-11745.000,-50.316,38.182
0.098,-49.840,37.762,108.393,-52.597,-6019.000,-11740.000,-50.034,37.939
0.099,-49.477,37.527,108.393,-52.597,-6013.000,-11735.000,-49.733,37.695
0.100,-49.143,37.237,108.393,-52.597,-6007.000,-11730.000,-49.390,37.440
0.101,-48.801,36.980,108.393,-52.597,-6001.000,-11724.000,-49.039,37.168
0.102,-48.446,36.746,108.393,-52.597,-5995.000,-11719.000,-48.696,36.908
0.103,-48.046,36.449,108.393,-52.597,-5988.000,-11713.000,-48.331,36.655
0.104,-47.647,36.133,108.393,-52.597,-5981.000,-11707.000,-47.935,36.365
0.105,-47.226,35.856,108.393,-52.597,-5974.000,-11701.000,-47.523,36.055
0.106,-46.892,35.558,108.393,-52.597,-5968.000,-11695.000,-47.130,35.763
0.107,-46.536,35.268,108.393,-52.597,-5962.000,-11689.000,-46.777,35.475
0.108,-46.137,34.971,108.393,-52.597,-5955.000,-11683.000,-46.422,35.181
0.109,-45.760,34.695,108.393,-52.597,-5949.000,-11677.000,-46.034,34.891
0.110,-45.456,34.402,108.393,-52.597,-5944.000,-11672.000,-45.668,34.607
0.111,-45.057,34.170,108.393,-52.597,-5937.000,-11666.000,-45.329,34.336
0.112,-44.592,33.895,108.393,-52.597,-5929.000,-11661.000,-44.932,34.082
0.113,-44.178,33.599,108.393,-52.597,-5922.000,-11655.000,-44.480,33.813
0.114,-43.765,33.352,108.393,-52.597,-5915.000,-11650.000,-44.049,33.530
0.115,-43.286,33.072,108.393,-52.597,-5908.000,-11644.000,-43.623,33.263
0.116,-42.808,32.755,108.393,-52.597,-5899.000,-11638.000,-43.156,32.982
0.117,-42.395,32.522,108.393,-52.597,-5892.000,-11633.000,-42.687,32.693
0.118,-41.981,32.268,108.393,-52.597,-5885.000,-11628.000,-42.264,32.437
0.119,-41.503,31.973,108.393,-52.597,-5877.000,-11623.000,-41.841,32.183
0.120,-40.988,31.701,108.393,-52.597,-5868.000,-11617.000,-41.361,31.900
0.121,-40.575,31.432,108.393,-52.597,-5861.000,-11612.000,-40.871,31.619
0.122,-40.205,31.156,108.393,-52.597,-5855.000,-11606.000,-40.453,31.350
0.123,-39.734,30.875,108.393,-52.597,-5847.000,-11600.000,-40.061,31.075
0.124,-39.256,30.623,108.393,-52.597,-5840.000,-11595.000,-39.609,30.802
0.125,-38.829,30.348,108.393,-52.597,-5833.000,-11590.000,-39.133,30.539
0.126,-38.401,30.079,108.393,-52.597,-5825.000,-11584.000,-38.695,30.272
0.127,-37.865,29.829,108.393,-52.597,-5816.000,-11579.000,-38.244,30.006
0.128,-37.329,29.592,108.393,-52.597,-5808.000,-11574.000,-37.723,29.757
0.129,-36.902,29.337,108.393,-52.597,-5800.000,-11569.000,-37.204,29.516
0.130,-36.387,29.065,108.393,-52.597,-5792.000,-11564.000,-36.735,29.260
0.131,-35.837,28.814,108.393,-52.597,-5782.000,-11559.000,-36.237,28.994
0.132,-35.410,28.581,108.393,-52.597,-5775.000,-11554.000,-35.719,28.743
0.133,-34.859,28.330,108.393,-52.597,-5766.000,-11549.000,-35.232,28.505
0.134,-34.309,28.052,108.393,-52.597,-5757.000,-11544.000,-34.712,28.252
