Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,2.490,34.633,0.000,60.000,-5088.000,-11757.000,2.663,34.375
0.001,2.261,34.983,0.000,60.000,-5091.000,-11766.000,2.425,34.729
0.002,2.011,35.346,0.000,60.000,-5094.000,-11775.000,2.186,35.091
0.003,1.832,35.690,0.000,60.000,-5096.000,-11784.000,1.961,35.447
0.004,1.589,36.040,0.000,60.000,-5099.000,-11794.000,1.753,35.795
0.005,1.397,36.398,0.000,60.000,-5101.000,-11803.000,1.540,36.145
0.006,1.218,36.659,0.000,60.000,-5103.000,-11809.000,1.340,36.473
0.007,1.111,36.830,0.000,60.000,-5105.000,-11814.000,1.184,36.721
0.008,0.960,36.979,0.000,60.000,-5107.000,-11818.000,1.058,36.885
0.009,0.809,37.073,0.000,60.000,-5109.000,-11821.000,0.921,37.007
0.010,0.636,37.200,0.000,60.000,-5112.000,-11824.000,0.759,37.115
0.011,0.578,37.303,0.000,60.000,-5113.000,-11826.000,0.621,37.226
0.012,0.370,37.409,0.000,60.000,-5116.000,-11829.000,0.503,37.336
0.013,0.189,37.480,0.000,60.000,-5119.000,-11831.000,0.335,37.430
0.014,0.060,37.602,0.000,60.000,-5121.000,-11834.000,0.150,37.520
0.015,-0.135,37.729,0.000,60.000,-5124.000,-11837.000,-0.007,37.633
0.016,-0.250,37.836,0.000,60.000,-5126.000,-11839.000,-0.161,37.759
0.017,-0.445,37.908,0.000,60.000,-5129.000,-11842.000,-0.315,37.861
0.018,-0.582,37.988,0.000,60.000,-5131.000,-11844.000,-0.477,37.936
0.019,-0.697,38.075,0.000,60.000,-5133.000,-11846.000,-0.622,38.012
0.020,-0.834,38.155,0.000,60.000,-5135.000,-11848.000,-0.742,38.097
0.021,-0.950,38.220,0.000,60.000,-5137.000,-11850.000,-0.865,38.175
0.022,-1.144,38.292,0.000,62.528,-5140.000,-11852.000,-1.009,38.243
0.023,-1.260,38.394,0.000,62.528,-5142.000,-11854.000,-1.169,38.321
0.024,-1.440,38.457,0.000,62.528,-5145.000,-11856.000,-1.322,38.408
0.025,-1.591,38.579,0.000,62.528,-5147.000,-11859.000,-1.478,38.498
0.026,-1.627,38.666,0.000,62.528,-5148.000,-11861.000,-1.604,38.598
0.027,-1.764,38.748,0.000,62.528,-5150.000,-11863.000,-1.682,38.693
0.028,-1.822,38.801,0.000,65.074,-5151.000,-11865.000,-1.769,38.765
0.029,-1.973,38.931,0.000,65.074,-5153.000,-11868.000,-1.873,38.842
0.030,-2.052,39.012,0.000,65.074,-5154.000,-11870.000,-1.987,38.945
0.031,-2.102,39.143,0.000,65.074,-5155.000,-11873.000,-2.074,39.056
0.032,-2.253,39.307,0.000,65.074,-5157.000,-11877.000,-2.151,39.187
0.033,-2.325,39.402,0.000,65.074,-5158.000,-11880.000,-2.260,39.330
0.034,-2.396,39.553,0.000,65.074,-5159.000,-11884.000,-2.354,39.455
0.035,-2.547,39.716,0.000,65.074,-5161.000,-11888.000,-2.443,39.595
0.036,-2.676,39.887,0.000,65.074,-5163.000,-11892.000,-2.574,39.763
0.037,-2.762,40.038,0.000,65.074,-5164.000,-11896.000,-2.704,39.932
0.038,-2.899,40.195,0.000,67.638,-5166.000,-11900.000,-2.809,40.087
0.039,-3.050,40.303,0.000,67.638,-5168.000,-11903.000,-2.936,40.226
0.040,-3.165,40.446,0.000,67.638,-5170.000,-11906.000,-3.081,40.350
0.041,-3.237,40.555,0.000,67.638,-5171.000,-11909.000,-3.191,40.474
0.042,-3.374,40.705,0.000,67.638,-5173.000,-11913.000,-3.283,40.602
0.043,-3.525,40.834,0.000,67.638,-5174.000,-11916.000,-3.409,40.738
0.044,-3.574,40.985,0.000,67.638,-5176.000,-11920.000,-3.537,40.880
0.045,-3.668,41.116,0.000,67.638,-5177.000,-11923.000,-3.616,41.021
0.046,-3.739,41.281,0.000,67.638,-5178.000,-11927.000,-3.684,41.167
0.047,-3.890,41.430,0.000,70.163,-5180.000,-11931.000,-3.784,41.321
0.048,-3.962,41.582,0.000,72.721,-5181.000,-11935.000,-3.902,41.476
0.049,-4.033,41.719,0.000,72.721,-5182.000,-11939.000,-3.992,41.622
0.050,-4.149,41.862,0.000,72.721,-5184.000,-11942.000,-4.069,41.762
0.051,-4.242,42.013,0.000,72.721,-5185.000,-11946.000,-4.169,41.905
0.052,-4.313,42.122,0.000,72.721,-5186.000,-11949.000,-4.265,42.044
0.053,-4.385,42.309,0.000,72.721,-5187.000,-11953.000,-4.338,42.182
0.054,-4.478,42.460,0.000,72.721,-5188.000,-11957.000,-4.412,42.344
0.055,-4.550,42.598,0.000,72.721,-5189.000,-11961.000,-4.496,42.504
0.056,-4.679,42.769,0.000,72.721,-5191.000,-11965.000,-4.590,42.651
0.057,-4.765,42.975,0.000,72.721,-5192.000,-11970.000,-4.698,42.825
0.058,-4.858,43.127,0.000,72.721,-5193.000,-11974.000,-4.797,43.015
0.059,-4.943,43.361,0.000,72.721,-5194.000,-11980.000,-4.883,43.203
0.060,-5.015,43.554,0.000,72.721,-5195.000,-11985.000,-4.964,43.408
0.061,-5.108,43.755,0.000,72.721,-5196.000,-11990.000,-5.044,43.617
0.062,-5.237,43.946,0.000,75.164,-5198.000,-11995.000,-5.143,43.811
