Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-26.861,71.481,-62.463,76.085,-5586.000,-12660.000,-5584.586,-12660.000
0.001,-26.927,71.479,-62.463,76.085,-5587.000,-12660.000,-5586.172,-12660.000
0.002,-26.970,71.499,-62.463,76.085,-5588.000,-12660.000,-5587.414,-12660.000
0.003,-27.036,71.497,-62.463,76.085,-5589.000,-12660.000,-5588.314,-12660.000
0.004,-27.145,71.501,-62.463,76.085,-5591.000,-12660.000,-5589.565,-12660.000
0.005,-27.167,71.521,-62.463,76.085,-5592.000,-12660.000,-5591.168,-12660.000
0.006,-27.233,71.519,-62.463,76.085,-5593.000,-12660.000,-5592.418,-12660.000
0.007,-27.262,71.517,-62.463,76.085,-5594.000,-12660.000,-5593.314,-12660.000
0.008,-27.328,71.537,-62.463,76.085,-5595.000,-12660.000,-5594.271,-12660.000
0.009,-27.372,71.535,-62.463,76.085,-5596.000,-12660.000,-5595.289,-12660.000
0.010,-27.437,71.519,-62.463,76.085,-5597.000,-12660.000,-5596.297,-12660.000
0.011,-27.481,71.539,-62.463,76.085,-5598.000,-12660.000,-5597.294,-12660.000
0.012,-27.525,71.537,-62.463,76.085,-5599.000,-12660.000,-5598.292,-12660.000
0.013,-27.568,71.557,-62.463,76.085,-5600.000,-12660.000,-5599.293,-12660.000
0.014,-27.568,71.557,-62.463,76.085,-5600.000,-12660.000,-5600.000,-12660.000
0.015,-27.634,71.555,-62.463,76.085,-5601.000,-12660.000,-5600.414,-12660.000
0.016,-27.664,71.553,-62.463,76.085,-5602.000,-12660.000,-5601.172,-12660.000
0.017,-27.729,71.573,-62.463,76.085,-5603.000,-12660.000,-5602.272,-12660.000
0.018,-27.773,71.571,-62.463,76.085,-5604.000,-12660.000,-5603.314,-12660.000
0.019,-27.839,71.555,-62.463,76.085,-5605.000,-12660.000,-5604.296,-12660.000
