Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-51.485,43.069,-62.463,76.085,-6046.000,-11867.000,-51.475,42.946
0.001,-51.485,43.222,-62.463,76.085,-6046.000,-11871.000,-51.483,43.117
0.002,-51.485,43.389,-62.463,76.085,-6046.000,-11875.000,-51.487,43.273
0.003,-51.485,43.542,-62.463,76.085,-6046.000,-11879.000,-51.485,43.431
0.004,-51.485,43.751,-62.463,76.085,-6046.000,-11883.000,-51.485,43.604
0.005,-51.485,43.904,-62.463,76.085,-6046.000,-11888.000,-51.485,43.789
0.006,-51.499,44.057,-62.463,76.085,-6046.000,-11892.000,-51.489,43.955
0.007,-51.499,44.224,-62.463,76.085,-6046.000,-11895.000,-51.497,44.107
0.008,-51.499,44.335,-62.463,76.085,-6046.000,-11899.000,-51.501,44.254
0.009,-51.499,44.460,-62.463,76.085,-6046.000,-11902.000,-51.499,44.378
0.010,-51.499,44.544,-62.463,76.085,-6046.000,-11904.000,-51.499,44.484
0.011,-51.499,44.655,-62.463,76.085,-6046.000,-11907.000,-51.499,44.580
0.012,-51.499,44.739,-62.463,76.085,-6046.000,-11909.000,-51.499,44.676
0.013,-51.499,44.822,-62.463,76.085,-6046.000,-11911.000,-51.499,44.766
0.014,-51.499,44.892,-62.463,76.085,-6046.000,-11913.000,-51.499,44.843
0.015,-51.499,45.017,-62.463,76.085,-6046.000,-11915.000,-51.499,44.930
0.016,-51.499,45.100,-62.463,76.085,-6046.000,-11918.000,-51.499,45.035
0.017,-51.499,45.170,-62.463,76.085,-6046.000,-11920.000,-51.499,45.126
0.018,-51.499,45.254,-62.463,76.085,-6046.000,-11922.000,-51.499,45.197
0.019,-51.499,45.337,-62.463,76.085,-6046.000,-11924.000,-51.499,45.275
0.020,-51.499,45.421,-62.463,76.085,-6046.000,-11926.000,-51.499,45.361
0.021,-51.499,45.490,-62.463,76.085,-6046.000,-11928.000,-51.499,45.441
0.022,-51.499,45.615,-62.463,76.085,-6046.000,-11931.000,-51.499,45.529
0.023,-51.499,45.699,-62.463,76.085,-6046.000,-11933.000,-51.499,45.633
0.024,-51.499,45.768,-62.463,76.085,-6046.000,-11935.000,-51.499,45.724
0.025,-51.499,45.852,108.393,-52.597,-6046.000,-11937.000,-51.499,45.796
0.026,-51.499,45.935,108.393,-52.597,-6046.000,-11939.000,-51.499,45.874
0.027,-51.499,46.019,108.393,-52.597,-6046.000,-11941.000,-51.499,45.959
0.028,-51.499,46.130,108.393,-52.597,-6046.000,-11944.000,-51.499,46.052
0.029,-51.499,46.214,108.393,-52.597,-6046.000,-11946.000,-51.499,46.151
0.030,-51.499,46.297,108.393,-52.597,-6046.000,-11948.000,-51.499,46.242
0.031,-51.499,46.367,108.393,-52.597,-6046.000,-11950.000,-51.499,46.318
0.032,-51.499,46.450,108.393,-52.597,-6046.000,-11952.000,-51.499,46.392
0.033,-51.499,46.520,108.393,-52.597,-6046.000,-11954.000,-51.499,46.469
0.034,-51.499,46.603,108.393,-52.597,-6046.000,-11956.000,-51.499,46.546
0.035,-51.499,46.729,108.393,-52.597,-6046.000,-11958.000,-51.499,46.639
0.036,-51.499,46.798,108.393,-52.597,-6046.000,-11961.000,-51.499,46.744
0.037,-51.499,46.882,108.393,-52.597,-6046.000,-11963.000,-51.499,46.830
0.038,-51.499,46.965,108.393,-52.597,-6046.000,-11965.000,-51.499,46.905
0.039,-51.499,47.035,108.393,-52.597,-6046.000,-11967.000,-51.499,46.984
0.040,-51.499,47.160,108.393,-52.597,-6046.000,-11970.000,-51.499,47.073
0.041,-51.499,47.244,108.393,-52.597,-6046.000,-11972.000,-51.499,47.178
0.042,-51.543,47.375,108.393,-52.597,-6047.000,-11975.000,-51.512,47.287
0.043,-51.543,47.458,108.393,-52.597,-6047.000,-11977.000,-51.537,47.395
0.044,-51.543,47.570,108.393,-52.597,-6047.000,-11980.000,-51.548,47.496
0.045,-51.543,47.695,108.393,-52.597,-6047.000,-11983.000,-51.544,47.604
0.046,-51.543,47.778,108.393,-52.597,-6047.000,-11985.000,-51.542,47.717
0.047,-51.543,47.890,108.393,-52.597,-6047.000,-11988.000,-51.542,47.816
0.048,-51.543,48.015,108.393,-52.597,-6047.000,-11991.000,-51.543,47.923
0.049,-51.543,48.140,108.393,-52.597,-6047.000,-11994.000,-51.543,48.049
0.050,-51.543,48.251,108.393,-52.597,-6047.000,-11997.000,-51.543,48.173
0.051,-51.543,48.377,108.393,-52.597,-6047.000,-12000.000,-51.543,48.290
0.052,-51.543,48.488,108.393,-52.597,-6047.000,-12003.000,-51.543,48.408
0.053,-51.543,48.613,108.393,-52.597,-6047.000,-12006.000,-51.543,48.526
0.054,-51.543,48.725,108.393,-52.597,-6047.000,-12009.000,-51.543,48.645
0.055,-51.543,48.850,108.393,-52.597,-6047.000,-12012.000,-51.543,48.763
0.056,-51.543,49.003,108.393,-52.597,-6047.000,-12015.000,-51.543,48.893
0.057,-51.529,49.086,108.393,-52.597,-6047.000,-12018.000,-51.539,49.024
0.058,-51.529,49.212,108.393,-52.597,-6047.000,-12021.000,-51.530,49.132
0.059,-51.529,49.323,108.393,-52.597,-6047.000,-12024.000,-51.527,49.240
0.060,-51.529,49.406,108.393,-52.597,-6047.000,-12026.000,-51.528,49.348
0.061,-51.529,49.532,108.393,-52.597,-6047.000,-12029.000,-51.529,49.447
0.062,-51.529,49.601,108.393,-52.597,-6047.000,-12031.000,-51.529,49.547
0.063,-51.529,49.685,108.393,-52.597,-6047.000,-12033.000,-51.529,49.632
0.064,-51.529,49.768,108.393,-52.597,-6047.000,-12035.000,-51.529,49.708
0.065,-51.529,49.810,108.393,-52.597,-6047.000,-12036.000,-51.529,49.780
0.066,-51.529,49.880,108.393,-52.597,-6047.000,-12038.000,-51.529,49.836
0.067,-51.485,49.901,108.393,-52.597,-6046.000,-12039.000,-51.516,49.883
0.068,-51.485,49.943,108.393,-52.597,-6046.000,-12040.000,-51.490,49.919
0.069,-51.419,49.987,108.393,-52.597,-6045.000,-12041.000,-51.460,49.954
0.070,-51.376,50.009,108.393,-52.597,-6044.000,-12042.000,-51.414,49.992
