Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-41.405,101.802,-62.463,76.085,-5975.000,-13371.000,-41.182,101.831
0.001,-41.691,101.753,-62.463,76.085,-5981.000,-13368.000,-41.487,101.783
0.002,-41.969,101.695,-62.463,76.085,-5986.000,-13366.000,-41.776,101.737
0.003,-42.203,101.626,-62.463,76.085,-5992.000,-13364.000,-42.039,101.677
0.004,-42.525,101.596,-62.463,76.085,-5998.000,-13361.000,-42.302,101.619
0.005,-42.825,101.533,-62.463,76.085,-6004.000,-13359.000,-42.602,101.573
0.006,-43.059,101.491,-62.463,76.085,-6009.000,-13356.000,-42.896,101.525
0.007,-43.294,101.450,-62.463,76.085,-6014.000,-13354.000,-43.138,101.477
0.008,-43.594,101.378,-62.463,76.085,-6020.000,-13351.000,-43.381,101.428
0.009,-43.880,101.321,-62.463,76.085,-6026.000,-13349.000,-43.668,101.365
0.010,-44.128,101.251,-62.463,76.085,-6031.000,-13346.000,-43.954,101.299
0.011,-44.414,101.229,-62.463,76.085,-6037.000,-13344.000,-44.218,101.246
0.012,-44.619,101.204,-62.463,76.085,-6041.000,-13342.000,-44.469,101.216
0.013,-44.875,101.112,-62.463,76.085,-6046.000,-13339.000,-44.703,101.177
0.014,-45.161,101.077,-62.463,76.085,-6052.000,-13337.000,-44.953,101.111
0.015,-45.409,101.007,-62.463,76.085,-6057.000,-13334.000,-45.228,101.050
0.016,-45.665,100.986,-62.463,76.085,-6062.000,-13332.000,-45.490,101.004
0.017,-45.900,100.938,-62.463,76.085,-6067.000,-13330.000,-45.734,100.967
0.018,-46.134,100.855,-62.463,76.085,-6072.000,-13327.000,-45.970,100.916
0.019,-46.390,100.827,-62.463,76.085,-6077.000,-13325.000,-46.209,100.852
0.020,-46.690,100.742,-62.463,76.085,-6083.000,-13322.000,-46.475,100.795
0.021,-46.925,100.714,-62.463,76.085,-6088.000,-13320.000,-46.754,100.740
0.022,-47.181,100.680,-62.463,76.085,-6093.000,-13318.000,-47.008,100.698
0.023,-47.399,100.591,-62.463,76.085,-6097.000,-13315.000,-47.243,100.654
0.024,-47.620,100.563,-62.463,76.085,-6102.000,-13313.000,-47.467,100.590
0.025,-47.890,100.480,-62.463,76.085,-6107.000,-13310.000,-47.699,100.531
0.026,-48.146,100.452,-62.463,76.085,-6112.000,-13308.000,-47.958,100.477
0.027,-48.381,100.410,-62.463,76.085,-6117.000,-13306.000,-48.217,100.434
0.028,-48.615,100.349,-62.463,76.085,-6122.000,-13303.000,-48.453,100.393
0.029,-48.790,100.281,-62.463,76.085,-6125.000,-13301.000,-48.666,100.332
0.030,-49.024,100.212,-62.463,76.085,-6130.000,-13298.000,-48.865,100.262
0.031,-49.280,100.170,-62.463,76.085,-6135.000,-13296.000,-49.092,100.199
0.032,-49.551,100.109,-62.463,76.085,-6140.000,-13294.000,-49.356,100.149
0.033,-49.719,100.061,-62.463,76.085,-6144.000,-13291.000,-49.600,100.097
0.034,-49.997,100.020,108.393,-52.597,-6149.000,-13289.000,-49.814,100.048
0.035,-50.194,99.952,108.393,-52.597,-6152.000,-13286.000,-50.042,99.999
0.036,-50.385,99.926,108.393,-52.597,-6157.000,-13284.000,-50.258,99.948
