Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-69.440,41.933,-62.463,76.085,-6372.000,-11752.000,-6371.875,-11749.172
0.005,-69.426,42.100,-62.463,76.085,-6372.000,-11756.000,-6372.125,-11753.172
0.010,-69.426,42.295,-62.463,76.085,-6372.000,-11761.000,-6372.022,-11757.464
0.015,-69.426,42.448,-62.463,76.085,-6372.000,-11765.000,-6371.979,-11762.050
0.020,-69.426,42.615,-62.463,76.085,-6372.000,-11769.000,-6371.996,-11766.293
0.025,-69.412,42.768,-62.463,76.085,-6372.000,-11773.000,-6372.004,-11770.192
0.030,-69.412,42.977,-62.463,76.085,-6372.000,-11777.000,-6372.001,-11774.151
0.035,-69.412,43.130,-62.463,76.085,-6372.000,-11782.000,-6371.999,-11778.461
0.040,-69.398,43.283,-62.463,76.085,-6372.000,-11786.000,-6372.000,-11783.054
0.045,-69.398,43.492,-62.463,76.085,-6372.000,-11791.000,-6372.000,-11787.586
0.050,-69.398,43.645,-62.463,76.085,-6372.000,-11795.000,-6372.000,-11792.070
0.055,-69.385,43.840,-62.463,76.085,-6372.000,-11800.000,-6372.000,-11796.565
0.060,-69.385,44.007,-62.463,76.085,-6372.000,-11804.000,-6372.000,-11801.068
0.065,-69.371,44.202,-62.463,76.085,-6372.000,-11809.000,-6372.000,-11805.569
0.070,-69.371,44.396,-62.463,76.085,-6372.000,-11814.000,-6372.000,-11810.361
0.075,-69.357,44.563,-62.463,76.085,-6372.000,-11818.000,-6372.000,-11815.154
0.080,-69.357,44.758,-62.463,76.085,-6372.000,-11823.000,-6372.000,-11819.604
0.085,-69.357,44.953,-62.463,76.085,-6372.000,-11828.000,-6372.000,-11824.346
0.090,-69.343,45.162,-62.463,76.085,-6372.000,-11833.000,-6372.000,-11829.441
0.095,-69.343,45.315,-62.463,76.085,-6372.000,-11837.000,-6372.000,-11834.192
0.100,-69.329,45.524,-62.463,76.085,-6372.000,-11842.000,-6372.000,-11838.590
0.105,-69.329,45.718,-62.463,76.085,-6372.000,-11847.000,-6372.000,-11843.340
0.110,-69.315,45.913,-62.463,76.085,-6372.000,-11852.000,-6372.000,-11848.443
0.115,-69.301,46.108,-62.463,76.085,-6372.000,-11857.000,-6372.000,-11853.486
0.120,-69.301,46.317,-62.463,76.085,-6372.000,-11862.000,-6372.000,-11858.468
0.125,-69.287,46.470,-62.463,76.085,-6372.000,-11866.000,-6372.000,-11863.168
0.130,-69.287,46.665,-62.463,76.085,-6372.000,-11871.000,-6372.000,-11867.585
0.135,-69.273,46.873,-62.463,76.085,-6372.000,-11876.000,-6372.000,-11872.344
0.140,-69.273,47.068,-62.463,76.085,-6372.000,-11881.000,-6372.000,-11877.444
0.145,-69.259,47.263,108.393,-52.597,-6372.000,-11886.000,-6372.000,-11882.485
0.150,-69.245,47.472,108.393,-52.597,-6372.000,-11891.000,-6372.000,-11887.468
0.155,-69.245,47.667,108.393,-52.597,-6372.000,-11896.000,-6372.000,-11892.461
0.160,-69.231,47.861,108.393,-52.597,-6372.000,-11901.000,-6372.000,-11897.464
0.165,-69.218,48.070,108.393,-52.597,-6372.000,-11906.000,-6372.000,-11902.465
0.170,-69.218,48.265,108.393,-52.597,-6372.000,-11911.000,-6372.000,-11907.465
0.175,-69.204,48.460,108.393,-52.597,-6372.000,-11916.000,-6372.000,-11912.464
0.180,-69.190,48.655,108.393,-52.597,-6372.000,-11921.000,-6372.000,-11917.464
0.185,-69.176,48.849,108.393,-52.597,-6372.000,-11926.000,-6372.000,-11922.464
0.190,-69.176,49.044,108.393,-52.597,-6372.000,-11931.000,-6372.000,-11927.464
