Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.001,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.002,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.003,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.004,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.005,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.006,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.007,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.008,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.009,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.010,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.011,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.012,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.013,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.014,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.015,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.016,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.017,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.018,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.019,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.020,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.021,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.022,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.023,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.024,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.025,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.026,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.027,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.028,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.029,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
0.030,24.207,-33.051,27.000,-45.000,-5142.000,-9939.000,24.207,-33.051
