Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,23.301,56.020,0.000,0.000,-4633.000,-12279.000,23.411,56.011
0.001,23.120,55.979,0.000,0.000,-4636.000,-12279.000,23.248,56.001
0.002,22.917,55.993,0.000,0.000,-4640.000,-12279.000,23.064,55.990
0.003,22.772,55.973,0.000,0.000,-4643.000,-12279.000,22.878,55.981
0.004,22.614,55.967,0.000,0.000,-4646.000,-12279.000,22.718,55.974
0.005,22.447,55.933,0.000,0.000,-4649.000,-12279.000,22.566,55.957
0.006,22.331,55.930,0.000,0.000,-4651.000,-12279.000,22.415,55.935
0.007,22.186,55.924,0.000,0.000,-4653.000,-12279.000,22.282,55.924
0.008,22.085,55.906,0.000,0.000,-4656.000,-12279.000,22.160,55.918
0.009,21.984,55.902,0.000,0.000,-4658.000,-12279.000,22.051,55.907
0.010,21.825,55.896,0.000,0.000,-4661.000,-12279.000,21.937,55.899
0.011,21.702,55.892,0.000,0.000,-4663.000,-12279.000,21.796,55.895
0.012,21.600,55.874,0.000,0.000,-4665.000,-12279.000,21.668,55.887
0.013,21.499,55.892,0.000,0.000,-4667.000,-12279.000,21.567,55.881
0.014,21.398,55.875,0.000,0.000,-4669.000,-12279.000,21.470,55.883
0.015,21.239,55.833,0.000,0.000,-4672.000,-12279.000,21.352,55.866
0.016,21.137,55.851,0.000,0.000,-4674.000,-12279.000,21.216,55.842
0.017,21.036,55.847,0.000,0.000,-4676.000,-12279.000,21.101,55.842
0.018,20.913,55.829,-0.949,-0.947,-4678.000,-12279.000,20.999,55.844
0.019,20.812,55.825,-0.949,-0.947,-4680.000,-12279.000,20.887,55.831
0.020,20.710,55.821,-0.949,-0.947,-4682.000,-12279.000,20.780,55.822
0.021,20.565,55.802,-0.949,-0.947,-4685.000,-12279.000,20.667,55.815
0.022,20.442,55.798,-0.949,-0.947,-4687.000,-12279.000,20.535,55.803
0.023,20.341,55.794,-0.949,-0.947,-4689.000,-12279.000,20.410,55.795
0.024,20.182,55.782,-0.949,-0.947,-4692.000,-12279.000,20.291,55.790
0.025,20.023,55.776,-0.949,-0.947,-4695.000,-12279.000,20.143,55.781
0.026,19.878,55.770,-0.949,-0.947,-4698.000,-12279.000,19.981,55.774
0.027,19.697,55.750,-0.949,-0.947,-4701.000,-12279.000,19.822,55.764
0.028,19.596,55.746,-1.846,-1.842,-4703.000,-12279.000,19.672,55.751
0.029,19.451,55.727,-1.846,-1.842,-4706.000,-12279.000,19.544,55.739
0.030,19.349,55.723,-1.846,-1.842,-4708.000,-12279.000,19.426,55.727
0.031,19.226,55.719,-1.846,-1.842,-4710.000,-12279.000,19.310,55.720
0.032,19.067,55.707,-1.846,-1.842,-4713.000,-12279.000,19.182,55.715
0.033,18.922,55.701,-1.846,-1.842,-4716.000,-12279.000,19.030,55.707
0.034,18.821,55.697,-1.846,-1.842,-4718.000,-12279.000,18.891,55.699
0.035,18.640,55.677,-1.846,-1.842,-4721.000,-12279.000,18.762,55.691
0.036,18.495,55.672,-1.846,-1.842,-4724.000,-12279.000,18.608,55.678
0.037,18.336,55.688,-1.846,-1.842,-4727.000,-12279.000,18.445,55.675
0.038,18.169,55.668,-1.846,-1.842,-4730.000,-12279.000,18.287,55.679
0.039,18.090,55.664,-1.846,-1.842,-4732.000,-12279.000,18.148,55.671
0.040,17.923,55.630,-1.846,-1.842,-4735.000,-12279.000,18.030,55.653
0.041,17.822,55.626,-1.846,-1.842,-4737.000,-12279.000,17.904,55.632
0.042,17.699,55.622,-1.846,-1.842,-4739.000,-12279.000,17.780,55.622
0.043,17.540,55.603,-1.846,-1.842,-4742.000,-12279.000,17.653,55.616
0.044,17.438,55.599,-1.846,-1.842,-4744.000,-12279.000,17.515,55.604
0.045,17.293,55.615,-1.846,-1.842,-4747.000,-12279.000,17.389,55.602
0.046,17.113,55.595,-1.846,-1.842,-4749.000,-12279.000,17.245,55.606
0.047,17.011,55.591,-1.846,-1.842,-4752.000,-12279.000,17.088,55.598
0.048,16.866,55.585,-3.723,-3.716,-4755.000,-12279.000,16.958,55.588
0.049,16.765,55.567,-3.723,-3.716,-4757.000,-12279.000,16.841,55.579
0.050,16.584,55.548,-3.723,-3.716,-4760.000,-12279.000,16.708,55.563
0.051,16.483,55.566,-3.723,-3.716,-4762.000,-12279.000,16.563,55.553
0.052,16.395,55.548,-3.723,-3.716,-4764.000,-12279.000,16.448,55.555
0.053,16.338,55.546,-3.723,-3.716,-4765.000,-12279.000,16.375,55.551
0.054,16.193,55.562,-3.723,-3.716,-4768.000,-12279.000,16.293,55.549
0.055,16.070,55.536,-3.723,-3.716,-4770.000,-12279.000,16.168,55.551
0.056,15.968,55.518,-3.723,-3.716,-4772.000,-12279.000,16.038,55.536
0.057,15.845,55.514,-3.723,-3.716,-4774.000,-12279.000,15.928,55.517
0.058,15.766,55.532,-3.723,-3.716,-4776.000,-12279.000,15.825,55.517
0.059,15.585,55.512,-3.723,-3.716,-4779.000,-12279.000,15.708,55.524
0.060,15.484,55.509,-3.723,-3.716,-4781.000,-12279.000,15.567,55.516
0.061,15.396,55.526,-3.723,-3.716,-4783.000,-12279.000,15.449,55.512
0.062,15.273,55.495,-3.723,-3.716,-4785.000,-12279.000,15.356,55.514
0.063,15.172,55.491,-5.593,-5.583,-4787.000,-12279.000,15.249,55.500
0.064,15.070,55.487,-5.593,-5.583,-4789.000,-12279.000,15.140,55.487
0.065,15.013,55.485,-5.593,-5.583,-4790.000,-12279.000,15.052,55.485
0.066,14.911,55.467,-5.593,-5.583,-4792.000,-12279.000,14.978,55.480
0.067,14.788,55.463,-5.593,-5.583,-4794.000,-12279.000,14.881,55.468
0.068,14.701,55.418,-6.535,-6.523,-4796.000,-12278.000,14.766,55.448
0.069,14.599,55.436,-6.535,-6.523,-4798.000,-12278.000,14.666,55.428
0.070,14.556,55.434,-6.535,-6.523,-4799.000,-12278.000,14.588,55.428
0.071,14.433,55.416,-6.535,-6.523,-4801.000,-12278.000,14.514,55.430
0.072,14.331,55.370,-6.535,-6.523,-4803.000,-12277.000,14.412,55.406
0.073,14.288,55.368,-6.535,-6.523,-4804.000,-12277.000,14.317,55.373
0.074,14.186,55.364,-6.535,-6.523,-4806.000,-12277.000,14.249,55.361
0.075,14.063,55.346,-6.535,-6.523,-4808.000,-12277.000,14.157,55.359
0.076,13.976,55.301,-6.535,-6.523,-4810.000,-12276.000,14.042,55.336
0.077,13.918,55.321,-6.535,-6.523,-4811.000,-12276.000,13.953,55.310
0.078,13.817,55.317,-7.456,-7.443,-4813.000,-12276.000,13.884,55.311
0.079,13.773,55.301,-7.456,-7.443,-4814.000,-12276.000,13.810,55.314
0.080,13.650,55.255,-7.456,-7.443,-4816.000,-12275.000,13.731,55.290
0.081,13.606,55.239,-7.456,-7.443,-4817.000,-12275.000,13.646,55.254
0.082,13.505,55.257,-7.456,-7.443,-4819.000,-12275.000,13.568,55.241
0.083,13.447,55.255,-7.456,-7.443,-4820.000,-12275.000,13.494,55.252
0.084,13.404,55.212,-7.456,-7.443,-4821.000,-12274.000,13.431,55.246
0.085,13.294,55.208,-7.456,-7.443,-4823.000,-12274.000,13.369,55.216
0.086,13.237,55.206,-7.456,-7.443,-4824.000,-12274.000,13.286,55.202
0.087,13.215,55.190,-7.456,-7.443,-4825.000,-12274.000,13.224,55.200
0.088,13.092,55.186,-7.456,-7.443,-4827.000,-12274.000,13.173,55.191
0.089,12.990,55.182,-7.456,-7.443,-4829.000,-12274.000,13.075,55.184
0.090,12.925,55.138,-7.456,-7.443,-4830.000,-12273.000,12.970,55.169
0.091,12.867,55.136,-7.456,-7.443,-4831.000,-12273.000,12.901,55.143
0.092,12.845,55.156,-7.456,-7.443,-4832.000,-12273.000,12.860,55.137
0.093,12.722,55.139,-7.456,-7.443,-4834.000,-12273.000,12.806,55.148
0.094,12.621,55.135,-7.456,-7.443,-4836.000,-12273.000,12.705,55.143
0.095,12.555,55.133,-7.456,-7.443,-4837.000,-12273.000,12.600,55.133
0.096,12.498,55.131,-7.456,-7.443,-4838.000,-12273.000,12.532,55.131
0.097,12.476,55.109,-7.456,-7.443,-4839.000,-12272.000,12.491,55.125
0.098,12.432,55.107,-9.314,-9.296,-4840.000,-12272.000,12.460,55.111
0.099,12.353,55.105,-9.314,-9.296,-4841.000,-12272.000,12.412,55.104
0.100,12.309,55.089,-9.314,-9.296,-4842.000,-12272.000,12.345,55.100
