Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.001,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.002,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.003,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.004,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.005,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.006,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.007,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.008,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.009,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.010,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.011,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.012,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.013,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.014,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.015,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.016,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.017,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.018,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.019,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.020,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.021,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.022,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.023,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.024,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.025,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.026,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.027,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.028,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.029,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.030,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.031,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.032,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.033,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.034,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.035,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.036,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.037,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.038,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.039,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.040,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.041,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
0.042,29.314,-35.627,27.000,-45.000,-5091.000,-9858.000,29.314,-35.627
