Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,1.838,55.392,0.000,65.280,-5039.000,-12285.000,1.846,55.283
0.001,1.824,55.517,0.000,65.280,-5039.000,-12289.000,1.833,55.425
0.002,1.810,55.628,0.000,65.280,-5039.000,-12292.000,1.820,55.553
0.003,1.796,55.754,0.000,65.280,-5039.000,-12295.000,1.806,55.667
0.004,1.782,55.851,0.000,65.280,-5039.000,-12298.000,1.792,55.780
0.005,1.768,55.976,0.000,65.280,-5039.000,-12301.000,1.778,55.891
0.006,1.754,56.060,0.000,65.280,-5039.000,-12303.000,1.764,55.998
0.007,1.754,56.129,0.000,65.280,-5039.000,-12305.000,1.754,56.085
0.008,1.740,56.213,0.000,65.280,-5039.000,-12307.000,1.748,56.156
0.009,1.740,56.255,0.000,65.280,-5039.000,-12308.000,1.742,56.223
0.010,1.726,56.338,0.000,65.280,-5039.000,-12310.000,1.735,56.284
0.011,1.726,56.380,0.000,65.280,-5039.000,-12311.000,1.728,56.346
0.012,1.726,56.408,0.000,65.280,-5039.000,-12312.000,1.725,56.392
0.013,1.712,56.491,0.000,65.280,-5039.000,-12314.000,1.722,56.435
0.014,1.712,56.533,0.000,65.280,-5039.000,-12315.000,1.714,56.496
0.015,1.698,56.575,0.000,65.280,-5039.000,-12316.000,1.707,56.550
0.016,1.698,56.658,0.575,63.779,-5039.000,-12318.000,1.700,56.600
0.017,1.685,56.686,0.575,63.779,-5039.000,-12319.000,1.693,56.660
0.018,1.685,56.728,0.575,63.779,-5039.000,-12320.000,1.686,56.705
0.019,1.685,56.769,0.575,63.779,-5039.000,-12321.000,1.683,56.739
0.020,1.671,56.811,0.575,63.779,-5039.000,-12322.000,1.680,56.781
0.021,1.671,56.853,0.575,63.779,-5039.000,-12323.000,1.673,56.824
0.022,1.671,56.895,0.575,63.779,-5039.000,-12324.000,1.669,56.865
0.023,1.657,56.936,0.575,63.779,-5039.000,-12325.000,1.666,56.907
0.024,1.657,56.964,0.575,63.779,-5039.000,-12326.000,1.659,56.945
0.025,1.657,56.964,0.575,63.779,-5039.000,-12326.000,1.655,56.966
0.026,1.657,57.006,1.202,62.142,-5039.000,-12327.000,1.656,56.980
0.027,1.643,57.048,1.202,62.142,-5039.000,-12328.000,1.653,57.013
0.028,1.643,57.089,1.202,62.142,-5039.000,-12329.000,1.645,57.059
0.029,1.643,57.131,1.202,62.142,-5039.000,-12330.000,1.641,57.103
0.030,1.643,57.131,1.202,62.142,-5039.000,-12330.000,1.643,57.131
0.031,1.629,57.173,1.202,62.142,-5039.000,-12331.000,1.639,57.148
0.032,1.629,57.215,1.202,62.142,-5039.000,-12332.000,1.631,57.180
0.033,1.629,57.243,1.202,62.142,-5039.000,-12333.000,1.627,57.222
0.034,1.629,57.243,1.202,62.142,-5039.000,-12333.000,1.629,57.245
