Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-50.873,43.933,-62.463,76.085,-6035.000,-11891.000,-50.819,43.800
0.001,-50.982,44.104,-62.463,76.085,-6037.000,-11895.000,-50.903,43.979
0.002,-51.062,44.269,-62.463,76.085,-6038.000,-11899.000,-51.002,44.155
0.003,-51.106,44.442,-62.463,76.085,-6039.000,-11903.000,-51.079,44.321
0.004,-51.215,44.635,-62.463,76.085,-6041.000,-11907.000,-51.143,44.497
0.005,-51.259,44.745,-62.463,76.085,-6042.000,-11910.000,-51.219,44.665
0.006,-51.324,44.890,-62.463,76.085,-6043.000,-11913.000,-51.285,44.797
0.007,-51.390,44.957,-62.463,76.085,-6044.000,-11915.000,-51.342,44.906
0.008,-51.433,45.102,-62.463,76.085,-6045.000,-11918.000,-51.401,45.007
0.009,-51.499,45.170,-62.463,76.085,-6046.000,-11920.000,-51.455,45.113
0.010,-51.543,45.315,-62.463,76.085,-6047.000,-11923.000,-51.509,45.221
0.011,-51.608,45.397,-62.463,76.085,-6048.000,-11925.000,-51.564,45.331
0.012,-51.652,45.486,-62.463,76.085,-6049.000,-11927.000,-51.619,45.429
0.013,-51.696,45.590,-62.463,76.085,-6050.000,-11929.000,-51.667,45.517
0.014,-51.827,45.677,-62.463,76.085,-6052.000,-11930.000,-51.734,45.612
0.015,-51.870,45.717,-62.463,76.085,-6053.000,-11932.000,-51.828,45.691
0.016,-51.936,45.806,-62.463,76.085,-6054.000,-11934.000,-51.900,45.749
0.017,-51.980,45.888,-62.463,76.085,-6055.000,-11936.000,-51.948,45.824
0.018,-52.089,45.969,-62.463,76.085,-6057.000,-11937.000,-52.012,45.912
0.019,-52.133,46.037,-62.463,76.085,-6058.000,-11939.000,-52.094,45.990
0.020,-52.264,46.125,-62.463,76.085,-6060.000,-11941.000,-52.179,46.064
0.021,-52.307,46.228,-62.463,76.085,-6061.000,-11943.000,-52.267,46.152
0.022,-52.373,46.296,-62.463,76.085,-6062.000,-11944.000,-52.336,46.246
0.023,-52.417,46.379,-62.463,76.085,-6063.000,-11946.000,-52.385,46.325
0.024,-52.460,46.489,-62.463,76.085,-6064.000,-11948.000,-52.430,46.410
0.025,-52.526,46.592,-62.463,76.085,-6065.000,-11951.000,-52.480,46.515
0.026,-52.591,46.673,-62.463,76.085,-6066.000,-11953.000,-52.542,46.617
0.027,-52.635,46.763,-62.463,76.085,-6067.000,-11955.000,-52.604,46.703
0.028,-52.701,46.844,-62.463,76.085,-6068.000,-11957.000,-52.657,46.786
0.029,-52.701,46.956,-62.463,76.085,-6068.000,-11960.000,-52.698,46.877
0.030,-52.744,47.059,-62.463,76.085,-6069.000,-11962.000,-52.721,46.983
0.031,-52.788,47.163,-62.463,76.085,-6070.000,-11964.000,-52.752,47.090
0.032,-52.854,47.272,-62.463,76.085,-6071.000,-11967.000,-52.806,47.195
0.033,-52.854,47.355,-62.463,76.085,-6071.000,-11969.000,-52.852,47.296
0.034,-52.897,47.445,-62.463,76.085,-6072.000,-11971.000,-52.875,47.385
0.035,-52.897,47.570,-62.463,76.085,-6072.000,-11973.000,-52.892,47.481
0.036,-52.963,47.638,-62.463,76.085,-6073.000,-11976.000,-52.920,47.585
0.037,-53.028,47.741,-62.463,76.085,-6074.000,-11978.000,-52.975,47.675
0.038,-53.028,47.866,-62.463,76.085,-6074.000,-11981.000,-53.028,47.774
0.039,-53.072,47.934,108.393,-52.597,-6075.000,-11983.000,-53.050,47.882
0.040,-53.138,48.079,108.393,-52.597,-6076.000,-11986.000,-53.086,47.984
0.041,-53.124,48.149,108.393,-52.597,-6076.000,-11988.000,-53.129,48.091
0.042,-53.167,48.294,108.393,-52.597,-6077.000,-11991.000,-53.147,48.199
0.043,-53.167,48.364,108.393,-52.597,-6077.000,-11993.000,-53.161,48.307
0.044,-53.211,48.487,108.393,-52.597,-6078.000,-11996.000,-53.184,48.407
0.045,-53.211,48.570,108.393,-52.597,-6078.000,-11998.000,-53.207,48.506
0.046,-53.277,48.702,108.393,-52.597,-6079.000,-12001.000,-53.235,48.612
0.047,-53.277,48.785,108.393,-52.597,-6079.000,-12003.000,-53.270,48.721
0.048,-53.320,48.916,108.393,-52.597,-6080.000,-12006.000,-53.297,48.829
0.049,-53.320,49.042,108.393,-52.597,-6080.000,-12008.000,-53.316,48.948
0.050,-53.307,49.125,108.393,-52.597,-6080.000,-12011.000,-53.320,49.066
0.051,-53.372,49.234,108.393,-52.597,-6081.000,-12014.000,-53.328,49.163
0.052,-53.372,49.318,108.393,-52.597,-6081.000,-12016.000,-53.362,49.256
0.053,-53.372,49.401,108.393,-52.597,-6081.000,-12018.000,-53.380,49.344
0.054,-53.438,49.533,108.393,-52.597,-6082.000,-12021.000,-53.393,49.440
0.055,-53.438,49.616,108.393,-52.597,-6082.000,-12023.000,-53.428,49.551
0.056,-53.438,49.700,108.393,-52.597,-6082.000,-12025.000,-53.445,49.646
0.057,-53.467,49.809,108.393,-52.597,-6083.000,-12028.000,-53.448,49.733
0.058,-53.467,49.892,108.393,-52.597,-6083.000,-12030.000,-53.462,49.829
0.059,-53.467,49.962,108.393,-52.597,-6083.000,-12032.000,-53.471,49.916
0.060,-53.511,50.065,108.393,-52.597,-6084.000,-12034.000,-53.481,49.995
0.061,-53.511,50.149,108.393,-52.597,-6084.000,-12036.000,-53.505,50.085
0.062,-53.511,50.260,108.393,-52.597,-6084.000,-12039.000,-53.516,50.184
0.063,-53.511,50.344,108.393,-52.597,-6084.000,-12041.000,-53.512,50.282
0.064,-53.497,50.427,108.393,-52.597,-6084.000,-12043.000,-53.506,50.371
0.065,-53.563,50.517,108.393,-52.597,-6085.000,-12045.000,-53.518,50.454
0.066,-53.563,50.600,108.393,-52.597,-6085.000,-12047.000,-53.553,50.540
0.067,-53.563,50.642,108.393,-52.597,-6085.000,-12048.000,-53.570,50.613
0.068,-53.563,50.725,108.393,-52.597,-6085.000,-12050.000,-53.564,50.672
0.069,-53.606,50.793,108.393,-52.597,-6086.000,-12052.000,-53.574,50.740
0.070,-53.606,50.877,108.393,-52.597,-6086.000,-12054.000,-53.601,50.819
0.071,-53.606,50.918,108.393,-52.597,-6086.000,-12055.000,-53.612,50.888
0.072,-53.593,50.988,108.393,-52.597,-6086.000,-12057.000,-53.603,50.944
0.073,-53.593,51.030,108.393,-52.597,-6086.000,-12058.000,-53.593,50.997
