Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-62.031,41.004,-62.463,76.085,-6238.000,-11767.000,-6238.000,-11757.911
0.001,-62.031,41.073,-62.463,76.085,-6238.000,-11769.000,-6238.000,-11766.148
0.002,-62.031,41.115,-62.463,76.085,-6238.000,-11770.000,-6238.000,-11770.610
0.003,-62.031,41.157,-62.463,76.085,-6238.000,-11771.000,-6238.000,-11770.661
0.004,-62.031,41.240,-62.463,76.085,-6238.000,-11773.000,-6238.000,-11771.360
0.005,-62.031,41.282,-62.463,76.085,-6238.000,-11774.000,-6238.000,-11773.108
0.006,-62.031,41.352,-62.463,76.085,-6238.000,-11776.000,-6238.000,-11774.746
0.007,-62.031,41.393,-62.463,76.085,-6238.000,-11777.000,-6238.000,-11776.203
0.008,-62.031,41.435,-62.463,76.085,-6238.000,-11778.000,-6238.000,-11777.387
0.009,-62.031,41.519,-62.463,76.085,-6238.000,-11780.000,-6238.000,-11778.601
0.010,-62.031,41.560,-62.463,76.085,-6238.000,-11781.000,-6238.000,-11780.155
0.011,-62.031,41.630,-62.463,76.085,-6238.000,-11783.000,-6238.000,-11781.704
0.012,-62.031,41.672,-62.463,76.085,-6238.000,-11784.000,-6238.000,-11783.195
0.013,-62.031,41.714,-62.463,76.085,-6238.000,-11785.000,-6238.000,-11784.394
0.014,-62.031,41.797,-62.463,76.085,-6238.000,-11787.000,-6238.000,-11785.603
0.015,-62.031,41.839,-62.463,76.085,-6238.000,-11788.000,-6238.000,-11787.154
0.016,-62.031,41.867,-62.463,76.085,-6238.000,-11789.000,-6238.000,-11788.411
0.017,-62.031,41.908,-62.463,76.085,-6238.000,-11790.000,-6238.000,-11789.317
0.018,-62.031,41.992,-62.463,76.085,-6238.000,-11792.000,-6238.000,-11790.565
0.019,-62.031,42.034,-62.463,76.085,-6238.000,-11793.000,-6238.000,-11792.167
0.020,-62.031,42.075,-62.463,76.085,-6238.000,-11794.000,-6238.000,-11793.418
0.021,-62.031,42.117,-62.463,76.085,-6238.000,-11795.000,-6238.000,-11794.314
0.022,-62.031,42.187,-62.463,76.085,-6238.000,-11797.000,-6238.000,-11795.564
0.023,-62.031,42.228,-62.463,76.085,-6238.000,-11798.000,-6238.000,-11797.168
0.024,-62.031,42.270,-62.463,76.085,-6238.000,-11799.000,-6238.000,-11798.418
0.025,-62.031,42.312,-62.463,76.085,-6238.000,-11800.000,-6238.000,-11799.314
0.026,-62.031,42.395,-62.463,76.085,-6238.000,-11802.000,-6238.000,-11800.564
0.027,-62.031,42.437,-62.463,76.085,-6238.000,-11803.000,-6238.000,-11802.168
0.028,-62.031,42.465,-62.463,76.085,-6238.000,-11804.000,-6238.000,-11803.418
0.029,-62.031,42.507,-62.463,76.085,-6238.000,-11805.000,-6238.000,-11804.314
0.030,-62.031,42.548,-62.463,76.085,-6238.000,-11806.000,-6238.000,-11805.271
0.031,-62.031,42.632,-62.463,76.085,-6238.000,-11808.000,-6238.000,-11806.582
0.032,-62.031,42.674,-62.463,76.085,-6238.000,-11809.000,-6238.000,-11808.175
0.033,-62.031,42.715,-62.463,76.085,-6238.000,-11810.000,-6238.000,-11809.415
0.034,-62.031,42.743,-62.463,76.085,-6238.000,-11811.000,-6238.000,-11810.313
0.035,-62.031,42.827,-62.463,76.085,-6238.000,-11813.000,-6238.000,-11811.565
0.036,-62.031,42.869,-62.463,76.085,-6238.000,-11814.000,-6238.000,-11813.168
