Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.001,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.002,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.003,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.004,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.005,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.006,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.007,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.008,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.009,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.010,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.011,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.012,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.013,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.014,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.015,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.016,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.017,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.018,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.019,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.020,24.733,73.951,0.000,0.000,-4550.000,-48727.000,24.733,73.951
0.021,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.022,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.023,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.024,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.025,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.026,24.733,73.951,0.467,-0.009,-4550.000,-48727.000,24.733,73.951
0.027,24.733,73.910,0.467,-0.009,-4550.000,-48726.000,24.733,73.939
0.028,24.733,73.910,0.467,-0.009,-4550.000,-48726.000,24.733,73.915
0.029,24.747,73.826,0.467,-0.009,-4550.000,-48724.000,24.737,73.880
0.030,24.747,73.784,0.467,-0.009,-4550.000,-48723.000,24.746,73.823
0.031,24.761,73.715,0.467,-0.009,-4550.000,-48721.000,24.753,73.760
0.032,24.775,73.589,0.966,-0.019,-4550.000,-48718.000,24.764,73.680
0.033,24.789,73.436,0.966,-0.019,-4550.000,-48714.000,24.779,73.552
0.034,24.817,73.228,0.966,-0.019,-4550.000,-48709.000,24.797,73.378
0.035,24.859,72.991,0.966,-0.019,-4550.000,-48703.000,24.827,73.164
0.036,24.886,72.713,0.966,-0.019,-4550.000,-48696.000,24.865,72.912
0.037,24.928,72.407,0.966,-0.019,-4550.000,-48688.000,24.901,72.627
0.038,24.984,72.017,0.966,-0.019,-4550.000,-48679.000,24.943,72.295
0.039,25.039,71.572,0.966,-0.019,-4550.000,-48667.000,24.998,71.896
0.040,25.109,71.071,0.966,-0.019,-4550.000,-48654.000,25.060,71.431
0.041,25.193,70.472,0.966,-0.019,-4550.000,-48640.000,25.132,70.901
0.042,25.290,69.846,0.966,-0.019,-4550.000,-48623.000,25.219,70.300
0.043,25.387,69.164,0.966,-0.019,-4550.000,-48606.000,25.317,69.649
0.044,25.499,68.385,0.966,-0.019,-4550.000,-48586.000,25.420,68.941
0.045,25.638,67.494,0.966,-0.019,-4550.000,-48564.000,25.538,68.135
0.046,25.791,66.548,2.413,-0.047,-4550.000,-48540.000,25.679,67.230
0.047,25.944,65.588,2.413,-0.047,-4550.000,-48515.000,25.834,66.272
0.048,26.125,64.502,2.413,-0.047,-4550.000,-48488.000,25.998,65.269
0.049,26.320,63.361,2.413,-0.047,-4550.000,-48459.000,26.179,64.182
0.050,26.542,62.151,2.413,-0.047,-4550.000,-48428.000,26.383,63.013
0.051,26.765,60.856,2.413,-0.047,-4550.000,-48395.000,26.605,61.777
0.052,27.029,59.562,2.413,-0.047,-4550.000,-48361.000,26.843,60.486
