Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-4.826,-105.698,0.000,-120.000,-6189.000,-7766.000,-5.104,-105.572
0.001,-4.508,-105.883,0.000,-120.000,-6187.000,-7760.000,-4.746,-105.754
0.002,-4.190,-106.076,0.000,-120.000,-6185.000,-7754.000,-4.406,-105.939
0.003,-3.793,-106.231,0.000,-120.000,-6182.000,-7748.000,-4.072,-106.120
0.004,-3.409,-106.394,0.000,-120.000,-6179.000,-7743.000,-3.692,-106.283
0.005,-3.113,-106.587,0.000,-120.000,-6177.000,-7737.000,-3.321,-106.450
0.006,-2.608,-106.762,0.000,-120.000,-6173.000,-7731.000,-2.953,-106.634
0.007,-2.340,-106.927,0.000,-120.000,-6171.000,-7726.000,-2.555,-106.813
0.008,-1.957,-107.104,0.000,-120.000,-6168.000,-7721.000,-2.201,-106.981
0.009,-1.639,-107.247,0.000,-120.000,-6166.000,-7715.000,-1.873,-107.144
0.010,-1.277,-107.396,0.000,-120.000,-6163.000,-7710.000,-1.529,-107.295
0.011,-0.965,-107.540,0.000,-120.000,-6161.000,-7705.000,-1.189,-107.438
0.012,-0.675,-107.683,0.000,-120.000,-6159.000,-7700.000,-0.874,-107.582
0.013,-0.299,-107.846,0.000,-120.000,-6156.000,-7695.000,-0.561,-107.731
0.014,0.084,-107.995,0.000,-120.000,-6153.000,-7690.000,-0.198,-107.887
0.015,0.375,-108.138,0.000,-120.000,-6151.000,-7685.000,0.168,-108.039
0.016,0.708,-108.260,0.000,-120.000,-6148.000,-7681.000,0.486,-108.175
0.017,1.106,-108.409,0.000,-120.000,-6145.000,-7676.000,0.820,-108.306
0.018,1.368,-108.510,0.000,-120.000,-6143.000,-7672.000,1.173,-108.435
0.019,1.702,-108.631,0.000,-120.000,-6140.000,-7668.000,1.483,-108.551
0.020,2.028,-108.797,0.000,-120.000,-6138.000,-7663.000,1.791,-108.678
0.021,2.290,-108.912,0.000,-120.000,-6136.000,-7659.000,2.103,-108.824
0.022,2.638,-109.033,0.000,-120.000,-6133.000,-7655.000,2.401,-108.954
0.023,2.793,-109.115,0.000,-120.000,-6132.000,-7652.000,2.674,-109.057
0.024,3.077,-109.238,0.000,-120.000,-6130.000,-7648.000,2.898,-109.155
0.025,3.411,-109.359,0.000,-120.000,-6127.000,-7644.000,3.161,-109.268
0.026,3.687,-109.475,0.000,-120.000,-6125.000,-7640.000,3.482,-109.393
0.027,4.015,-109.532,0.000,-120.000,-6122.000,-7637.000,3.793,-109.493
0.028,4.242,-109.642,0.000,-120.000,-6120.000,-7634.000,4.077,-109.572
0.029,4.612,-109.763,0.000,-120.000,-6117.000,-7630.000,4.361,-109.671
0.030,4.932,-109.843,0.000,-120.000,-6114.000,-7627.000,4.689,-109.784
0.031,5.166,-109.930,0.000,-120.000,-6112.000,-7624.000,5.004,-109.875
0.032,5.422,-110.004,90.000,-120.000,-6110.000,-7621.000,5.254,-109.951
0.033,5.756,-110.097,90.000,-120.000,-6107.000,-7618.000,5.517,-110.032
0.034,6.013,-110.185,90.000,-120.000,-6105.000,-7615.000,5.820,-110.121
