Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,-77.397,47.230,-62.463,76.085,-6520.000,-11838.000,-77.688,46.225
0.001,-77.195,47.596,-62.463,76.085,-6517.000,-11848.000,-77.378,47.212
0.002,-77.115,47.938,-62.463,76.085,-6516.000,-11857.000,-77.146,47.824
0.003,-77.000,48.324,-62.463,76.085,-6514.000,-11867.000,-77.060,48.076
0.004,-76.855,48.687,-62.463,76.085,-6512.000,-11877.000,-76.966,48.403
0.005,-76.784,49.029,-62.463,76.085,-6511.000,-11886.000,-76.841,48.786
0.006,-76.639,49.415,-62.463,76.085,-6509.000,-11896.000,-76.731,49.150
0.007,-76.523,49.737,-62.463,76.085,-6507.000,-11905.000,-76.612,49.504
0.008,-76.430,50.079,-62.463,76.085,-6506.000,-11914.000,-76.494,49.844
0.009,-76.307,50.423,-62.463,76.085,-6504.000,-11923.000,-76.390,50.178
0.010,-76.213,50.765,-62.463,76.085,-6503.000,-11932.000,-76.283,50.522
0.011,-76.068,51.109,-62.463,76.085,-6501.000,-11941.000,-76.168,50.866
0.012,-75.953,51.417,-62.463,76.085,-6499.000,-11949.000,-76.040,51.199
0.013,-75.874,51.717,-62.463,76.085,-6498.000,-11958.000,-75.927,51.509
0.014,-75.737,52.039,-62.463,76.085,-6496.000,-11967.000,-75.828,51.812
0.015,-75.592,52.341,-62.463,76.085,-6494.000,-11975.000,-75.702,52.124
0.016,-75.476,52.621,-62.463,76.085,-6492.000,-11983.000,-75.560,52.425
0.017,-75.288,52.945,-62.463,76.085,-6489.000,-11992.000,-75.416,52.719
0.018,-75.129,53.226,-62.463,76.085,-6487.000,-12000.000,-75.250,53.022
0.019,-75.027,53.528,-62.463,76.085,-6485.000,-12008.000,-75.096,53.319
0.020,-74.868,53.822,-62.463,76.085,-6483.000,-12016.000,-74.972,53.612
0.021,-74.811,54.122,-62.463,76.085,-6482.000,-12024.000,-74.859,53.910
0.022,-74.652,54.382,-62.463,76.085,-6480.000,-12031.000,-74.753,54.198
0.023,-74.551,54.663,-62.463,76.085,-6478.000,-12039.000,-74.633,54.469
0.024,-74.406,54.923,-62.463,76.085,-6476.000,-12046.000,-74.503,54.737
0.025,-74.268,55.176,-62.463,76.085,-6474.000,-12053.000,-74.369,54.999
0.026,-74.145,55.414,-62.463,76.085,-6472.000,-12060.000,-74.232,55.247
0.027,-74.022,55.674,-62.463,76.085,-6470.000,-12067.000,-74.107,55.492
0.028,-73.863,55.935,-62.463,76.085,-6468.000,-12073.000,-73.976,55.748
0.029,-73.696,56.112,-62.463,76.085,-6465.000,-12080.000,-73.819,55.986
0.030,-73.573,56.350,-62.463,76.085,-6463.000,-12087.000,-73.661,56.192
0.031,-73.450,56.583,-62.463,76.085,-6461.000,-12093.000,-73.531,56.411
0.032,-73.239,56.823,108.393,-52.597,-6458.000,-12100.000,-73.388,56.652
0.033,-73.138,57.034,108.393,-52.597,-6456.000,-12106.000,-73.221,56.885
0.034,-73.015,57.294,108.393,-52.597,-6454.000,-12112.000,-73.089,57.114
0.035,-72.856,57.505,108.393,-52.597,-6452.000,-12119.000,-72.969,57.350
0.036,-72.733,57.724,108.393,-52.597,-6450.000,-12125.000,-72.826,57.574
0.037,-72.610,57.920,108.393,-52.597,-6448.000,-12131.000,-72.692,57.781
0.038,-72.486,58.131,108.393,-52.597,-6446.000,-12137.000,-72.572,57.984
0.039,-72.341,58.308,108.393,-52.597,-6444.000,-12142.000,-72.445,58.181
0.040,-72.218,58.499,108.393,-52.597,-6442.000,-12147.000,-72.308,58.368
0.041,-72.095,58.626,108.393,-52.597,-6440.000,-12151.000,-72.179,58.535
0.042,-71.986,58.739,108.393,-52.597,-6438.000,-12155.000,-72.063,58.666
0.043,-71.863,58.888,108.393,-52.597,-6436.000,-12159.000,-71.949,58.785
0.044,-71.688,58.954,108.393,-52.597,-6433.000,-12162.000,-71.813,58.902
0.045,-71.579,59.103,108.393,-52.597,-6431.000,-12166.000,-71.662,59.007
0.046,-71.455,59.210,108.393,-52.597,-6429.000,-12169.000,-71.534,59.125
0.047,-71.346,59.296,108.393,-52.597,-6427.000,-12172.000,-71.424,59.239
0.048,-71.237,59.339,108.393,-52.597,-6425.000,-12174.000,-71.314,59.313
0.049,-71.106,59.433,108.393,-52.597,-6423.000,-12177.000,-71.198,59.371
0.050,-70.983,59.540,108.393,-52.597,-6421.000,-12180.000,-71.072,59.457
0.051,-70.939,59.584,108.393,-52.597,-6420.000,-12182.000,-70.969,59.550
0.052,-70.830,59.689,108.393,-52.597,-6418.000,-12185.000,-70.897,59.623
0.053,-70.655,59.735,108.393,-52.597,-6415.000,-12187.000,-70.787,59.695
0.054,-70.546,59.820,108.393,-52.597,-6413.000,-12190.000,-70.633,59.765
0.055,-70.436,59.886,108.393,-52.597,-6411.000,-12192.000,-70.504,59.836
0.056,-70.305,59.929,108.393,-52.597,-6409.000,-12194.000,-70.396,59.900
0.057,-70.196,59.995,108.393,-52.597,-6407.000,-12196.000,-70.278,59.952
0.058,-70.043,60.041,108.393,-52.597,-6404.000,-12198.000,-70.149,60.005
0.059,-69.912,60.043,108.393,-52.597,-6402.000,-12199.000,-70.009,60.043
0.060,-69.803,60.108,108.393,-52.597,-6400.000,-12201.000,-69.878,60.068
0.061,-69.707,60.110,108.393,-52.597,-6398.000,-12202.000,-69.771,60.101
0.062,-69.598,60.176,108.393,-52.597,-6396.000,-12204.000,-69.674,60.136
0.063,-69.489,60.192,108.393,-52.597,-6394.000,-12205.000,-69.568,60.174
0.064,-69.423,60.235,108.393,-52.597,-6393.000,-12206.000,-69.470,60.209
0.065,-69.314,60.237,108.393,-52.597,-6391.000,-12207.000,-69.386,60.234
0.066,-69.219,60.239,108.393,-52.597,-6389.000,-12208.000,-69.291,60.242
0.067,-69.109,60.221,108.393,-52.597,-6387.000,-12208.000,-69.186,60.234
0.068,-69.014,60.223,108.393,-52.597,-6385.000,-12209.000,-69.082,60.223
0.069,-68.905,60.219,108.393,-52.597,-6384.000,-12209.000,-68.981,60.219
0.070,-68.788,60.201,108.393,-52.597,-6382.000,-12209.000,-68.872,60.214
0.071,-68.744,60.161,108.393,-52.597,-6380.000,-12209.000,-68.776,60.192
0.072,-68.605,60.122,108.393,-52.597,-6377.000,-12209.000,-68.694,60.152
0.073,-68.474,60.118,108.393,-52.597,-6375.000,-12209.000,-68.578,60.120
0.074,-68.379,60.100,108.393,-52.597,-6373.000,-12209.000,-68.447,60.108
0.075,-68.261,60.060,108.393,-52.597,-6371.000,-12209.000,-68.338,60.090
0.076,-68.240,60.040,108.393,-52.597,-6370.000,-12209.000,-68.257,60.057
0.077,-68.108,60.036,108.393,-52.597,-6368.000,-12209.000,-68.191,60.036
0.078,-68.013,60.018,108.393,-52.597,-6366.000,-12209.000,-68.093,60.028
0.079,-67.948,59.998,108.393,-52.597,-6365.000,-12209.000,-67.991,60.014
0.080,-67.874,59.958,108.393,-52.597,-6363.000,-12209.000,-67.920,59.987
0.081,-67.808,59.952,108.393,-52.597,-6362.000,-12209.000,-67.856,59.959
0.082,-67.713,59.934,108.393,-52.597,-6360.000,-12209.000,-67.781,59.943
0.083,-67.648,59.914,108.393,-52.597,-6359.000,-12209.000,-67.697,59.930
0.084,-67.552,59.896,108.393,-52.597,-6357.000,-12209.000,-67.616,59.910
0.085,-67.443,59.871,108.393,-52.597,-6355.000,-12209.000,-67.523,59.888
0.086,-67.377,59.873,108.393,-52.597,-6354.000,-12209.000,-67.426,59.872
0.087,-67.282,59.833,108.393,-52.597,-6352.000,-12209.000,-67.344,59.858
0.088,-67.187,59.815,108.393,-52.597,-6350.000,-12209.000,-67.257,59.832
0.089,-67.078,59.775,108.393,-52.597,-6348.000,-12209.000,-67.156,59.801
0.090,-67.012,59.791,108.393,-52.597,-6347.000,-12209.000,-67.059,59.781
0.091,-66.917,59.751,108.393,-52.597,-6345.000,-12209.000,-66.979,59.773
0.092,-66.851,59.753,108.393,-52.597,-6344.000,-12209.000,-66.901,59.758
0.093,-66.778,59.713,108.393,-52.597,-6342.000,-12209.000,-66.827,59.737
0.094,-66.712,59.693,108.393,-52.597,-6341.000,-12209.000,-66.759,59.711
0.095,-66.617,59.689,108.393,-52.597,-6340.000,-12209.000,-66.684,59.690
0.096,-66.551,59.669,108.393,-52.597,-6338.000,-12209.000,-66.601,59.681
0.097,-66.507,59.671,108.393,-52.597,-6337.000,-12209.000,-66.535,59.672
0.098,-66.442,59.651,108.393,-52.597,-6336.000,-12209.000,-66.485,59.663
0.099,-66.412,59.632,108.393,-52.597,-6335.000,-12209.000,-66.436,59.648
0.100,-66.347,59.612,108.393,-52.597,-6334.000,-12209.000,-66.389,59.626
0.101,-66.237,59.608,108.393,-52.597,-6332.000,-12209.000,-66.318,59.610
0.102,-66.186,59.588,108.393,-52.597,-6331.000,-12209.000,-66.228,59.600
0.103,-66.142,59.604,108.393,-52.597,-6330.000,-12209.000,-66.165,59.594
0.104,-66.047,59.564,108.393,-52.597,-6328.000,-12209.000,-66.112,59.588
0.105,-66.003,59.544,108.393,-52.597,-6327.000,-12209.000,-66.041,59.564
0.106,-65.937,59.560,108.393,-52.597,-6326.000,-12209.000,-65.978,59.547
0.107,-65.872,59.540,108.393,-52.597,-6325.000,-12209.000,-65.920,59.549
0.108,-65.820,59.520,108.393,-52.597,-6324.000,-12209.000,-65.858,59.539
0.109,-65.711,59.502,108.393,-52.597,-6322.000,-12209.000,-65.786,59.516
0.110,-65.645,59.482,108.393,-52.597,-6321.000,-12209.000,-65.699,59.495
0.111,-65.637,59.462,108.393,-52.597,-6320.000,-12209.000,-65.638,59.476
0.112,-65.572,59.478,108.393,-52.597,-6319.000,-12209.000,-65.610,59.467
0.113,-65.506,59.458,108.393,-52.597,-6318.000,-12209.000,-65.561,59.468
0.114,-65.463,59.438,108.393,-52.597,-6317.000,-12209.000,-65.495,59.457
0.115,-65.411,59.440,108.393,-52.597,-6316.000,-12209.000,-65.444,59.440
0.116,-65.345,59.420,108.393,-52.597,-6315.000,-12209.000,-65.393,59.431
0.117,-65.302,59.401,108.393,-52.597,-6314.000,-12209.000,-65.335,59.417
0.118,-65.272,59.381,108.393,-52.597,-6313.000,-12209.000,-65.290,59.395
0.119,-65.206,59.396,108.393,-52.597,-6312.000,-12209.000,-65.251,59.385
0.120,-65.141,59.377,108.393,-52.597,-6311.000,-12209.000,-65.192,59.386
0.121,-65.046,59.359,108.393,-52.597,-6309.000,-12209.000,-65.113,59.376
0.122,-65.046,59.359,108.393,-52.597,-6309.000,-12209.000,-65.048,59.359
0.123,-64.980,59.339,108.393,-52.597,-6308.000,-12209.000,-65.015,59.350
0.124,-64.936,59.319,108.393,-52.597,-6307.000,-12209.000,-64.975,59.335
0.125,-64.893,59.299,108.393,-52.597,-6306.000,-12209.000,-64.923,59.314
0.126,-64.893,59.299,108.393,-52.597,-6306.000,-12209.000,-64.891,59.299
0.127,-64.797,59.295,108.393,-52.597,-6304.000,-12209.000,-64.859,59.295
0.128,-64.797,59.295,108.393,-52.597,-6304.000,-12209.000,-64.809,59.295
0.129,-64.732,59.275,108.393,-52.597,-6303.000,-12209.000,-64.767,59.289
0.130,-64.666,59.277,108.393,-52.597,-6302.000,-12209.000,-64.718,59.278
0.131,-64.636,59.257,108.393,-52.597,-6301.000,-12209.000,-64.659,59.269
0.132,-64.571,59.237,108.393,-52.597,-6300.000,-12209.000,-64.612,59.254
0.133,-64.527,59.217,108.393,-52.597,-6299.000,-12209.000,-64.562,59.232
0.134,-64.462,59.233,108.393,-52.597,-6298.000,-12209.000,-64.506,59.222
0.135,-64.432,59.213,108.393,-52.597,-6297.000,-12209.000,-64.455,59.223
0.136,-64.366,59.193,108.393,-52.597,-6296.000,-12209.000,-64.409,59.212
0.137,-64.301,59.195,108.393,-52.597,-6295.000,-12209.000,-64.351,59.195
0.138,-64.257,59.175,108.393,-52.597,-6294.000,-12209.000,-64.289,59.186
0.139,-64.205,59.177,108.393,-52.597,-6293.000,-12209.000,-64.238,59.179
0.140,-64.162,59.136,108.393,-52.597,-6292.000,-12209.000,-64.193,59.163
0.141,-64.118,59.138,108.393,-52.597,-6291.000,-12209.000,-64.148,59.141
0.142,-64.052,59.132,108.393,-52.597,-6290.000,-12209.000,-64.099,59.131
0.143,-64.001,59.134,108.393,-52.597,-6289.000,-12209.000,-64.040,59.132
0.144,-63.957,59.114,108.393,-52.597,-6288.000,-12209.000,-63.986,59.128
0.145,-63.891,59.094,108.393,-52.597,-6287.000,-12209.000,-63.936,59.110
0.146,-63.826,59.096,108.393,-52.597,-6286.000,-12209.000,-63.875,59.094
0.147,-63.826,59.096,108.393,-52.597,-6286.000,-12209.000,-63.826,59.093
0.148,-63.818,59.076,108.393,-52.597,-6285.000,-12209.000,-63.815,59.090
0.149,-63.752,59.056,108.393,-52.597,-6284.000,-12209.000,-63.800,59.073
0.150,-63.687,59.050,108.393,-52.597,-6283.000,-12209.000,-63.742,59.054
0.151,-63.643,59.052,108.393,-52.597,-6282.000,-12209.000,-63.674,59.048
0.152,-63.592,59.032,108.393,-52.597,-6281.000,-12209.000,-63.624,59.045
0.153,-63.526,59.012,108.393,-52.597,-6280.000,-12209.000,-63.573,59.029
0.154,-63.482,59.014,108.393,-52.597,-6279.000,-12209.000,-63.516,59.013
0.155,-63.417,58.994,108.393,-52.597,-6278.000,-12209.000,-63.460,59.005
0.156,-63.387,58.974,108.393,-52.597,-6277.000,-12209.000,-63.410,58.991
0.157,-63.321,58.968,108.393,-52.597,-6276.000,-12209.000,-63.364,58.973
0.158,-63.278,58.970,108.393,-52.597,-6275.000,-12209.000,-63.313,58.967
0.159,-63.212,58.950,108.393,-52.597,-6274.000,-12209.000,-63.257,58.963
0.160,-63.161,58.952,108.393,-52.597,-6273.000,-12209.000,-63.199,58.954
0.161,-63.117,58.932,108.393,-52.597,-6272.000,-12209.000,-63.146,58.944
0.162,-63.008,58.893,108.393,-52.597,-6271.000,-12209.000,-63.084,58.923
0.163,-62.964,58.908,108.393,-52.597,-6269.000,-12209.000,-63.003,58.900
0.164,-62.912,58.889,108.393,-52.597,-6268.000,-12209.000,-62.941,58.896
0.165,-62.847,58.869,108.393,-52.597,-6267.000,-12209.000,-62.893,58.887
0.166,-62.803,58.871,108.393,-52.597,-6266.000,-12209.000,-62.837,58.870
0.167,-62.686,58.831,108.393,-52.597,-6264.000,-12209.000,-62.766,58.856
0.168,-62.664,58.811,108.393,-52.597,-6263.000,-12209.000,-62.688,58.830
0.169,-62.598,58.827,108.393,-52.597,-6262.000,-12209.000,-62.634,58.814
0.170,-62.533,58.807,108.393,-52.597,-6261.000,-12209.000,-62.583,58.816
0.171,-62.503,58.809,108.393,-52.597,-6260.000,-12209.000,-62.526,58.812
0.172,-62.372,58.769,108.393,-52.597,-6258.000,-12209.000,-62.460,58.795
0.173,-62.328,58.771,108.393,-52.597,-6257.000,-12209.000,-62.371,58.774
0.174,-62.233,58.745,108.393,-52.597,-6255.000,-12209.000,-62.291,58.759
0.175,-62.167,58.725,108.393,-52.597,-6254.000,-12209.000,-62.218,58.742
0.176,-62.058,58.707,108.393,-52.597,-6252.000,-12209.000,-62.133,58.720
0.177,-62.006,58.709,108.393,-52.597,-6251.000,-12209.000,-62.048,58.707
0.178,-61.919,58.669,108.393,-52.597,-6249.000,-12209.000,-61.974,58.695
0.179,-61.824,58.665,108.393,-52.597,-6247.000,-12209.000,-61.895,58.673
0.180,-61.758,58.646,108.393,-52.597,-6246.000,-12209.000,-61.807,58.656
0.181,-61.649,58.628,108.393,-52.597,-6244.000,-12209.000,-61.722,58.641
0.182,-61.554,58.588,108.393,-52.597,-6242.000,-12209.000,-61.626,58.616
0.183,-61.444,58.584,108.393,-52.597,-6240.000,-12209.000,-61.521,58.589
0.184,-61.283,58.546,108.393,-52.597,-6238.000,-12209.000,-61.398,58.568
0.185,-61.196,58.520,108.393,-52.597,-6235.000,-12209.000,-61.264,58.542
0.186,-61.079,58.516,108.393,-52.597,-6233.000,-12209.000,-61.153,58.518
0.187,-60.970,58.498,108.393,-52.597,-6231.000,-12209.000,-61.049,58.507
0.188,-60.874,58.480,108.393,-52.597,-6229.000,-12209.000,-60.942,58.495
0.189,-60.721,58.434,108.393,-52.597,-6226.000,-12209.000,-60.827,58.467
0.190,-60.604,58.416,108.393,-52.597,-6224.000,-12209.000,-60.694,58.432
0.191,-60.495,58.357,108.393,-52.597,-6222.000,-12208.000,-60.568,58.395
0.192,-60.421,58.331,108.393,-52.597,-6220.000,-12208.000,-60.471,58.354
0.193,-60.290,58.313,108.393,-52.597,-6218.000,-12208.000,-60.379,58.322
0.194,-60.129,58.233,108.393,-52.597,-6215.000,-12207.000,-60.251,58.288
0.195,-60.042,58.229,108.393,-52.597,-6213.000,-12207.000,-60.108,58.240
0.196,-59.881,58.191,108.393,-52.597,-6210.000,-12207.000,-59.985,58.209
0.197,-59.720,58.126,108.393,-52.597,-6207.000,-12206.000,-59.842,58.175
0.198,-59.581,58.088,108.393,-52.597,-6204.000,-12206.000,-59.681,58.120
0.199,-59.472,58.028,108.393,-52.597,-6202.000,-12206.000,-59.545,58.067
0.200,-59.333,57.982,108.393,-52.597,-6199.000,-12205.000,-59.427,58.017
0.201,-59.202,57.964,108.393,-52.597,-6197.000,-12205.000,-59.299,57.976
0.202,-59.106,57.919,108.393,-52.597,-6195.000,-12204.000,-59.174,57.947
0.203,-58.997,57.901,108.393,-52.597,-6193.000,-12204.000,-59.069,57.917
0.204,-58.858,57.821,108.393,-52.597,-6190.000,-12203.000,-58.958,57.875
0.205,-58.741,57.754,108.393,-52.597,-6188.000,-12202.000,-58.828,57.808
0.206,-58.632,57.736,108.393,-52.597,-6186.000,-12202.000,-58.706,57.747
0.207,-58.493,57.670,108.393,-52.597,-6183.000,-12201.000,-58.589,57.709
0.208,-58.383,57.610,108.393,-52.597,-6181.000,-12200.000,-58.465,57.658
0.209,-58.266,57.545,108.393,-52.597,-6179.000,-12199.000,-58.346,57.592
0.210,-58.127,57.485,108.393,-52.597,-6176.000,-12198.000,-58.226,57.527
0.211,-58.018,57.417,108.393,-52.597,-6174.000,-12197.000,-58.098,57.464
0.212,-57.879,57.338,108.393,-52.597,-6171.000,-12196.000,-57.974,57.395
0.213,-57.770,57.278,108.393,-52.597,-6169.000,-12195.000,-57.850,57.322
0.214,-57.652,57.274,108.393,-52.597,-6167.000,-12195.000,-57.732,57.274
0.215,-57.513,57.153,108.393,-52.597,-6164.000,-12193.000,-57.612,57.231
0.216,-57.404,57.107,108.393,-52.597,-6162.000,-12192.000,-57.485,57.154
0.217,-57.309,57.027,108.393,-52.597,-6160.000,-12191.000,-57.373,57.076
0.218,-57.134,56.981,108.393,-52.597,-6157.000,-12190.000,-57.255,57.015
0.219,-57.061,56.900,108.393,-52.597,-6155.000,-12189.000,-57.123,56.955
0.220,-56.900,56.834,108.393,-52.597,-6152.000,-12188.000,-57.002,56.885
0.221,-56.747,56.727,108.393,-52.597,-6149.000,-12186.000,-56.864,56.801
0.222,-56.630,56.667,108.393,-52.597,-6147.000,-12185.000,-56.713,56.714
0.223,-56.469,56.560,108.393,-52.597,-6144.000,-12183.000,-56.577,56.630
0.224,-56.330,56.438,108.393,-52.597,-6141.000,-12181.000,-56.433,56.529
0.225,-56.155,56.373,108.393,-52.597,-6138.000,-12180.000,-56.277,56.422
0.226,-56.016,56.265,108.393,-52.597,-6135.000,-12178.000,-56.118,56.334
0.227,-55.920,56.164,108.393,-52.597,-6133.000,-12176.000,-55.984,56.240
0.228,-55.746,56.098,108.393,-52.597,-6130.000,-12175.000,-55.863,56.145
0.229,-55.607,55.977,108.393,-52.597,-6127.000,-12173.000,-55.715,56.057
0.230,-55.446,55.905,108.393,-52.597,-6124.000,-12171.000,-55.556,55.962
0.231,-55.307,55.776,108.393,-52.597,-6121.000,-12169.000,-55.406,55.862
0.232,-55.132,55.690,108.393,-52.597,-6118.000,-12167.000,-55.253,55.757
0.233,-54.993,55.527,108.393,-52.597,-6115.000,-12164.000,-55.095,55.638
0.234,-54.854,55.400,108.393,-52.597,-6112.000,-12162.000,-54.948,55.498
0.235,-54.693,55.271,108.393,-52.597,-6109.000,-12159.000,-54.806,55.358
0.236,-54.453,55.165,108.393,-52.597,-6105.000,-12157.000,-54.626,55.239
0.237,-54.313,55.016,108.393,-52.597,-6102.000,-12154.000,-54.422,55.119
0.238,-54.174,54.853,108.393,-52.597,-6099.000,-12151.000,-54.260,54.974
0.239,-53.970,54.706,108.393,-52.597,-6095.000,-12148.000,-54.113,54.812
0.240,-53.743,54.537,108.393,-52.597,-6091.000,-12145.000,-53.914,54.653
