Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,164.278,-91.444,27.000,-45.000,-4288.000,-7259.000,164.329,-91.425
0.001,164.193,-91.496,27.000,-45.000,-4289.000,-7259.000,164.262,-91.456
0.002,164.129,-91.504,27.000,-45.000,-4290.000,-7259.000,164.175,-91.495
0.003,164.129,-91.504,27.000,-45.000,-4290.000,-7259.000,164.125,-91.509
0.004,164.129,-91.504,27.000,-45.000,-4290.000,-7259.000,164.121,-91.505
0.005,164.057,-91.519,27.000,-45.000,-4291.000,-7259.000,164.109,-91.507
0.006,164.057,-91.519,27.000,-45.000,-4291.000,-7259.000,164.067,-91.517
0.007,164.057,-91.519,27.000,-45.000,-4291.000,-7259.000,164.049,-91.522
0.008,163.986,-91.571,27.000,-45.000,-4292.000,-7259.000,164.035,-91.535
0.009,163.900,-91.601,27.000,-45.000,-4293.000,-7259.000,163.971,-91.573
0.010,163.900,-91.601,27.000,-45.000,-4293.000,-7259.000,163.902,-91.603
0.011,163.815,-91.631,27.000,-45.000,-4294.000,-7259.000,163.863,-91.614
0.012,163.743,-91.660,27.000,-45.000,-4295.000,-7259.000,163.804,-91.635
0.013,163.743,-91.660,27.000,-45.000,-4295.000,-7259.000,163.744,-91.660
0.014,163.658,-91.676,27.000,-45.000,-4296.000,-7259.000,163.708,-91.669
0.015,163.658,-91.676,27.000,-45.000,-4296.000,-7259.000,163.668,-91.674
0.016,163.573,-91.706,27.000,-45.000,-4297.000,-7259.000,163.624,-91.686
0.017,163.573,-91.706,27.000,-45.000,-4297.000,-7259.000,163.581,-91.703
0.018,163.573,-91.706,27.000,-45.000,-4297.000,-7259.000,163.564,-91.709
0.019,163.573,-91.706,27.000,-45.000,-4297.000,-7259.000,163.571,-91.707
0.020,163.501,-91.736,27.000,-45.000,-4298.000,-7259.000,163.553,-91.714
0.021,163.501,-91.736,27.000,-45.000,-4298.000,-7259.000,163.510,-91.732
0.022,163.501,-91.736,27.000,-45.000,-4298.000,-7259.000,163.492,-91.740
0.023,163.416,-91.752,27.000,-45.000,-4299.000,-7259.000,163.474,-91.741
0.024,163.416,-91.752,27.000,-45.000,-4299.000,-7259.000,163.427,-91.749
0.025,163.416,-91.752,27.000,-45.000,-4299.000,-7259.000,163.405,-91.754
0.026,163.344,-91.795,27.000,-45.000,-4300.000,-7259.000,163.393,-91.765
0.027,163.344,-91.795,27.000,-45.000,-4300.000,-7259.000,163.354,-91.790
0.028,163.259,-91.833,27.000,-45.000,-4301.000,-7259.000,163.311,-91.812
0.029,163.259,-91.833,27.000,-45.000,-4301.000,-7259.000,163.267,-91.830
0.030,163.259,-91.833,27.000,-45.000,-4301.000,-7259.000,163.250,-91.837
0.031,163.231,-91.819,27.000,-45.000,-4301.000,-7260.000,163.249,-91.830
0.032,163.231,-91.819,27.000,-45.000,-4301.000,-7260.000,163.236,-91.820
0.033,163.189,-91.805,27.000,-45.000,-4301.000,-7261.000,163.215,-91.813
0.034,163.189,-91.805,27.000,-45.000,-4301.000,-7261.000,163.193,-91.807
0.035,163.034,-91.793,27.000,-45.000,-4302.000,-7263.000,163.139,-91.800
0.036,162.964,-91.766,27.000,-45.000,-4302.000,-7265.000,163.032,-91.786
0.037,162.895,-91.724,27.000,-45.000,-4302.000,-7267.000,162.934,-91.755
0.038,162.712,-91.698,27.000,-45.000,-4303.000,-7270.000,162.838,-91.718
0.039,162.601,-91.642,27.000,-45.000,-4303.000,-7273.000,162.695,-91.679
0.040,162.398,-91.581,27.000,-45.000,-4304.000,-7277.000,162.533,-91.628
0.041,162.151,-91.563,27.000,-45.000,-4305.000,-7281.000,162.334,-91.576
0.042,161.899,-91.495,27.000,-45.000,-4306.000,-7286.000,162.084,-91.537
0.043,161.605,-91.413,27.000,-45.000,-4307.000,-7292.000,161.812,-91.477
0.044,161.269,-91.318,27.000,-45.000,-4308.000,-7299.000,161.510,-91.388
0.045,160.947,-91.236,27.000,-45.000,-4309.000,-7306.000,161.180,-91.295
0.046,160.583,-91.135,27.000,-45.000,-4310.000,-7314.000,160.838,-91.205
0.047,160.156,-91.020,27.000,-45.000,-4312.000,-7322.000,160.462,-91.104
0.048,159.637,-90.920,27.000,-45.000,-4314.000,-7331.000,160.012,-90.993
0.049,159.132,-90.799,27.000,-45.000,-4316.000,-7341.000,159.499,-90.882
0.050,158.613,-90.664,27.000,-45.000,-4318.000,-7352.000,158.977,-90.762
0.051,158.067,-90.528,27.000,-45.000,-4320.000,-7363.000,158.453,-90.626
0.052,157.434,-90.409,27.000,-45.000,-4323.000,-7374.000,157.885,-90.493
0.053,156.775,-90.284,27.000,-45.000,-4326.000,-7386.000,157.252,-90.370
0.054,156.166,-90.093,27.000,-45.000,-4328.000,-7399.000,156.599,-90.228
0.055,155.528,-89.916,27.000,-45.000,-4330.000,-7412.000,155.971,-90.049
0.056,154.912,-89.725,27.000,-45.000,-4332.000,-7425.000,155.351,-89.858
0.057,154.240,-89.528,27.000,-45.000,-4334.000,-7439.000,154.714,-89.667
0.058,153.604,-89.287,27.000,-45.000,-4336.000,-7454.000,154.060,-89.458
0.059,152.990,-89.039,27.000,-45.000,-4337.000,-7469.000,153.420,-89.220
0.060,152.403,-88.784,27.000,-45.000,-4338.000,-7484.000,152.814,-88.965
0.061,151.747,-88.522,27.000,-45.000,-4339.000,-7500.000,152.209,-88.707
0.062,151.125,-88.259,27.000,-45.000,-4340.000,-7515.000,151.574,-88.446
0.063,150.568,-87.953,27.000,-45.000,-4340.000,-7531.000,150.958,-88.170
0.064,149.940,-87.663,27.000,-45.000,-4341.000,-7547.000,150.375,-87.873
0.065,149.342,-87.343,27.000,-45.000,-4341.000,-7564.000,149.774,-87.567
0.066,148.694,-87.039,27.000,-45.000,-4342.000,-7581.000,149.150,-87.256
0.067,148.109,-86.719,27.000,-45.000,-4342.000,-7597.000,148.527,-86.943
0.068,147.553,-86.398,27.000,-45.000,-4342.000,-7614.000,147.939,-86.626
0.069,146.883,-86.094,27.000,-45.000,-4343.000,-7631.000,147.352,-86.310
0.070,146.368,-85.774,27.000,-45.000,-4343.000,-7646.000,146.747,-85.998
0.071,145.740,-85.498,27.000,-45.000,-4344.000,-7662.000,146.166,-85.695
0.072,145.253,-85.192,27.000,-45.000,-4344.000,-7676.000,145.608,-85.403
0.073,144.652,-84.943,27.000,-45.000,-4345.000,-7691.000,145.063,-85.122
0.074,144.207,-84.679,27.000,-45.000,-4345.000,-7704.000,144.534,-84.860
0.075,143.690,-84.430,27.000,-45.000,-4346.000,-7717.000,144.039,-84.607
0.076,143.287,-84.194,27.000,-45.000,-4346.000,-7729.000,143.579,-84.360
0.077,142.869,-83.943,27.000,-45.000,-4346.000,-7741.000,143.153,-84.119
0.078,142.579,-83.705,27.000,-45.000,-4345.000,-7752.000,142.785,-83.875
0.079,142.161,-83.454,27.000,-45.000,-4345.000,-7764.000,142.443,-83.630
0.080,141.871,-83.188,27.000,-45.000,-4344.000,-7775.000,142.092,-83.377
0.081,141.511,-82.921,27.000,-45.000,-4343.000,-7788.000,141.753,-83.112
0.082,141.137,-82.613,27.000,-45.000,-4342.000,-7801.000,141.408,-82.831
0.083,140.799,-82.289,27.000,-45.000,-4340.000,-7814.000,141.042,-82.523
0.084,140.326,-81.997,27.000,-45.000,-4340.000,-7829.000,140.656,-82.206
0.085,139.919,-81.661,27.000,-45.000,-4339.000,-7843.000,140.223,-81.894
0.086,139.404,-81.341,27.000,-45.000,-4339.000,-7859.000,139.761,-81.572
0.087,138.903,-81.021,27.000,-45.000,-4339.000,-7874.000,139.267,-81.246
0.088,138.388,-80.701,27.000,-45.000,-4339.000,-7889.000,138.752,-80.926
0.089,137.887,-80.381,27.000,-45.000,-4339.000,-7904.000,138.241,-80.607
0.090,137.386,-80.061,27.000,-45.000,-4339.000,-7919.000,137.739,-80.287
0.091,136.792,-79.771,27.000,-45.000,-4340.000,-7933.000,137.212,-79.976
0.092,136.318,-79.464,27.000,-45.000,-4340.000,-7948.000,136.665,-79.677
0.093,135.818,-79.144,27.000,-45.000,-4340.000,-7963.000,136.157,-79.373
0.094,135.358,-78.838,27.000,-45.000,-4340.000,-7977.000,135.684,-79.057
0.095,134.885,-78.532,27.000,-45.000,-4340.000,-7991.000,135.217,-78.746
0.096,134.454,-78.240,27.000,-45.000,-4340.000,-8004.000,134.760,-78.446
0.097,134.022,-77.961,27.000,-45.000,-4340.000,-8017.000,134.323,-78.157
0.098,133.619,-77.697,27.000,-45.000,-4340.000,-8029.000,133.904,-77.882
0.099,133.201,-77.405,27.000,-45.000,-4340.000,-8042.000,133.494,-77.610
0.100,132.798,-77.140,27.000,-45.000,-4340.000,-8054.000,133.085,-77.331
0.101,132.366,-76.848,27.000,-45.000,-4340.000,-8067.000,132.670,-77.052
0.102,131.977,-76.584,27.000,-45.000,-4340.000,-8079.000,132.255,-76.773
0.103,131.545,-76.292,27.000,-45.000,-4340.000,-8092.000,131.845,-76.495
0.104,131.128,-75.999,27.000,-45.000,-4340.000,-8105.000,131.428,-76.209
0.105,130.682,-75.707,27.000,-45.000,-4340.000,-8118.000,130.997,-75.914
0.106,130.265,-75.415,27.000,-45.000,-4340.000,-8131.000,130.563,-75.621
0.107,129.762,-75.138,27.000,-45.000,-4341.000,-8143.000,130.114,-75.334
0.108,129.372,-74.860,27.000,-45.000,-4341.000,-8156.000,129.658,-75.055
0.109,128.913,-74.554,27.000,-45.000,-4341.000,-8169.000,129.225,-74.771
0.110,128.474,-74.292,27.000,-45.000,-4342.000,-8182.000,128.791,-74.481
0.111,128.042,-73.985,27.000,-45.000,-4342.000,-8195.000,128.347,-74.196
0.112,127.625,-73.693,27.000,-45.000,-4342.000,-8208.000,127.918,-73.904
0.113,127.208,-73.387,27.000,-45.000,-4342.000,-8221.000,127.501,-73.603
0.114,126.790,-73.095,27.000,-45.000,-4342.000,-8234.000,127.086,-73.302
0.115,126.373,-72.789,27.000,-45.000,-4342.000,-8246.000,126.668,-73.004
0.116,125.983,-72.496,27.000,-45.000,-4342.000,-8259.000,126.258,-72.705
